400406,OH,Present,Patrick Tiberi,Republican
400411,OH,Present,Michael Turner,Republican
400414,MI,Present,Fred Upton,Republican
400415,MD,Present,Chris Van Hollen,Democrat
400416,NY,Present,Nydia Velázquez,Democrat
400417,IN,Present,Peter Visclosky,Democrat
400419,OR,Present,Greg Walden,Republican
400422,CA,Present,Maxine Waters,Democrat
400431,KY,Not Voting,Ed Whitfield,Republican
400433,SC,Present,Joe Wilson,Republican
400440,AK,Present,Don Young,Republican
400441,TX,Present,Randy Neugebauer,Republican
400606,AZ,Present,Matt Salmon,Republican
400607,SC,Present,Marshall Sanford,Republican
400616,NC,Present,George Butterfield,Democrat
400618,CA,Present,Jim Costa,Democrat
400623,FL,Present,Debbie Wasserman Schultz,Democrat
400626,GA,Present,Tom Price,Republican
400627,GA,Present,Lynn Westmoreland,Republican
400630,IL,Not Voting,Daniel Lipinski,Democrat
400636,LA,Present,Charles Boustany,Republican
400639,MO,Present,Emanuel Cleaver,Democrat
400640,NE,Present,Jeff Fortenberry,Republican
400641,NY,Not Voting,Brian Higgins,Democrat
400643,NC,Present,Virginia Foxx,Republican
400644,NC,Present,Patrick McHenry,Republican
400646,PA,Present,Michael Fitzpatrick,Republican
400648,PA,Present,Charles Dent,Republican
400651,TX,Present,Louie Gohmert,Republican
400652,TX,Present,Ted Poe,Republican
400653,TX,Present,Al Green,Democrat
400654,TX,Present,Michael McCaul,Republican
400655,TX,Present,Michael Conaway,Republican
400656,TX,Not Voting,Kenny Marchant,Republican
400657,TX,Present,Henry Cuellar,Democrat
400659,WA,Present,Cathy McMorris Rodgers,Republican
400660,WA,Present,David Reichert,Republican
400661,WI,Present,Gwen Moore,Democrat
400663,CA,Present,Doris Matsui,Democrat
408211,MN,Present,Richard Nolan,Democrat
409888,PA,Present,Bill Shuster,Republican
412186,NJ,Present,Albio Sires,Democrat
412189,CA,Present,Jerry McNerney,Democrat
412190,CA,Present,Kevin McCarthy,Republican
412191,CO,Present,Doug Lamborn,Republican
412192,CO,Present,Ed Perlmutter,Democrat
412193,CT,Present,Joe Courtney,Democrat
412195,FL,Present,Kathy Castor,Democrat
412196,FL,Present,Vern Buchanan,Republican
412199,GA,Present,Henry Johnson,Democrat
412202,IL,Present,Peter Roskam,Republican
412209,IA,Present,David Loebsack,Democrat
412211,KY,Present,John Yarmuth,Democrat
412212,MD,Present,John Sarbanes,Democrat
412213,MI,Present,Tim Walberg,Republican
412214,MN,Present,Timothy Walz,Democrat
412215,MN,Present,Keith Ellison,Democrat
412217,NE,Present,Adrian Smith,Republican
