CID,name
N00000280,Bill Delahunt
N00025361,Oz Bengur
N00025482,Dutch Ruppersberger
N00001821,Steny Hoyer
N00001849,Albert Wynn
N00002017,Roscoe Bartlett
N00025609,MichaelWayneDeem
N00013820,ChrisVanHollen
N00024770,Mike Michaud
N00013808,Thad McCotter
N00004196,Bart Stupak
N00025523,Don Hooper
N00004155,Peter Hoekstra
N00004113,Nick Smith
N00004087,Jim Barcia
N00025039,Dale Shugars
N00024787,David Fink
N00004045,Joe Knollenberg
N00004052,John Pappageorge
N00003950,Sander Levin
N00025776,GregoryDennisMikkelson
N00004440,Bill Luther
N00004558,Collin Peterson
N00010777,HarryRobbWelty
N00025535,Cathy Rinehart
N00005192,Earl Durnell
N00005173,DuaneNeilBurghard
N00002299,Walter Jones
N00002328,Melvin Watt
N00025093,Brad Miller
N00008113,Earl Pomeroy
N00025059,Jeb Bradley
N00025548,Wayne Barrows
N00000851,Frank LoBiondo
N00025784,Hermann Winkelmann
N00000684,Rodney Frelinghuysen
N00025028,Gerald Cardinale
N00025159,Akram Yosri
N00000699,Robert Menendez
N00025104,JohnArthurSmith
N00012672,Steve Pearce
N00025716,Mark Budetich
N00001102,Nydia Velazquez
N00025413,Timothy Bishop
N00001193,Pete King
N00001150,David Levy
N00001082,Edolphus Towns
N00001074,Major Owens
N00000078,Carolyn Maloney
N00025625,Anton Srdanovic
N00000939,Jerrold Nadler
N00025626,Janine Selendy
N00001276,John McHugh
N00001267,Sherwood Boehlert
N00001222,Maurice Hinchey
N00025431,James Condit
N00025175,Michael Turner
N00003736,Michael Oxley
N00025346,Jeff Hardenbrook
N00003522,Marcy Kaptur
N00009778,John Kasich
N00003535,Sherrod Brown
N00003504,Deborah Pryce
N00025280,Tim Ryan
N00025246,Anthony Latell
N00013836,Doug Dodd
N00013847,John Sullivan
N00025172,KalynCherieFree
N00025726,Tom Cole
N00025731,Marc Nuttle
N00005551,Ernest Istook
N00025342,Lou Barlow
N00001746,Chaka Fattah
N00001469,Tim Holden
N00025025,Jim Gerlach
N00013769,Scott Conklin
N00013770,Bill Shuster
N00025495,Lou Barletta
N00025269,Alfred Taubenberger
N00024992,Tim Murphy
N00025371,Larry Maggi
N00000140,Carlos Romero-Barcelo
N00013875,MichaelJosephBattles
N00013879,Dave Rogers
N00025733,Frank Carter
N00028990,Ron Francis
N00002408,James Clyburn
N00024809,Joe Wilson
N00013837,Gresham Barrett
N00002460,Bob Inglis
N00013834,Phil Bradley
N00002492,John Spratt
N00001814,Robin Tallon
N00011046,Bill Janklow
N00024773,StephanieHersethSandlin
N00013841,LarryWilliamDiedrich
N00003159,Zach Wamp
N00025639,Andy Ogles
N00003132,Jim Cooper
N00003105,Marsha Blackburn
N00025416,Brent Taylor
N00025477,MarkSaalfieldNorris
N00025226,James Hart
N00008122,EddieBerniceJohnson
N00008028,Sam Johnson
N00005681,Pete Sessions
N00024922,Jeb Hensarling
N00025015,Daniel Hagood
N00024972,JamesDarrellMaines
N00024857,John Courage
N00005985,Henry Bonilla
N00024978,Henry Cuellar
N00025219,Michael Burgess
N00025187,Gary Page
N00005998,Solomon Ortiz
N00005870,Gene Green
N00025095,John Carter
N00025279,RobertCraigGross
N00025292,Rob Bishop
N00024947,John Swallow
N00025299,Tim Bridgewater
N00013799,Randy Forbes
N00009154,Bob Goodlatte
N00002171,Rick Boucher
N00025658,Greg Parke
N00024898,Norma Smith
N00009157,Doc Hastings
N00001725,Jay Inslee
N00002214,Alan Mollohan
N00024921,Margaret Workman
N00026271,Steve Novick
N00003091,Sonny Callahan
N00007635,AmataColemanRadewagen
N00006425,John Shadegg
N00006423,Trent Franks
N00006455,D Hayworth
N00026923,Randy Graf
N00026924,Dwight Leister
N00027167,Eva Bacal
N00026494,J Sekhon
N00026274,Rico Oller
N00026502,Jeff Ketelson
N00026926,Jerry McNerney
N00026507,George Bruno
N00026109,RaymondLemmyChukwu
N00007479,Zoe Lofgren
N00007312,Sam Farr
N00026513,JamesLexBufford
N00026341,Jim Costa
N00006690,Maxine Waters
N00026277,Brett Wagner
N00026521,Cynthia Matthews
N00026523,Sonny Sardo
N00026525,Charles Coleman
N00026528,VictorDavidElizalde
N00026281,Rick Bell
N00026532,Paul Whitehead
N00026535,Albert Robles
N00026282,Edward Laning
N00026157,Jim Brandt
N00026541,Tan Nguyen
N00006981,Brian Bilbray
N00026546,Francine Busby
N00026342,Ruben Garcia
N00026344,Jim Fritz
N00026348,Greg Walcher
N00026431,John Salazar
N00027004,JonathanWaltonAmbler
N00027006,Ralph Ferrucci
N00026557,DianeGossFarrell
N00000637,Jim Maloney
N00028991,Sam Rasoul
N00028993,Jack Dietz
N00028994,BarbaraAnnScaff
N00026421,Dan Coleman
N00026818,JohnTimothyRussell
N00026827,RichardJohnPenberthy
N00026930,RobertGodsonWhittel
N00026351,Mike Emmons
N00026100,StuartRossFarber
N00026780,StephenThomasMurray
N00002776,Richard Grayson
N00026829,Christine Jennings
N00026425,Connie Mack
N00026782,Robert Neeld
N00002807,Dave Weldon
N00002898,Mark Foley
N00026259,Joe Negron
N00026830,David Patlak
N00026106,DebbieWassermanSchultz
N00026561,Margaret Hostetter
N00025213,Frank Gonzalez
N00026563,James Stork
N00027448,Robin Rorapaugh
N00026933,ConnieJeanStokes
N00027013,Liane Levetan
N00002522,Robert Lamutt
N00026160,Tom Price
N00026215,Chuck Clay
N00026163,Lynn Westmoreland
N00026565,Tom Mills
N00026422,RobertJamesEllis
N00002630,Charles Norwood
N00026286,Rick Crawford
N00026080,John Barrow
N00027178,DaltonIchiroTanonaka
N00026358,DavidWilliamFranker
N00004227,Tom Latham
N00026260,Joyce Schulte
N00026287,Jeremy Alexander
N00004855,Art Jones
N00026219,Christopher Brennan
N00027239,Daniel Lipinski
N00027476,Steve Piekarcyzk
N00004816,Rod Blagojevich
N00004884,Danny Davis
N00026576,Anita Rivkin-Carothers
N00026578,WilliamCurtScheurer
N00004745,Jerry Weller
N00026221,David Gill
N00026585,AndreaLaneZinga
N00004933,Ray LaHood
N00028026,Steve Waterworth
N00026359,Tim Bagwell
N00027450,Anthony Rothert
N00003813,Pete Visclosky
N00026586,Joe Donnelly
N00026784,Tony Zirkle
N00003844,Mark Souder
N00026261,BrianDouglasPaasch
N00026907,RobertLynnWallace
N00026834,DavidAvramSanders
N00003897,John Hostettler
N00026120,JonPaulJennings
N00026434,Nancy Boyda
N00026289,Kris Kobach
N00008144,Todd Tiahrt
N00003467,Ed Whitfield
N00003476,Ron Lewis
N00026081,Kevin Murphy
N00026591,Ben Chandler
N00026786,Bobby Jindal
N00026840,Charles Melancon
N00026938,CharmaineDegruiseCaccioppi
N00026939,Craig Romero
N00027017,Billy Tauzin
N00005433,JohnWyethScott
N00027243,RufusHoltCraig
N00026595,Charles Boustany
N00026597,WillieLandryMount
N00026940,DonaldRayCravins,
N00026223,Charles Morse
N00026224,Steven Adam
N00000179,James McGovern
N00000183,Tom Tierney
N00000226,John Tierney
N00026942,Ken Chase
N00026600,Kostas Alexakis
N00026364,John McKinnis
N00026438,Roscoe Moore
N00026367,Scott Rolle
N00026439,Antonio Salazar
N00026440,CharlesRichardFloyd
N00000459,Charles Summers
N00027138,Kimon Kotos
N00004166,Vernon Ehlers
N00026943,MichaelRayHuckleberry
N00026133,Gene DeRossett
N00026368,Tim Walberg
N00026369,Brad Smith
N00026841,SharonMarieRenier
N00026944,DavidPhillipHorn
N00026787,Steven Reifman
N00026820,Robert Casey
N00004527,Gil Gutknecht
N00026441,TeresaAnnDaly
N00026617,Peter Idusogie
N00027208,Deborah Watts
N00025842,Jack Shepard
N00027303,Jay Pond
N00027021,Patty Wetterling
N00027022,Stace Mitchell
N00027023,MarkThomasGroettum
N00026292,Leslie Farr
N00026165,Joan Barry
N00026423,Jeff Smith
N00026293,Jamie Metzl
N00026790,Emanuel Cleaver
N00027031,James Newberry
N00008032,Kenny Hulshof
N00003280,Roger Wicker
N00003288,Bennie Thompson
N00026621,Stephanie Summers-O'Neal
N00027035,K Butterfield
N00026480,Howard Mason
N00026150,Vernon Robinson
N00026166,Virginia Foxx
N00026167,Jay Helvey
N00025139,James Snyder
N00026228,Edgar Broyhill
N00026444,David Vanhoy
N00002247,Howard Coble
N00002327,Sue Myrick
N00026627,Patrick McHenry
N00026628,John Cole
N00026630,David Huffman
N00027047,ClydeMichaelMorgan
N00025461,Ada Fisher
N00026377,Virginia Johnson
N00012812,Duane Sand
N00026296,Matt Connealy
N00026631,Jeff Fortenberry
N00026856,Bob Bruce
N00027048,Paul Hodes
N00026951,Herb Conaway
N00026793,DorotheaAnneWolfe
N00026633,GeorgeCharlesAjjan
N00027253,Michael Wildes
N00026634,Bill Spadea
N00000834,Jim Saxton
N00026635,Gary King
N00026298,Kevin McAdams
N00026636,William Manger
N00027058,Blair Mathies
N00026382,James Garner
N00001143,Gary Ackerman
N00027257,Dennis Colman
N00026168,Peter Hort
N00026449,EmanuelCarlAndrews
N00026961,Yvette Clarke
N00027455,NoahNickolasPerry
N00000962,AdamClaytonPowell
N00026169,John Fleming
N00027267,Jessica Flagg
N00026860,Richard Hoffman
N00026962,GlennBertDorr
N00001020,Sue Kelly
N00027059,BenjaminOliverShuldiner
N00027269,Michael Jaliman
N00001025,Joseph Dioguardi
N00027270,Morris Guller
N00027219,Robert Johnson
N00026862,Jack Davis
N00027095,Paul Clark
N00028995,Danny Hinkle
N00028996,Philip Kok
N00027060,Brian Higgins
N00027123,Mark Thomas
N00026087,John Kuhl
N00026638,Brian Kolb
N00026450,Dan Brady
N00003682,Rob Portman
N00003737,James Stahl
N00026642,BenjaminZagharyKonop
N00026643,Robin Weirauch
N00026644,Diane Murphy
N00026299,Edward Herman
N00026648,BarbaraAnneFerris
N00026451,Jose Ortega
N00026651,Capri Cafaro
N00026653,Jeff Seemann
N00003532,Bob Ney
N00003545,Steve LaTourette
N00027064,Bill Wortman
N00026481,Dan Boren
N00026658,LloydLeeFields
N00026966,GregoryMarkWilson
N00026863,Bert Smith
N00005559,Frank Lucas
N00026170,TimothyCharlesPhillips
N00026452,JamesLeeFeldkamp
N00026386,Jackie Winters
N00026659,AndrewLeeKaza
N00026233,Steve Porter
N00026660,Lois Murphy
N00001535,Curt Weldon
N00027278,Paul Scoles
N00027229,Michael Fitzpatrick
N00001579,Allyson Schwartz
N00026171,Charlie Dent
N00026871,Lois Herr
N00001373,Mike Doyle
N00001427,Phil English
N00026119,Charlie Rodriguez
N00026236,RobertoPratsPalerm
N00026264,Luis Fortuno
N00000360,Patrick Kennedy
N00002424,Mark Sanford
N00027067,AlbertFranklinSpencer
N00002401,Gary McLeod
N00025426,David Smith
N00003126,Bart Gordon
N00026668,Scott Knapp
N00003264,Lincoln Davis
N00026981,Ruben Fort
N00026390,DwightClintMoore
N00026457,Ted Poe
N00026148,Louis Gohmert
N00026675,Gene Christensen
N00026678,Jim Nickerson
N00026680,Kevin Anderson
N00005656,Joe Barton
N00026682,John Martinez
N00026686,Al Green
N00006023,Lloyd Doggett
N00026459,BenjaminEarlStreusand
N00026460,Michael McCaul
N00006052,Mac Thornberry
N00026702,David McIntyre
N00005818,SheilaJacksonLee
N00026801,ThomasAndrewBazan
N00026043,Randy Neugebauer
N00026044,Bill Christian
N00026041,Mike Conaway
N00026095,Donald May
N00026126,Richard Peterson
N00026704,RogerAllenScott
N00005892,Tom DeLay
N00010125,DonaldLutherRichardson
N00026393,Richard Morrison
N00026708,Virgil Yanta
N00026710,Kenny Marchant
N00026713,Leticia Hinojosa
N00026720,WilliamRossVaden
N00026722,Francisco Canseco
N00026872,StephenCharlesThompson
N00026873,BrianEarlWatkins
N00006348,Merrill Cook
N00009956,Gregory Hawkins
N00027128,Ken Longmyer
N00027306,William Lee
N00028998,CarlDurantyeBelle
N00028999,Scott Sheldon
N00030230,JamesPaulMason
N00006236,John Barrasso
N00009588,Gerrie Schipske
N00030627,Gloria Romero
N00030568,ByronLeeTrackwell
N00030569,ElizabethAmesJones
N00030570,AmyLouWyatt
N00030571,June Pouesi
N00030572,JamesFrancisBeil
N00030573,Deborah Mell
N00030575,Alex Dubuclet
N00030594,Matt Reichel
N00030595,CarvelStJohn
N00030596,Cary Capparelli
N00030597,Troy Dennis
N00030598,Tim Barker
N00030599,Charles Wheelan
N00030600,Judy Chu
N00030601,AlmaLudivinaAguado
N00030602,Roger Williams
N00030603,Jan Donatelli
N00030562,Josue Larose
N00030695,Dan Sebring
N00028954,Greg Warren
N00028955,LizaDawnCherricks
N00028956,JothamShephardStein
N00028957,Mark Meyer
N00028958,Jason Chaffetz
N00028959,GeorgeBarrFearing
N00000286,Mitt Romney
N00028961,Jim Gilmore
N00028962,Jeanne Chebib
N00028963,Alden Link
N00028964,JeffreyCharlesSachs
N00028965,FrankEdwardMcEnulty
N00028966,AnthonyLungoCarter
N00028967,RyanJosephBrady
N00028968,JosephFelixLeonaitis
N00028969,IdaCeciliaGarza
N00028970,DonaldKennethAllen
N00028971,MarkBlairGraham
N00028972,Michael Sugerman
N00028973,Cameron Sadovsky
N00028974,Brian Moran,
N00028975,Steve Marchand
N00028976,StephenPaulWallace
N00028953,Venus Ramey
N00028409,Bobby Mills
N00000581,Chris Dodd
N00006983,Duncan Hunter
N00006103,Tom Tancredo
N00007539,Mike Huckabee
N00025450,Katrina Swett
N00028947,MichaelPaulJingozian
N00028982,WalterDonaldKennedy
N00020873,MyrtleCharlotteMontgomery
N00018357,JohnRobertHenry
N00009683,WilliamHobertBlakley
N00026258,Gayle Harrell
N00026491,Andy Martin
N00026526,William Bodell
N00028992,Philip Epstein
N00029001,Yaphet Kotto
N00029006,MichaelChristopherDutcher
N00029017,WilliamLawrenceGreene
N00008333,Newt Gingrich
N00005906,Ron Paul
N00029018,Tom Rooney
N00029019,James Marlow
N00029020,Rand Lewis
N00029021,Ricardo Munoz
N00029022,Roberto Maldonado
N00029023,DavidJamesKalbfleisch
N00029024,John McGoff
N00029025,James DiPaola
N00029026,Niki Tsongas
N00029027,Jamie Eldridge
N00029028,Eileen Donoghue
N00029029,DavidAllenNacht
N00029030,Gary Espinosa
N00029031,GodJohanJosepheLally
N00029032,MichaelAndrewArterburn
N00029033,Yul Anderson
N00029034,MichelAnissaPowell
N00029035,Megally Megally
N00029036,OrleansVictorMcFoy
N00029037,GeorgeBrentBailey,
N00029038,RobertEdwinBoyer
N00029039,MichaelJamesCortney
N00029040,JaniceMarieChase
N00029041,MadisonAugustinePrimus
N00029042,DanielAyersGilbert
N00029043,Michael Psak
N00029044,Jon Bruning
N00029046,WilliamLongHale
N00029047,JohnLeeCampbell
N00025842,Jack Shepard
N00025391,Timothy Carden
N00026629,SanfordDavidLyons
N00013575,Glen Johnson
N00025685,Don Karg
N00025863,Warren Severin
N00025867,George Lilly
N00025752,Andrew Pasayan
N00025221,Anthony Williams
N00006483,Joseph Sweeney
N00027160,Powell Gammill
N00006116,Charles Crain
N00027053,Russ Mickelson
N00027368,Jim Duensing
N00027370,Joseph Silvestri
N00027437,Doug Cloud
N00006173,Joan Fitz-Gerald
N00008315,Don Callahan
N00028710,Gregory(Rhumbline)Kahn
N00028578,Dave Jarvis
N00008745,Faye Walters
N00006233,WalterDavidHerbert
N00000422,Roy Kendel
N00007956,Gordon Pross
N00004707,Chad Koppie
N00000420,Ken Blevens
N00027429,Richard Fontanesi
N00009916,Ole Savior
N00008598,Tom Alciere
N00006230,Al Hamburg
N00030295,Keith Arnold
N00006240,Keith Goodenough
N00008017,Don Wright
N00030319,Barry Hall
N00030320,Michael Shoen
N00030321,Rebecca DeWitt
N00030322,Rick Biondi
N00030323,JustinLeeRosenberger
N00030324,Edward Newman
N00030325,Brad Newsham
N00030326,Sandra Marshall-Eminger
N00030327,Keith Fichtelman
N00030328,Kevin Moreau
N00030329,John Kalimnios
N00030330,Marc Luzietti
N00030331,April Cook
N00030332,JonathanBlasDiaz
N00030333,Daniel Cunningham
N00030334,Omar Lopez
N00030335,Steve Miller
N00030336,Sheldon Schafer
N00030337,James(Jimmy)Fahrenholtz
N00030338,KenyaHSmith
N00030339,Joseph Cao
N00030340,Malik Rahim
N00030341,Jerry Jacobs
N00030342,Gerard Bowen
N00030343,Andrew Clack
N00030344,Earl Sholley
N00030345,Martin Baker
N00030346,JuanTudelaLizama
N00030347,JohnOliverDelosReGonzales
N00030348,Geoff Michael
N00030349,Bob Kingsbury
N00030350,Alfred L'Eplattenier
N00030351,Chester Lapointe
N00030352,Mark Budetich
N00030353,Eve Ellingwood
N00030354,Ray Kornfield
N00030355,Mike Powers
N00030356,Caren Alexander
N00030357,James Smack
N00030358,Craig Bergland
N00030359,John Everhart
N00030360,SeanPatrickMorse
N00030361,Carl Bunce
N00030362,Jesse Law
N00030363,Bob Giaquinta
N00030364,Floyd Fitzgibbons
N00030365,Jeffery Reeves
N00030366,Evergreen Chou
N00030367,Elizabeth Berney
N00030368,Craig Schley
N00030369,Harold Shroeder
N00030370,Jessica Martinez-Birriel
N00030371,Frank Waggoner
N00030372,NathanDanielLarson
N00030373,Doug Schaffer
N00030374,Randall Yearout
N00030375,Goodspaceguy Nelson
N00030376,Mark Goldman
N00030377,Al Schaefer
N00030378,Boleslaw Orlinski
N00030379,Richard Todd
N00030380,JamesLeePostma
N00030381,Michael Holland
N00030382,ReginaldThomasCharlson
N00030383,CliftonRoyJohnLimer
N00030384,FernandoCastellanosNavarro
N00030385,JamesDennisCriveau
N00030386,Michael Corey
N00030387,Gerald Heikes
N00030388,Rich Wanda
N00030389,Frederick(David)Haase
N00030390,Kathy Cummings
N00030391,Jacques Boudreaux
N00030392,Jay Patel
N00030393,EvanMichaelStachowski
N00030394,Edward Cohen
N00030395,Raymond Stebbins
N00028845,Joe Cobb
N00028141,Edward Hamilton
N00027086,Carlo Poliak
N00013489,Barbara Lampert
N00030398,Robert Stewart
N00012872,Mike Miller
N00025261,Edward Tinsley
N00028607,Bill Winney
N00006460,David Schweikert
N00013076,PaulCharlesJost
N00003101,Steve Edmondson
N00027192,GlennHarlanMelton
N00027293,RandalGeneTrackwell
N00030576,James Germalic
N00005282,Jerry Moran
N00012802,Sylvester Pettway
N00030577,Chuck Devore
N00030578,Mike Vasovski
N00030579,Israel Vasquez
N00030580,Joey Vartanian
N00030581,Mike Quigley
N00030591,SeanCoreySalazar
N00027502,Thomas Kean
N00030604,Elliot Richardson
N00030605,Bill White
N00030606,Michael Williams
N00029641,HarriAnneSmith
N00029642,Preston Korn
N00029643,Jeff Riley
N00029644,MichaelFrancisCollins
N00029645,JeffreyMarkHatch-Miller
N00029646,Mark Anderson
N00029647,ScottDennisBergren
N00029648,JasonLeeJones
N00029649,Jackie Speier
N00029650,ChristopherJonBalding
N00029651,Theodore Hayes
N00029652,Rita Ramirez-Dean
N00029653,Julie Bornstein
N00029654,CherylMartinEde
N00029655,Kevin Deguise
N00029656,ThomasMerlinJanich
N00029657,Daniel Reale
N00029658,JamesJosephMcgovern
N00029659,Carol Castagnero
N00029660,Faye Armitage
N00029661,NancyNoelHiggs
N00029662,Bill Posey
N00029663,Raul Martinez
N00029664,Mike Thomas
N00029665,PaulFrancisRenneisen
N00029666,Ronald Bobay
N00029667,Peter Teahen
N00029668,Ed Fallon
N00029669,Kurt Meyer
N00029670,Thomas Rose
N00029671,Woodrow Myers
N00029672,Sean Shepard
N00029673,Paul Abramson
N00029674,HeatherAnnRyan
N00029675,Brett Guthrie
N00029676,David Boswell
N00029677,Chris Thieneman
N00029678,David Simpson
N00029679,John Fleming
N00029680,Donald Cazayoux
N00029681,Laurinda Calongne
N00029682,JasonMauriceDecuir
N00029683,Joe Delatte
N00029684,AndrewDavidKopplin
N00029685,Paul Sawyer
N00001831,John Stafford
N00029627,Peter James
N00029628,LarryJohnSmith
N00001823,John Kimble
N00026756,Ray Bly
N00029629,Steve Hudson
N00029630,Fred Johnson
N00029686,Andrew Concannon
N00029687,Bill Putman
N00029631,Dan Powers
N00029688,BarbaraDavisWhite
N00029689,David Pentland
N00029547,David Landrum
N00029632,Gregg Harper
N00029548,Augustus Cho
N00029633,William Lawson
N00003754,GeorgeThomasHolland
N00012974,Richard Stevenson
N00028952,Loren Collins
N00013532,Howie Hawkins
N00025429,William Larsen
N00026020,Eleanor Garcia
N00026075,StevenWayneSchrom
N00013722,Jacob Perasso
N00030567,Andre Ventura
N00029549,JaysonAnthonyOvittore
N00029550,Harry Taylor
N00029551,LanceBrettonSigmon
N00029552,Carl Mumpower
N00029634,RobertChristopherKnight
N00029553,MahdiIbnZiyad
N00029554,Kate Whitman
N00029555,Martin Marks
N00029556,Harry Teague
N00029558,Joseph Cervantes
N00029559,Aubrey Dunn
N00029202,Don Wiviott
N00029560,Harry Montoya
N00029561,Rudy Martin
N00029562,Ben Lujan
N00029563,Benny Shendo
N00029564,KieranMichaelLalor
N00029635,William Smith
N00029636,Robert Wagner
N00029637,John Faulk
N00002101,DavidLouisCaprara
N00025335,Ishah Wright
N00029638,DonaldRobertQuartel
N00002039,Leslie Byrne
N00012650,Star Locke
N00027098,RobertPaulBrown,
N00001680,SamuelLyndellPowell
N00006535,OrlinGentryCole
N00013462,ChristopherDavidBorcik
N00025743,Jim Rogers
N00002137,JerryRalphCurry
N00029639,ChristopherPophamSmith
N00027984,JerryDeanCarter
N00027874,Andrew Horne
N00028433,Jeff Beatty
N00009683,WilliamHobertBlakley
N00006561,Tom Udall
N00026705,Rhett Smith
N00028961,Jim Gilmore
N00029460,CharlesKongDjou
N00029461,Jay Love
N00029462,Josh Segall
N00029463,BrentGeerMaupin
N00029464,Russell Pearce
N00029465,TheodoreTerboTerbolizard
N00029466,DavidCochraneCrowley
N00029467,Timothy Prince
N00029468,MichaelDaleWilliamson
N00029623,David Hunsicker
N00029469,Steve Blount
N00029470,RobertEdmundLauten
N00029471,Robert Hamilton
N00029472,Vickie Butcher
