person,state,district,vote,name,party
400212,FL,8,Present,"Rep. Ric Keller [R, 2001-2008]",Republican
400213,NY,19,Present,"Rep. Sue Kelly [R, 1995-2006]",Republican
400214,MN,6,Present,"Rep. Mark Kennedy [R, 2003-2006]",Republican
400215,RI,1,Present,"Rep. Patrick Kennedy [D, 1995-2010]",Democrat
400216,MI,5,Present,"Rep. Dale Kildee [D, 2003-2012]",Democrat
400217,MI,13,Present,"Rep. Carolyn Kilpatrick [D, 2003-2010]",Democrat
400218,WI,3,Present,"Rep. Ron Kind [D, 1997-2018]",Democrat
400219,NY,3,Present,"Rep. Peter “Pete” King [R, 1993-2012]",Republican
400220,IA,5,Not Voting,"Rep. Steve King [R, 2003-2012]",Republican
400221,GA,1,Present,"Rep. Jack Kingston [R, 1993-2014]",Republican
400222,IL,10,Present,"Rep. Mark Kirk [R, 2001-2010]",Republican
400224,MN,2,Present,"Rep. John Kline [R, 2003-2016]",Republican
400225,MI,9,Present,"Rep. Joseph “Joe” Knollenberg [R, 2003-2008]",Republican
400226,AZ,8,Present,"Rep. James “Jim” Kolbe [R, 2003-2006]",Republican
400227,OH,10,Present,"Rep. Dennis Kucinich [D, 1997-2012]",Democrat
400228,IL,18,Present,"Rep. Ray LaHood [R, 1995-2008]",Republican
400230,RI,2,Present,"Rep. James “Jim” Langevin [D, 2001-2018]",Democrat
400231,CA,12,Present,"Rep. Tom Lantos [D, 1993-2008]",Democrat
400232,WA,2,Present,"Rep. Rick Larsen [D, 2001-2018]",Democrat
400233,CT,1,Present,"Rep. John Larson [D, 1999-2018]",Democrat
400234,IA,4,Present,"Rep. Tom Latham [R, 2003-2012]",Republican
400235,OH,14,Present,"Rep. Steven LaTourette [R, 2003-2012]",Republican
400236,IA,2,Present,"Rep. James “Jim” Leach [R, 2003-2006]",Republican
400237,CA,9,Present,"Rep. Barbara Lee [D, 1998-2012]",Democrat
400238,MI,12,Present,"Rep. Sander Levin [D, 1993-2012]",Democrat
400239,CA,41,Present,"Rep. Jerry Lewis [R, 2003-2012]",Republican
400240,GA,5,Present,"Rep. John Lewis [D, 1987-2018]",Democrat
400241,KY,2,Present,"Rep. Ron Lewis [R, 1993-2008]",Republican
400242,GA,7,Not Voting,"Rep. John Linder [R, 2003-2010]",Republican
400244,NJ,2,Present,"Rep. Frank LoBiondo [R, 1995-2018]",Republican
400245,CA,16,Present,"Rep. Zoe Lofgren [D, 1995-2012]",Democrat
400246,NY,18,Present,"Rep. Nita Lowey [D, 1993-2012]",Democrat
400247,OK,3,Present,"Rep. Frank Lucas [R, 2003-2018]",Republican
400249,MA,9,Not Voting,"Rep. Stephen Lynch [D, 2001-2012]",Democrat
400251,NY,14,Present,"Rep. Carolyn Maloney [D, 1993-2012]",Democrat
400252,IL,16,Not Voting,"Rep. Donald Manzullo [R, 1993-2012]",Republican
400253,MA,7,Present,"Rep. Edward “Ed” Markey [D, 1975-2012]",Democrat
400254,GA,3,Present,"Rep. James “Jim” Marshall [D, 2003-2006]",Democrat
400255,UT,2,Present,"Rep. Jim Matheson [D, 2001-2012]",Democrat
400257,NY,4,Present,"Rep. Carolyn McCarthy [D, 1997-2014]",Democrat
400259,MN,4,Present,"Rep. Betty McCollum [D, 2001-2018]",Democrat
400260,MI,11,Present,"Rep. Thaddeus “Thad” McCotter [R, 2003-2012]",Republican
400261,LA,4,Present,"Rep. James “Jim” McCrery III [R, 1997-2008]",Republican
400262,WA,7,Present,"Rep. Jim McDermott [D, 1989-2016]",Democrat
400263,MA,3,Present,"Rep. James “Jim” McGovern [D, 1997-2012]",Democrat
400264,NY,23,Present,"Rep. John McHugh [R, 2003-2009]",Republican
400266,NC,7,Present,"Rep. Mike McIntyre [D, 1997-2014]",Democrat
400267,CA,25,Present,"Rep. Howard “Buck” McKeon [R, 1993-2014]",Republican
400268,NY,21,Present,"Rep. Michael McNulty [D, 1993-2008]",Democrat
400269,MA,5,Not Voting,"Rep. Martin “Marty” Meehan [D, 1993-2007]",Democrat
400270,FL,17,Present,"Rep. Kendrick Meek [D, 2003-2010]",Democrat
400271,NY,6,Present,"Rep. Gregory Meeks [D, 1997-2012]",Democrat
400273,FL,7,Present,"Rep. John Mica [R, 1993-2016]",Republican
400274,ME,2,Present,"Rep. Michael Michaud [D, 2003-2014]",Democrat
400275,CA,37,Present,"Rep. Juanita Millender-McDonald [D, 1996-2007]",Democrat
400276,MI,10,Present,"Rep. Candice Miller [R, 2003-2016]",Republican
400277,CA,42,Not Voting,"Rep. Gary Miller [R, 2003-2012]",Republican
400278,CA,7,Not Voting,"Rep. George Miller [D, 1975-2012]",Democrat
400279,FL,1,Present,"Rep. Jeff Miller [R, 2001-2016]",Republican
400280,NC,13,Present,"Rep. Bradley “Brad” Miller [D, 2003-2012]",Democrat
400281,WV,1,Present,"Rep. Alan Mollohan [D, 1983-2010]",Democrat
400282,KS,3,Present,"Rep. Dennis Moore [D, 1999-2010]",Democrat
400283,VA,8,Present,"Rep. James “Jim” Moran Jr. [D, 1991-2014]",Democrat
400284,KS,1,Not Voting,"Rep. Jerry Moran [R, 1997-2010]",Republican
400285,PA,18,Present,"Rep. Tim Murphy [R, 2003-2017]",Republican
400286,PA,12,Present,"Rep. John Murtha [D, 1973-2010]",Democrat
400287,CO,4,Present,"Rep. Marilyn Musgrave [R, 2003-2008]",Republican
400288,NC,9,Present,"Rep. Sue Myrick [R, 1995-2012]",Republican
400289,NY,8,Present,"Rep. Jerrold Nadler [D, 1993-2012]",Democrat
400290,CA,38,Present,"Rep. Grace Napolitano [D, 2003-2012]",Democrat
400291,MA,2,Not Voting,"Rep. Richard Neal [D, 1989-2012]",Democrat
400293,OH,18,Present,"Rep. Robert “Bob” Ney [R, 1995-2006]",Republican
400294,KY,3,Not Voting,"Rep. Anne Northup [R, 1997-2006]",Republican
400296,GA,9,Present,"Rep. Charles “Charlie” Norwood Jr. [R, 2003-2006]",Republican
400297,CA,21,Present,"Rep. Devin Nunes [R, 2003-2012]",Republican
400298,IA,1,Present,"Rep. James “Jim” Nussle [R, 2003-2006]",Republican
400299,MN,8,Present,"Rep. James Oberstar [D, 1975-2010]",Democrat
400300,WI,7,Present,"Rep. David “Dave” Obey [D, 1969-2010]",Democrat
400301,MA,1,Present,"Rep. John Olver [D, 1991-2012]",Democrat
400302,TX,27,Present,"Rep. Solomon Ortiz [D, 1983-2010]",Democrat
400303,NE,3,Present,"Rep. Thomas “Tom” Osborne [R, 2001-2006]",Republican
400305,ID,1,Present,"Rep.  “Butch” Otter [R, 2001-2006]",Republican
400306,NY,11,Present,"Rep. Major Owens [D, 1993-2006]",Democrat
400307,OH,4,Present,"Rep. Michael Oxley [R, 1981-2006]",Republican
400308,NJ,6,Present,"Rep. Frank Pallone Jr. [D, 1993-2018]",Democrat
400309,NJ,8,Present,"Rep. Bill Pascrell Jr. [D, 1997-2012]",Democrat
400310,AZ,4,Present,"Rep. Ed Pastor [D, 2003-2012]",Democrat
400311,TX,14,Present,"Rep. Ronald “Ron” Paul [R, 1997-2012]",Republican
400312,NJ,10,Not Voting,"Rep. Donald Payne [D, 1989-2012]",Democrat
400313,NM,2,Present,"Rep. Stevan “Steve” Pearce [R, 2003-2008]",Republican
400314,CA,8,Present,"Rep. Nancy Pelosi [D, 1993-2012]",Democrat
400315,IN,6,Present,"Rep. Mike Pence [R, 2003-2012]",Republican
400316,MN,7,Present,"Rep. Collin Peterson [D, 1991-2018]",Democrat
400317,PA,5,Present,"Rep. John Peterson [R, 1997-2008]",Republican
