year;CID;name;party
2006;N00012460;William L Clay Jr (D);D
2006;N00009671;Charlie A Dooley (D);D
2006;N00009676;Gene McNary (R);R
2006;N00009677;Todd Akin (R);R
2006;N00005336;Bill Barrett (R);R
2006;N00000440;Bill Zeliff (R);R
2006;N00000423;Charles Bass (R);R
2006;N00000826;Robert E Andrews (D);D
2006;N00000716;Donald M Payne (D);D
2006;N00002763;Tom Wells (3);3
2006;N00001817;C W Bill Young (R);R
2006;N00002905;Robert Wexler (D);D
2006;N00002577;John Lewis (D);D
2006;N00002543;Edgar L Jenkins (D);D
2006;N00007665;Neil Abercrombie (D);D
2006;N00004280;Jim Leach (R);R
2006;N00004208;Leonard L Boswell (D);D
2006;N00012457;Jesse Jackson Jr (D);D
2006;N00004702;Henry J Hyde (R);R
2006;N00004789;Cardiss Collins (D);D
2006;N00004698;Phil Crane (R);R
2006;N00004781;Dennis Hastert (R);R
2006;N00001883;Kumar P Barve (D);D
2006;N00000469;Tom H Allen (D);D
2006;N00004029;John Conyers Jr (D);D
2006;N00004128;Joe Schwarz (R);R
2006;N00004133;Fred Upton (R);R
2006;N00004070;Dale E Kildee (D);D
2006;N00009795;Candice S Miller (R);R
2006;N00004005;Carolyn Cheeks Kilpatrick (D);D
2006;N00001783;John D Dingell (D);D
2006;N00001806;James L Oberstar (D);D
2006;N00005026;William L Clay (D);D
2006;N00005105;Ike Skelton (D);D
2006;N00005195;Roy Blunt (R);R
2006;N00005090;Jo Ann Emerson (R);R
2006;N00003341;Charles W (Chip) Pickering Jr (R);R
2006;N00002269;Bob Etheridge (D);D
2006;N00027483;Mark Edwin Layfield (I);I
2006;N00027489;Gregory Neil Rublee (D);D
2006;N00003730;Ted Strickland (D);D
2006;N00003574;Mary Rose Oakar (D);D
2006;N00005555;Darryl Roberts (D);D
2006;N00007727;Earl Blumenauer (D);D
2006;N00007700;Darlene Hooley (D);D
2006;N00001498;Joseph M McDade (R);R
2006;N00001633;Joe Pitts (R);R
2006;N00002497;Butler Derrick (D);D
2006;N00027491;Norm Semanko (R);R
2006;N00004643;Max Baucus (D);D
2006;N00005372;Billy Tauzin (R);R
2006;N00000275;Barney Frank (D);D
2006;N00003758;Julia Carson (D);D
2006;N00005218;Jim Ryun (R);R
2006;N00003392;Anne M Northup (R);R
2006;N00005425;Francis Thompson (D);D
2006;N00005422;John Cooksey (R);R
2006;N00005383;David G Thibodaux (R);R
2006;N00000270;Ed Markey (D);D
2006;N00027484;Andy Joseph Mayberry (R);R
2006;N00001955;Ben Cardin (D);D
2006;N00001971;Elijah E Cummings (D);D
2006;N00002377;Cass Ballenger (R);R
2006;N00004638;Conrad Burns (R);R
2006;N00001671;Samuel B Dr Hoff (I);I
2006;N00002051;Pat Buchanan (3);3
2006;N00004032;Hosanna Jesse O Gray (D);D
2006;N00009898;Dan Quayle (R);R
2006;N00009614;Ric Keller (R);R
2006;N00002877;E Clay Shaw Jr (R);R
2006;N00002858;Ileana Ros-Lehtinen (R);R
2006;N00002525;Alfred Wiley Beverly (R);R
2006;N00007615;Matthew M Matsunaga (D);D
2006;N00009637;C L (Butch) Otter (R);R
2006;N00009652;Jeffrey William Colyer (R);R
2006;N00003473;Hal Rogers (R);R
2006;N00009660;Steve Scalise (R);R
2006;N00005353;William J Jefferson (D);D
2006;N00005437;Clyde C Holloway (R);R
2006;N00003838;Jill Long Thompson (D);D
2006;N00005282;Jerry Moran (R);R
2006;N00003458;Tom Barlow (D);D
2006;N00003437;Jim Bunning (R);R
2006;N00009791;David C Treen (R);R
2006;N00005407;Richard Baker (R);R
2006;N00000316;John R Mitchell (D);D
2006;N00000259;Joseph P Kennedy II (D);D
2006;N00001799;Kweisi Mfume (D);D
2006;N00002314;W G (Bill) Hefner (D);D
2006;N00000847;William J Hughes (D);D
2006;N00008619;Steven R Rothman (D);D
2006;N00006528;John Wertheim (D);D
2006;N00001311;Louise M Slaughter (D);D
2006;N00001117;Stephen J Solarz (D);D
2006;N00008669;Nancy A Naples (R);R
2006;N00003202;Bill Jenkins (R);R
2006;N00006067;Silvestre Reyes (D);D
2006;N00005736;Brian Babin (R);R
2006;N00005883;Kevin Brady (R);R
2006;N00006031;Teresa Doggett (R);R
2006;N00008799;Kay Granger (R);R
2006;N00005893;Greg Laughlin (R);R
2006;N00006008;Ruben Hinojosa (D);D
2006;N00001811;Lamar Smith (R);R
2006;N00005965;Joe Sullivan (D);D
2006;N00005906;Ron Paul (R);R
2006;N00005677;Martin Frost (D);D
2006;N00006349;Chris Cannon (R);R
2006;N00002147;Bobby Scott (D);D
2006;N00002140;Owen B Pickett (D);D
2006;N00002167;Virgil H Goode Jr (R);R
2006;N00002073;Frank Wolf (R);R
2006;N00007124;Christopher Cox (R);R
2006;N00006954;Gary Miller (R);R
2006;N00007151;Dana Rohrabacher (R);R
2006;N00007068;Mary Bono (R);R
2006;N00007148;Pat Neal (D);D
2006;N00008051;Mark Udall (D);D
2006;N00006201;Anthony Martinez (D);D
2006;N00006103;Tom Tancredo (R);R
2006;N00000575;John B Larson (D);D
2006;N00000652;Christopher Shays (R);R
2006;N00000638;Mark Nielsen (R);R
2006;N00000554;Demetrios S Giannaros (D);D
2006;N00002782;Cliff Stearns (R);R
2006;N00002936;Joe Chillura Jr (R);R
2006;N00002618;Ralph T Hudgens (R);R
2006;N00002691;Dylan C Glenn (R);R
2006;N00002555;David James Worley (D);D
2006;N00006263;Mike Simpson (R);R
2006;N00004881;Mel Reynolds (D);D
2006;N00004708;Thomas Cramer (D);D
2006;N00004671;David McSweeney (R);R
2006;N00004724;Jan Schakowsky (D);D
2006;N00004762;Judy Biggert (R);R
2006;N00005057;Bill Federer (R);R
2006;N00005157;Gary Nodler (R);R
2006;N00003350;Gene Taylor (D);D
2006;N00002356;Mike McIntyre (D);D
2006;N00002315;Robin Hayes (R);R
2006;N00002383;Charles H Taylor (R);R
2006;N00027485;Julie Padilla (D);D
2006;N00027488;Shalend Shane Singh (R);R
2006;N00005321;Lee Terry (R);R
2006;N00009816;Chris Smith (R);R
2006;N00000766;Mike Ferguson (R);R
2006;N00000723;Theresa de Leon (R);R
2006;N00008877;Eric P Serna (D);D
2006;N00009818;Shelley Berkley (D);D
2006;N00001061;Robert Previdi (R);R
2006;N00003209;John J Duncan Jr (R);R
2006;N00003254;John Tanner (D);D
2006;N00006060;Charles W Stenholm (D);D
2006;N00009828;Ciro D Rodriguez (D);D
2006;N00000528;Bernie Sanders (I);I
2006;N00005936;Richard Francis 'Rico' Flynn (D);D
2006;N00001871;John Glenn (D);D
2006;N00006435;Robert Bryant Winn (I);I
2006;N00002283;John Edwards (D);D
2006;N00006692;Barbara Boxer (D);D
2006;N00007377;Tom Campbell (R);R
2006;N00009778;John R Kasich (R);R
2006;N00000093;Charles A Phillips (3);3
2006;N00000727;Monica Gail Moorehead (3);3
2006;N00005761;Willie Felix Carter (D);D
2006;N00005037;Richard A Gephardt (D);D
2006;N00009894;Freddy Sitnick (D);D
2006;N00008954;Al Gore (D);D
2006;N00003326;Samuel Palmer (I);I
2006;N00002725;Deborah Katz Pueschel (R);R
2006;N00009616;Robert (Bob) Nelson Hering Jr (R);R
2006;N00009618;Adam H Putnam (R);R
2006;N00002599;John Linder (R);R
2006;N00009635;Jim Marshall (D);D
2006;N00004255;Jim Nussle (R);R
2006;N00004905;Don Manzullo (R);R
2006;N00009656;Eleanor Jordan (D);D
2006;N00009659;David Vitter (R);R
2006;N00005358;Marc H Morial (D);D
2006;N00001756;Jim Exon (D);D
2006;N00009483;Brendan Thomas Byrne Jr (D);D
2006;N00009908;Rudolph W Giuliani (R);R
2006;N00005617;Don Nickles (R);R
2006;N00027486;Deborah Ortiz (D);D
2006;N00007997;Ted Stevens (R);R
2006;N00007206;John F Seymour (R);R
2006;N00006770;Mel Levine (D);D
2006;N00007156;Robert William Gottier (3);3
2006;N00001715;Sandra Noble (D);D
2006;N00008943;William A III Hall (I);I
2006;N00008075;Bill Bradley (D);D
2006;N00005303;Bob Kerrey (D);D
2006;N00002091;Larry Craig (R);R
2006;N00000940;Robert Abrams (D);D
2006;N00000019;Hillary Clinton (D);D
2006;N00007879;Slade Gorton (R);R
2006;N00009941;Murray Sabrin (R);R
2006;N00000659;Frank R Lautenberg (D);D
2006;N00001128;Geraldine A Ferraro (D);D
2006;N00006347;Robert F Bennett (R);R
2006;N00006406;Jon L Kyl (R);R
2006;N00007364;Dianne Feinstein (D);D
2006;N00000581;Chris Dodd (D);D
2006;N00007653;Daniel K Akaka (D);D
2006;N00000817;James J Florio (D);D
2006;N00001380;Rick Santorum (R);R
2006;N00003147;Bill Frist (R);R
2006;N00001776;Michael Allen Andrews (D);D
2006;N00005240;Gloria Jean O'Dell (D);D
2006;N00002351;Lauch Faircloth (R);R
2006;N00000444;Judd Gregg (R);R
2006;N00006518;Jeff Bingaman (D);D
2006;N00003709;Mike DeWine (R);R
2006;N00007876;Patty Murray (D);D
2006;N00008006;Frank H Murkowski (R);R
2006;N00006202;Ben Nighthorse Campbell (R);R
2006;N00008078;Anthony R (Andy) Martin (R);R
2006;N00001758;Chuck Grassley (R);R
2006;N00009945;Jon S Corzine (D);D
2006;N00006424;John McCain (R);R
2006;N00009082;Wayne Allard (R);R
2006;N00002742;Bob Graham (D);D
2006;N00002532;Clinton M Day (R);R
2006;N00004981;Dick Durbin (D);D
2006;N00005285;Pat Roberts (R);R
2006;N00005385;John Breaux (D);D
2006;N00005395;Mary L Landrieu (D);D
2006;N00001979;Paul S Sarbanes (D);D
2006;N00000491;Susan Collins (R);R
2006;N00005178;"Christopher ""Kit"" Bond (R)";R
2006;N00004207;Tom Harkin (D);D
2006;N00000245;John Kerry (D);D
2006;N00000480;Olympia J Snowe (R);R
2006;N00005165;John Ashcroft (R);R
2006;N00001871;John Glenn (D);D
2006;N00006515;Pete V Domenici (R);R
2006;N00005499;Tim Hutchinson (R);R
2006;N00006887;Timothy Charles Kalemkarian (R);R
2006;N00001670;Ray Clatworthy (R);R
2006;N00002593;Johnny Isakson (R);R
2006;N00006286;John Victor Evans (D);D
2006;N00004851;Pat Quinn (D);D
2006;N00005244;Sam Brownback (R);R
2006;N00005350;Samuel B Nunez Jr (D);D
2006;N00000308;Edward M Kennedy (D);D
2006;N00001945;Barbara A Mikulski (D);D
2006;N00001771;Donald W Riegle Jr (D);D
2006;N00001762;Daniel K Inouye (D);D
2006;N00001764;Richard G Lugar (R);R
2006;N00000286;Mitt Romney (R);R
2006;N00004468;Rod Grams (R);R
2006;N00005138;Alan Wheat (D);D
2006;N00005582;James M Inhofe (R);R
2006;N00002423;Fritz Hollings (D);D
2006;N00005675;Kay Bailey Hutchison (R);R
2006;N00006283;Dirk Kempthorne (R);R
2006;N00003389;Mitch McConnell (R);R
2006;N00004615;Byron L Dorgan (D);D
2006;N00006619;John Ensign (R);R
2006;N00006159;Gary Warren Swing (3);3
2006;N00009086;Gary A Franks (R);R
2006;N00001800;Connie Mack (R);R
2006;N00009926;Bill Nelson (D);D
2006;N00009918;Patrick Leahy (D);D
2006;N00001685;Jay Rockefeller (D);D
2006;N00009920;Richard C Shelby (R);R
2006;N00003062;Jeff Sessions (R);R
2006;N00001093;Charles E Schumer (D);D
2006;N00003583;George V Voinovich (R);R
2006;N00007815;Gordon H Smith (R);R
2006;N00001604;Arlen Specter (R);R
2006;N00004583;Tom Daschle (D);D
2006;N00005660;Victor M Morales (D);D
2006;N00027487;Serge A Chernay (R);R
2006;N00004309;Herb Kohl (D);D
2006;N00002200;Robert C Byrd (D);D
2006;N00008092;Blanche Lincoln (D);D
2006;N00007017;Darrell Issa (R);R
2006;N00000616;Joe Lieberman (I);I
2006;N00001669;Joseph R Biden Jr (D);D
2006;N00002791;Bill McCollum (R);R
2006;N00009930;Willie F Logan (3);3
2006;N00004428;Bob Welch (R);R
2006;N00006246;Craig Thomas (R);R
2006;N00003036;Roger Bedford (D);D
2006;N00001579;Allyson Schwartz (D);D
2006;N00005329;Ben Nelson (D);D
2006;N00009922;Harry Reid (D);D
2006;N00001769;Bob Packwood (R);R
2006;N00007724;Ron Wyden (D);D
2006;N00000362;Jack Reed (D);D
2006;N00010084;Tim Johnson (D);D
2006;N00009869;Orrin G Hatch (R);R
2006;N00004285;Eugene A Hem (I);I
2006;N00006249;Mike Enzi (R);R
2006;N00005484;Edgar Scott Ferguson (D);D
2006;N00009954;Lincoln Chafee (R);R
2006;N00009956;Gregory P Hawkins (R);R
2006;N00002057;Charles S Robb (D);D
2006;N00000534;James M Jeffords (I);I
2006;N00009958;Edward Sawyer Flanagan (D);D
2006;N00000036;Russ Feingold (D);D
2006;N00004613;Kent Conrad (D);D
2006;N00005301;Chuck Hagel (R);R
2006;N00000756;Robert G Torricelli (D);D
2006;N00000968;Daniel Patrick Moynihan (D);D
2006;N00002464;Stephen Henry Brown (R);R
2006;N00002061;John W Warner (R);R
2006;N00009957;George Allen (R);R
2006;N00000524;Jack McMullen (R);R
2006;N00009960;Deborah Senn (D);D
2006;N00001803;Jim Moody (D);D
2006;N00005332;Donald B Stenberg (R);R
2006;N00008916;Tommy Thompson (R);R
2006;N00008906;Elvena E Lloyd-Duffie (R);R
2006;N00009864;Mike Benjamin Martisko (3);3
2006;N00003502;William Loren Buckel (3);3
2006;N00028953;Venus Ramey (I);I
2006;N00000581;Chris Dodd (D);D
2006;N00028977;James H McCall (I);I
2006;N00024786;Jeffrey R Benedict (D);D
2006;N00024998;Donald R Gessner (R);R
2006;N00025039;Dale Shugars (R);R
2006;N00013769;H Scott Conklin (D);D
2006;N00024898;Norma Smith (R);R
2006;N00027275;John Luchansky (D);D
2006;N00006146;Sam J Zakhem (R);R
2006;N00024854;William Ray Anderson (I);I
2006;N00026058;Larry J Schuetter (U);U
2006;N00025254;Hiram Lewis (R);R
2006;N00027509;Scott Tipton (R);R
2006;N00027510;Edwin G Perlmutter (D);D
2006;N00027511;Peggy Lamm (D);D
2006;N00027512;Paul Vance (D);D
2006;N00027513;Scott Farrell (D);D
2006;N00027514;Kathy Castor (D);D
2006;N00027515;Ron Klein (D);D
2006;N00027516;Rick Dickinson (D);D
2006;N00027517;Peter Michael O'Malley (D);D
2006;N00027518;James Andrew Mowen (R);R
2006;N00027519;Savas J Karas (D);D
2006;N00027520;Bill Russell (R);R
2006;N00027521;Howard L Wilson (I);I
2006;N00027522;Dean Heller (R);R
2006;N00028861;Stephen A Harrison (D);D
2006;N00027524;Bradford M Jones (R);R
2006;N00027525;Pat Dewine (R);R
2006;N00027526;Jean Schmidt (R);R
2006;N00027527;Andrew Hurst (D);D
2006;N00027528;Douglas Robert Roulstone (R);R
2006;N00027529;Terri McCormick (R);R
2006;N00027530;Jamie Wall (D);D
2006;N00027531;Arnold Matthew Jones (I);I
2006;N00027532;Leonard A Clark (D);D
2006;N00027533;Sheldon Whitehouse (D);D
2006;N00027534;Peter Lynn Ashdown (D);D
2006;N00027479;Charles Pineda (D);D
2006;N00027507;Patrick Michael O'Brien (R);R
2006;N00027480;Bruce Stevens (R);R
2006;N00027481;Gale Morgan (L);L
2006;N00027482;Leonard Padilla (I);I
2006;N00027514;Kathy Castor (D);D
2006;N00027535;Brian Kennedy (R);R
2006;N00001799;Kweisi Mfume (D);D
2006;N00000555;Timothy Knibbs (3);3
2006;N00007417;Michela Alioto (D);D
2006;N00027380;Veronica A Hannevig (3);3
2006;N00026981;Ruben Fort (R);R
2006;N00009597;Jon Gordon (D);D
2006;N00012469;Ted Crisell (D);D
2006;N00013809;Michael Carl Hathorn (D);D
2006;N00025508;Lisa Ann Atkins (R);R
2006;N00004800;Nancy Kaszak (D);D
2006;N00027536;Thomas J Hampton (R);R
2006;N00027537;Keith Butler (R);R
2006;N00027538;Ford W Bell (D);D
2006;N00027539;Angus Louis Praught (D);D
2006;N00027540;John Morrison (D);D
2006;N00027541;Jeff Sinnard (D);D
2006;N00027542;Tom Bemmes (R);R
2006;N00027543;John Kanno (R);R
2006;N00027544;Michael Steinberg (D);D
2006;N00027545;Jeffrey Lamberti (R);R
2006;N00027546;Sheila Sorensen (R);R
2006;N00027547;John Justin Pavich (D);D
2006;N00027548;Elwyn Tinklenberg (D);D
2006;N00027549;David Harris (R);R
2006;N00027550;Eric Massa (D);D
2006;N00027551;Paul Hackett (D);D
2006;N00027552;Tom Brinkman Jr (R);R
2006;N00027553;Tony Bourne (D);D
2006;N00027554;Mark Losey (D);D
2006;N00027555;Jennifer L Lawless (D);D
2006;N00027556;Mary Beth Harrell (D);D
2006;N00027557;Randolph Ian Gordon (D);D
2006;N00027558;John Gard (R);R
2006;N00027559;John Orman (D);D
2006;N00027560;John Clinton Wilkes (D);D
2006;N00027561;Robert Watson (D);D
2006;N00004719;Peter Roskam (R);R
2006;N00024758;Vic Roberts (D);D
2006;N00005963;Michael Idrogo (L);L
2006;N00026112;Lanakila Washington (I);I
2006;N00027562;Scott Chacon (D);D
2006;N00027563;Florice Hoffman (D);D
2006;N00027564;David Malcolm Roth (D);D
2006;N00027565;John Campbell (R);R
2006;N00027566;Chris Murphy (D);D
2006;N00027567;Charlie Stuart (D);D
2006;N00027568;Nancy C Detert (R);R
2006;N00027569;Mike LaFevers (D);D
2006;N00027570;Dufirstson Neree (D);D
2006;N00027571;Rocky Skipper Brandt (R);R
2006;N00027572;James Ascot (D);D
2006;N00027573;Teresa Hall Bartels (R);R
2006;N00027574;Kevin Robert Boyd (D);D
2006;N00027575;Brad Ellsworth (D);D
2006;N00027576;Neil Falck Quinter (D);D
2006;N00027577;Andrew James Duck (D);D
2006;N00027578;Jim Kreider (3);3
2006;N00027579;Monica J Lindeen (D);D
2006;N00027580;John Hanson (R);R
2006;N00027581;Sharron Angle (R);R
2006;N00027582;David Yassky (D);D
2006;N00027583;Victoria Wells Wulsin (D);D
2006;N00027584;Steve Austin (R);R
2006;N00027585;Peter A Fossett (R);R
2006;N00027586;William Eric Minamyer (R);R
2006;N00027587;Douglas E Mink (R);R
2006;N00027588;Jeff Morgan (R);R
2006;N00027589;Arthur Stanley Katz (D);D
2006;N00027590;Richard Holt (R);R
2006;N00027591;Scott Burton (I);I
2006;N00027592;Georgia Berner (D);D
2006;N00027593;Mike Leibowitz (D);D
2006;N00027594;Patrick J Murphy (D);D
2006;N00027595;Paul Lang (D);D
2006;N00027596;Byron Douglas Miller (D);D
2006;N00027597;John Farmer (R);R
2006;N00027598;Kenny Wilson (I);I
2006;N00027599;Matt Dunne (D);D
2006;N00027600;Darcy Burner (D);D
2006;N00027601;Michael Steele (R);R
2006;N00027602;Jean Hay Bright (D);D
2006;N00027603;Jerry Zandstra (R);R
2006;N00027604;Kelly Doran (D);D
2006;N00027605;Jon Tester (D);D
2006;N00027606;Edward F Cox (R);R
2006;N00027607;Zane Rene Lawhorn (R);R
2006;N00027609;Tramn Hudson (R);R
2006;N00027610;Peter Michael Sullivan (D);D
2006;N00027541;Jeff Sinnard (D);D
2006;N00027542;Tom Bemmes (R);R
2006;N00003677;Bob McEwen (R);R
2006;N00027612;James John Parker (D);D
2006;N00025426;David R Smith (R);R
2006;N00003528;Charlie Wilson (D);D
2006;N00000528;Bernie Sanders (I);I
2006;N00027006;Ralph Ferrucci (3);3
2006;N00024882;Katherine Harris (R);R
2006;N00027305;William A Brenner (R);R
2006;N00003218;Harold E Ford Jr (D);D
2006;N00027614;William C Davis (3);3
2006;N00027615;Richard E Tarrant (R);R
2006;N00027617;Jack Jackson Jr (D);D
2006;N00027619;Homer L Hartage (D);D
2006;N00027621;Peter Beilenson (D);D
2006;N00027622;Tucker Anderson (R);R
2006;N00027623;Adrian Smith (R);R
2006;N00027624;Michael D Protack (R);R
2006;N00027625;Richard Ackerman (R);R
2006;N00027626;Vernon Buchanan (R);R
2006;N00027627;Carole Pankau (R);R
2006;N00027628;Aaron B Lincoln (R);R
2006;N00027629;John Spencer (R);R
2006;N00026182;Pavel Goberman (D);D
2006;N00027630;Paul R Nelson (R);R
2006;N00025072;Elaine Shaw (D);D
2006;N00000219;Peter G Torkildsen (R);R
2006;N00000679;Matthew J Kirnan (R);R
2006;N00027632;John Michael Holmes (R);R
2006;N00027650;Stacey Tallitsch (D);D
2006;N00027651;Paula Hollinger (D);D
2006;N00027652;Coleen Rowley (D);D
2006;N00027653;Chuck Espy (D);D
2006;N00027654;Craig Peter Weber (D);D
2006;N00027655;Heath Shuler (D);D
2006;N00027656;Gary B Dodds (D);D
2006;N00027657;Judy Aydelott (D);D
2006;N00027658;Kirsten Gillibrand (D);D
2006;N00027659;James E Constable Jr (R);R
2006;N00027660;David Joseph Fierst (D);D
2006;N00027661;Timothy Edward Ginter (R);R
2006;N00027662;Chuck Blasdel (R);R
2006;N00027663;Joshua L Wolf (D);D
2006;N00027664;Jason Altmire (D);D
2006;N00027665;Tom Kovach (D);D
2006;N00027666;Joe Otterbein (D);D
2006;N00027667;Nikki Tinker (D);D
2006;N00027668;Shane Sklar (D);D
2006;N00027669;Richard Raymond (D);D
2006;N00027670;Troy Farlow (D);D
2006;N00027671;Jeff Allan Tyberg (R);R
2006;N00027672;Floyd Ray Frazier (I);I
2006;N00027673;Harold A Shudlick (R);R
2006;N00027674;Jeanine Pirro (R);R
2006;N00027675;Alan M Sandals (D);D
2006;N00027676;Jeffrey David Moder (R);R
2006;N00027677;Michael McGavick (R);R
2006;N00025861;William Crum (I);I
2006;N00027631;Steve Young (D);D
2006;N00026743;Howard Kaloogian (R);R
2006;N00007012;Alan Kurt Uke (R);R
2006;N00027678;Keith Johnson (R);R
2006;N00027679;Bill Glass (D);D
2006;N00027523;Albio Sires (D);D
2006;N00027680;Charles Edward Thompson (D);D
2006;N00000515;Peter Welch (D);D
2006;N00027681;Paul T Richards (D);D
2006;N00027682;David Kramer (R);R
2006;N00025658;Greg Parke (R);R
2006;N00013492;Marcus J Gumz (R);R
2006;N00027764;Joshua Clinton Price (R);R
2006;N00027765;James J Martorano (D);D
2006;N00027766;Jeff Cook (R);R
2006;N00027767;WL Swarts (I);I
2006;N00027768;Paloma A Capanna (D);D
2006;N00013431;Daniel Joseph Defazio (U);U
2006;N00002732;Belinda Noah (I);I
2006;N00019830;Allan J Lichtman (D);D
2006;N00010953;Joe Sulzer (D);D
2006;N00026071;Michael Badnarik (L);L
2006;N00019186;John Kelly (R);R
2006;N00027769;Bill Mitchell (D);D
2006;N00025335;Ishah Laurah Wright (R);R
2006;N00027770;John P Sullivan (D);D
2006;N00028859;Larry Kissell (D);D
2006;N00025221;Anthony Wayne Williams (L);L
2006;N00027503;Bob Casey (D);D
2006;N00027372;Michael Paul Marsh (3);3
2006;N00026935;Tom Schedler (R);R
2006;N00025578;Randy Robert Camacho (D);D
2006;N00026473;Maria Pappas (D);D
2006;N00026580;Lee Goodman (D);D
2006;N00026585;Andrea Lane Zinga (R);R
2006;N00026590;John Kelly King (R);R
2006;N00026594;Don Swarthout (R);R
2006;N00026595;Charles W Boustany Jr (R);R
2006;N00026596;Ned Doucet (D);D
2006;N00026597;Willie Landry Mount (D);D
2006;N00026123;Dewey R Broughman (R);R
2006;N00026224;Steven E Adam (R);R
2006;N00026225;James Stacy Broadwater (R);R
2006;N00026228;J Edgar Broyhill III (R);R
2006;N00026231;Jason David Castle Meshell (R);R
2006;N00026232;Goli Yazdi Ameri (R);R
2006;N00026233;Steve Porter (D);D
2006;N00026235;Mark Boles (D);D
2006;N00026236;Roberto L Prats Palerm (D);D
2006;N00026240;Al Weed (D);D
2006;N00026680;Kevin Duane Anderson (D);D
2006;N00026523;S Sonny Sardo (R);R
2006;N00026544;Bruce Cohen (L);L
2006;N00027683;Brian Dubie (R);R
2006;N00027684;Rae Sharlene Vogeler (3);3
2006;N00027685;Dale F Groutage (D);D
2006;N00027686;Steve Rathje (R);R
2006;N00027687;Jonathon The Impaler Sharkey (I);I
2006;N00027688;Omar Jones Monahan (3);3
2006;N00027689;Jim Pederson (D);D
2006;N00027690;Kevin Paul Scott (R);R
2006;N00027691;Lise C Van Susteren (D);D
2006;N00027692;Joshua B Rales (D);D
2006;N00027693;Kevin Zeese (3);3
2006;N00027694;Claire McCaskill (D);D
2006;N00027695;Pete Ricketts (R);R
2006;N00027696;David Pfeffer (R);R
2006;N00027697;Allen McCulloch (R);R
2006;N00027698;John G Hritz (R);R
2006;N00027699;Stephen Laffey (R);R
2006;N00027700;Steve Urquhart (R);R
2006;N00027701;Bryan Lentz (D);D
2006;N00027702;Andrew L Warren (D);D
2006;N00027703;Chris Carney (D);D
2006;N00027704;Joseph F Leonardi (R);R
2006;N00027705;Michael Isaac (D);D
2006;N00027706;Lee Ballenger (D);D
2006;N00027707;Park Douglas Gillespie (R);R
2006;N00027708;Alan Pedigo (R);R
2006;N00027709;Van Taylor (R);R
2006;N00027710;Bentley Nettles (R);R
2006;N00027711;Juan Jose Ayala (D);D
2006;N00027712;Joe Tucker (R);R
2006;N00027713;John Dee Jacob (R);R
2006;N00027714;Martha T Rainville (R);R
2006;N00027715;Steven Charles Cofchin (R);R
2006;N00027716;Mickey Stubby Stumbaugh (R);R
2006;N00027717;Michael Caccioppoli Jr (D);D
2006;N00027718;Armand Edward Legare (D);D
2006;N00027719;Jim Gilchrist (3);3
2006;N00027720;Guy Edward Mailly (R);R
2006;N00027721;Bea Foster (D);D
2006;N00027722;Tom Pallow (D);D
2006;N00027723;David Roland Crouch (R);R
2006;N00027724;Scott Maccabe (R);R
2006;N00027725;Marsha A Morris (R);R
2006;N00027726;Marshall Samuel Sanders (R);R
2006;N00027727;Edward A Suppe (R);R
2006;N00027728;Bea Tiritilli (3);3
2006;N00027729;Richard L Earnest (R);R
2006;N00027730;Edwin L Folsom (R);R
2006;N00027731;Angie Paccione (D);D
2006;N00027732;Erran Persley (R);R
2006;N00027733;Elizabeth A Doran (R);R
2006;N00027734;David Domenic Langheier (R);R
2006;N00027735;Frederick A Taylor Jr (D);D
2006;N00027736;Al Fox Jr (D);D
2006;N00027737;James Greenwald (R);R
2006;N00027738;Jim Nelson (D);D
2006;N00027739;John H Konop (R);R
2006;N00027740;Deborah Travis Honeycutt (R);R
2006;N00027741;David Loebsack (D);D
2006;N00027742;Larry L Grant (D);D
2006;N00027743;Robert Vasquez (R);R
2006;N00027744;Craig Cooper (D);D
2006;N00027745;Kathleen R Salvi (R);R
2006;N00027746;John Laesch (D);D
2006;N00027747;Richard Mills Cornstuble (D);D
2006;N00027748;John G Doll (D);D
2006;N00027749;Chuck Ahner (R);R
2006;N00027750;Thomas Eugene Scherer (R);R
2006;N00027751;John Sarbanes (D);D
2006;N00027752;Don Ritchie (D);D
2006;N00027754;Scott Wayne Mortensen (D);D
2006;N00027755;Sherman Parker (R);R
2006;N00027756;Sara Jo Shettles (D);D
2006;N00027757;Jim Esch (D);D
2006;N00027758;Joseph J Vavricek (R);R
2006;N00027759;Scott Kleeb (D);D
2006;N00027760;Richard J Sexton (D);D
2006;N00027761;Joseph Tricarico Jr (D);D
2006;N00027762;Joseph Vas (D);D
2006;N00027763;Jill T Derby (D);D
2006;N00026318;Dale W Schultz (R);R
2006;N00026323;Mary Squires (D);D
2006;N00026327;Inez Tenenbaum (D);D
2006;N00012882;Raymond G Wardingley (R);R
2006;N00027978;Mike O Callaghan (D);D
2006;N00028004;Bill Winter (D);D
2006;N00024878;Tom Benigno (R);R
2006;N00025490;Gary Gene Davis (D);D
2006;N00012683;Pamela Elizondo (3);3
2006;N00028256;F Vincent Vernuccio (R);R
2006;N00028345;Richard H Roberts (R);R
2006;N00026549;Michael S Metti (L);L
2006;N00008758;David Davis (R);R
2006;N00013329;Ron Lapham (D);D
2006;N00027773;Daniel Christopher Wetherbee (R);R
2006;N00027774;Kathleen Troia McFarland (R);R
2006;N00027775;David Michael McGrew (R);R
2006;N00027776;Palmer J Peterson (D);D
2006;N00027777;Scott Joseph Wesseler (3);3
