year;CID;name;party
2016;N00038860;Myron Buchholz (D);D
2016;N00036189;Marc Savitt (R);R
2016;N00038862;Matt Detch (D);D
2016;N00038863;Mike Konsmo (R);R
2016;N00038864;Leland Christensen (R);R
2016;N00035504;Liz Cheney (R);R
2016;N00038866;Charlie Tyrrel (R);R
2016;N00038867;Tim Stubson (R);R
2016;N00038868;Jack Meena (I);I
2016;N00038869;TARO YAMADA (L);L
2016;N00038870;EDUARDO MANUEL MR. JR. TORRES (3);3
2016;N00038871;ALICIA BARBINE (I);I
2016;N00038872;PHILIP HENKE (D);D
2016;N00038873;HARVEY K BROWN (3);3
2016;N00038874;CLIFTON LEE MR. ROBERTS (3);3
2016;N00038875;PAUL ROBERT FALKENBERG (D);D
2016;N00038876;JOHN STEPHEN WALLACE (R);R
2016;N00038877;RENEE BETH MCALLISTER (D);D
2016;N00038878;ROBERT L MANN (I);I
2016;N00038879;EMANUEL D'CLAIBORNE HAMMOND (3);3
2016;N00038880;SEAN CRAWDADDY RYAN (3);3
2016;N00038881;BRANDON CORNING MR. ROWE (I);I
2016;N00038882;CRAIG ASHLEY JR. JACKSON (R);R
2016;N00038883;DANIEL WILLIAM SZATHMARY (3);3
2016;N00038884;ROBERT MR. SHRUM (R);R
2016;N00038885;RANDALL DEAN REEVES (D);D
2016;N00038886;EMIDIO SOLTYSIK (3);3
2016;N00038887;TRAVIS L. CURL (I);I
2016;N00038888;NATHAN DAVID MR. JENSEN (R);R
2016;N00038889;JAMES DAVID LEGAN (I);I
2016;N00038890;LONNIE WAYNE MATHIAS (D);D
2016;N00038891;KEVIN ANTHONY MR WEST (U);U
2016;N00038892;SHANT ANTOINE MARSHALL (3);3
2016;N00038893;STEVEN WILSON (3);3
2016;N00038894;DISCO DADDY (3);3
2016;N00038895;BOB BUCKET (D);D
2016;N00038896;MARK STEWART (D);D
2016;N00038897;AARON KENNETH RUDEEN (I);I
2016;N00038898;COLIN B DOYLE (I);I
2016;N00038899;YODA FOR PREZ (I);I
2016;N00038900;YODA STARWARS (I);I
2016;N00038901;J.R. MYERS (3);3
2016;N00038902;BITCH PLEASE (R);R
2016;N00038903;PHUC DAT BICH (R);R
2016;N00038904;JASON MICHAEL FLOWERS (I);I
2016;N00038905;FOOT CHEESE (3);3
2016;N00038906;TIMOTHY SHAWN MR. HAGERTY (D);D
2016;N00038907;JOHN STANLEY PARKER (I);I
2016;N00038908;DAVID DREW KNIGHT (I);I
2016;N00038909;JOSEPH A MALDONADO (I);I
2016;N00038910;KENNETH J FIELDS (I);I
2016;N00038911;GUS MR. WILLIAMS (D);D
2016;N00038912;ROBERT DAVID MR. STEELE (L);L
2016;N00038913;JAMES ELBERT NASH (3);3
2016;N00038914;EDWARD SUNG WHANG (3);3
2016;N00038915;NORMAN DOUGLAS BUTLER (I);I
2016;N00038916;SHANNON MONROE HAZZARD (R);R
2016;N00038917;EDWARD CLAUDE JONES (I);I
2016;N00038918;STANLEY R VALENTINE (I);I
2016;N00038919;ANTONIO ORLANDO MELGAR (D);D
2016;N00038920;ERIC WEINRIB (U);U
2016;N00038921;CHAD MR. WOODARD (U);U
2016;N00038922;NATHANIEL GLASGOW (R);R
2016;N00038923;JOHN CHARLES ROY (U);U
2016;N00038924;CHRISTOPHER A GRIBBINS (3);3
2016;N00038925;MR, THANK SKELETAL (3);3
2016;N00038926;DAKOTA COURTOIS (I);I
2016;N00038927;THE GHOST OF CHRISTMAS MMXV PRESENT (3);3
2016;N00038928;CAROL TEA (3);3
2016;N00038929;KENNETH YOUNG (R);R
2016;N00038930;ANGELO THOMAS DEMARCO (R);R
2016;N00038931;BENJAMIN ANDREW MR. SIMMONS (U);U
2016;N00038932;KAREN COPEN (R);R
2016;N00038933;JOHN FRENCH MR. MORRISSEY (R);R
2016;N00038934;ROBERT FRANCIS LUNGO (I);I
2016;N00038935;MISTER GRUMP (I);I
2016;N00038936;ARTHUR MICHAEL HARRIS (3);3
2016;N00038937;JEREMY DIEGO MR. SAGARIBAY (3);3
2016;N00005092;Andrew J Ostrowski (I);I
2016;N00000727;Monica Gail Moorehead (U);U
2016;N00003754;George Holland (D);D
2016;N00005697;Ken Ashby (L);L
2016;N00038938;KELVIN WALTER MR. EINSPAHR (3);3
2016;N00038939;ALBERTO A1 MR. CEDENO (3);3
2016;N00038940;MICHAEL LEE STEINBROOK (I);I
2016;N00038941;MAX CAT MCCOY (R);R
2016;N00038942;GABRIEL RYAN MR. 1ST TOPPIN (R);R
2016;N00038943;ANUS THE GOAT (D);D
2016;N00038944;RIMON MR. SELIM (R);R
2016;N00038945;DENNY CARROLL JACKSON (D);D
2016;N00038946;NICHOLAS XIMENEZ (3);3
2016;N00038947;RAYMOND LYNN MR STAHLE (3);3
2016;N00038948;ANTHONY LOUIS DEFAZIO (R);R
2016;N00038949;VLADIMIR PUTIN (3);3
2016;N00038950;CHRISTIN NOEL GRISKIE (D);D
2016;N00038951;BOB ROSS (3);3
2016;N00038952;RAMEY BELCHER (3);3
2016;N00038953;MICHAEL W. BARBINE (3);3
2016;N00038954;MASON ALAN PURDY (D);D
2016;N00038955;AYANO AISHI (3);3
2016;N00038956;THE ANTICHRIST (3);3
2016;N00038957;ALAN LESTER BACKUS (I);I
2016;N00038958;AMI MERRIE WEBB-ALJALAL (3);3
2016;N00038959;WILLIAM ROGER SMITH (3);3
2016;N00038960;LUCY LOU MAYOR KAYSER (3);3
2016;N00038961;BILL MR. WANG (3);3
2016;N00038962;TOY TESTICLES (I);I
2016;N00038963;SEDINAM KINAMO CHRI MOYOWASIFSA-CURRY (3);3
2016;N00038964;CRACKED FOURPOUNDER (3);3
2016;N00038965;FELIX MR. TSE (3);3
2016;N00038966;THE MUSLIM DICTATOR TRUMP (R);R
2016;N00038967;ABRAHAM JOSEPH MR DAVID (D);D
2016;N00038968;ELI UTTER (D);D
2016;N00038969;ZACHARIUS LIEGH (D);D
2016;N00038970;SCOTT HYMAN (L);L
2016;N00038971;JESUS IRON MAN MR. JR. CHRIS D ROCKMAN (I);I
2016;N00038972;PONZI SCHEMES SUCK (3);3
2016;N00038973;JAMES CURTIS WOOLSEY (3);3
2016;N00038974;QUINON MARVIN MR. IV NORWOOD (R);R
2016;N00038975;DOROTHY JAMES AUSTIN (D);D
2016;N00038976;BRIANNA MAYANN HAMMEL (D);D
2016;N00038977;LINDA MARIMARIE SPEARS (I);I
2016;N00038978;CHRISTOPHER SR. SANTOS (I);I
2016;N00038979;HARLEY DAVID SLOCUM (U);U
2016;N00038980;STEPHEN JOHN MCCARTHY (R);R
2016;N00038981;ANDREW NIKLAWSKI (L);L
2016;N00038982;DON'T VOTE FOR TRUMP (3);3
2016;N00038983;STEPHEN ANDREW MR. ROGERS (I);I
2016;N00038984;BARACK OBAMA MR. MANDELA (D);D
2016;N00038985;KYLE RYAN MR CLARK (U);U
2016;N00038986;JASON A FISCHER (3);3
2016;N00038987;JOHNNY JOESTAR (3);3
2016;N00038988;GYRO ZEPPELI (3);3
2016;N00038989;DIANE NERO (U);U
2016;N00038990;PAUL ALLEN MR. II SUDDUTH (I);I
2016;N00038991;BENSON MR MCCALL (I);I
2016;N00038992;JILLIAN MISS SORENSON (L);L
2016;N00038993;CALVIS L HAWES (D);D
2016;N00038994;LAIO CHANTELLE MORRIS (3);3
2016;N00038995;WILLIAM FLOYD MR. ATKINSON (3);3
2016;N00038996;ALYSSA DARA MS. MCDOWELL (D);D
2016;N00038997;JEROEN PATER (I);I
2016;N00038998;AIDAN DONAVON ARNOLD-GALATI (3);3
2016;N00038999;STANLEY WANG (3);3
2016;N00039000;ERIC SAYWARD (3);3
2016;N00039001;PETE MARADIANOS (3);3
2016;N00039002;POGE _ FOX (R);R
2016;N00039003;AUDEN HENRY MR. ESQ. FINCH (I);I
2016;N00039004;KATIE D NAYLOR (I);I
2016;N00039005;MATTHEW MONTGOMERY HOUSTON (D);D
2016;N00033226;Gary Johnson (L);L
2016;N00039007;TIM TIMMY (3);3
2016;N00039008;LUCY ISABEL MRS MAILLOUX (I);I
2016;N00039009;BEN OSTROW (I);I
2016;N00039010;DYLAN JACOB PESCAROLO (I);I
2016;N00039011;MICHAEL ANDREW DUKE OF LEPPERT (3);3
2016;N00039012;EMILIO CARREON (I);I
2016;N00039013;PAUL R ADAMS (I);I
2016;N00039014;JULIAN ALPHONSE WILLIAMS (R);R
2016;N00039015;RICHARD MR. AVERSA (D);D
2016;N00039016;THOMAS EDWARD MICHLER (I);I
2016;N00039017;LUIS CARLOS MR. ESTRADA (D);D
2016;N00039018;MICHAEL TRINH MR. SELEY (R);R
2016;N00039019;TAIWO JACOB FAMILONI (I);I
2016;N00039020;LUKE BUCKINGHAM (U);U
2016;N00039021;NYLE BENJAMIN MR LAYTON (R);R
2016;N00039022;SUR CANAL+ L'EFFETPAP' (U);U
2016;N00039023;DANNY ZELAYA (I);I
2016;N00039024;"M?RZ? &#7716;USAYN PROPHET AL? N?R? (3)";3
2016;N00039025;DANK ASS WEED (I);I
2016;N00039026;JENNIFER ROBIN MS R.D. DEPEW (I);I
2016;N00039027;GEORGE VINCENT PIERCE (L);L
2016;N00039028;JEFFREY ALLEN DR WEGRZYNOWSKI (R);R
2016;N00039029;Thomas Lamb (R);R
2016;N00039030;John Martin (R);R
2016;N00039031;Marcus Bowman (R);R
2016;N00035380;Bradley Byrne (R);R
2016;N00039033;Charles Nana (D);D
2016;N00039034;Shadrack McGill (R);R
2016;N00039035;Frank Gilbert (L);L
2016;N00039036;Jason Tate (I);I
2016;N00039037;Scott McBean (R);R
2016;N00039038;Clive Grey (I);I
2016;N00039039;Russell Greene (D);D
2016;N00039040;Douglas Pierce (D);D
2016;N00039041;BARACK OBAMA MANDELA (D);D
2016;N00039042;Steven Pybrum (R);R
2016;N00039043;Jarrell Williamson (R);R
2016;N00039044;Donald Rosier (R);R
2016;N00039045;Robert Blaha (R);R
2016;N00039046;Jon Keyser (R);R
2016;N00039047;Ray Zirkelbach (D);D
2016;N00039048;Daniel J. Bronson (R);R
2016;N00039049;Elizabeth Diane Pahlke (R);R
2016;N00039050;John David Hale (L);L
2016;N00039051;Rory Houlihan (D);D
2016;N00039052;Jim Gray (D);D
2016;N00039053;Jeff Kender (D);D
2016;N00035334;Ron Leach (D);D
2016;N00039055;Grant Short (D);D
2016;N00039056;Sellus Wilder (D);D
2016;N00039057;James Gould (R);R
2016;N00039058;Stephen Slaughter (R);R
2016;N00026595;Charles W Boustany Jr (R);R
2016;N00029679;John Fleming (R);R
2016;N00039061;Joey Hooe (R);R
2016;N00034227;Greg Holmes (R);R
2016;N00039063;Larry Holmquist (R);R
2016;N00036301;Paul Wright (R);R
2016;N00039065;Bobby Mahendra;D
2016;N00039066;Tom Jones (3);3
2016;N00039067;Tony Gumina (R);R
2016;N00039068;Rafael Arden Jones Sr (R);R
2016;N00039069;Faye Stewart (R);R
2016;N00007835;Mike the Mover (R);R
2016;N00032277;Jason Allen (R);R
2016;N00029779;Ross Leone (L);L
2016;N00029781;Jarrett Woods (L);L
2016;N00029635;William Smith (D);D
2016;N00036081;Johnny Johnson (L);L
2016;N00036120;Douglas Carpenter (D);D
2016;N00036129;Curtis Godfrey (D);D
2016;N00036137;Jonathan Goff (R);R
2016;N00036141;Mark Arness (R);R
2016;N00026683;H J Ridley Jr (3);3
2016;N00027275;John Luchansky (D);D
2016;N00028236;Tommy Schrader (D);D
2016;N00028240;Pierre Pullins (D);D
2016;N00028677;Theresa C Scaldaferri (D);D
2016;N00028681;Richard Shawver (R);R
2016;N00008502;Lih Young (D);D
2016;N00033888;J D Miniear (R);R
2016;N00034065;George Gluck (3);3
2016;N00025216;George Reiter (3);3
2016;N00026605;George McDermott (R);R
2016;N00026823;John Kennedy (R);R
2016;N00027810;Barry Welsh (D);D
2016;N00003818;Ralph Spelbring (D);D
2016;N00010701;Joe Werner (D);D
2016;N00029521;Thomas E Harris (R);R
2016;N00029524;Robert Broadus (R);R
2016;N00026756;Ray Bly (R);R
2016;N00034192;Ralph Jaffe (D);D
2016;N00034194;Ed Tinus (D);D
2016;N00034210;Joe Demare (3);3
2016;N00001982;Blaine Taylor (D);D
2016;N00035942;Dennis G Lambert (3);3
2016;N00035969;James B Veasaw (L);L
2016;N00035971;Paul Blair (3);3
2016;N00035976;Bill Kelsey (L);L
2016;N00035978;Ed Colliver (L);L
2016;N00035984;Jaime Perez (L);L
2016;N00035989;Mark Lawson (3);3
2016;N00035990;Mark Loewe (L);L
2016;N00035994;Ruben Corvalan (L);L
2016;N00035995;Mike Kolls (L);L
2016;N00036218;Mark Williams (R);R
2016;N00036221;Dave Cole (D);D
2016;N00036800;Jeff Petermann (R);R
2016;N00035034;Scott Soffen (L);L
2016;N00035041;Mark Shell (R);R
2016;N00039089;Bobby Scott (R);R
2016;N00039090;Drew Ferguson (R);R
2016;N00039091;Andrew Jones (D);D
2016;N00039092;Michael Barz (I);I
2016;N00039093;Willie Brown (D);D
2016;N00039094;Toby Lamp (D);D
2016;N00039095;Kevin Howell (R);R
2016;N00039096;Ryan Farrar (D);D
2016;N00039097;Stephen MacKenzie (R);R
2016;N00039098;Bruce Peavler (D);D
2016;N00039099;Chuck Johnson (R);R
2016;N00039100;Jeff Smith (R);R
2016;N00039101;Ron Drake (D);D
2016;N00039102;Rachel Covington (R);R
2016;N00031924;James McClure Jr (D);D
2016;N00039104;Robert Hall (R);R
2016;N00039105;Brett Geymann (R);R
2016;N00039106;Mike Johnson (R);R
2016;N00039107;Sean Jackson (R);R
2016;N00039108;Matt Beers (L);L
2016;N00039109;Bill Heine (R);R
2016;N00039110;Carl Magee (R);R
2016;N00039111;Kristin Kasprzak (L);L
2016;N00039112;Nnabu Eze (3);3
2016;N00039113;Rob Buck (R);R
2016;N00039114;David Therrien (R);R
2016;N00039115;Kamesha T Clark (3);3
2016;N00039116;Matthew Fogg (D);D
2016;N00039117;Debbie F Wilson (D);D
2016;N00039118;Tony Puca (D);D
2016;N00039119;Adrian Petrus (D);D
2016;N00039120;Myles B Hoenig (3);3
2016;N00039121;Andre Kersey (I);I
2016;N00039122;David Trone (D);D
2016;N00033524;Dan Bolling (D);D
2016;N00039124;Dan Cox (R);R
2016;N00039125;Jeffrey W Jones (R);R
2016;N00039126;Charles Galloway (I);I
2016;N00039127;Nancy Wallace (3);3
2016;N00039128;Jasen Wunder (L);L
2016;N00039129;Gene Rechtzigel (R);R
2016;N00039130;Aliena Jeanene Kern (R);R
2016;N00039131;Richard McFarlane (D);D
2016;N00039132;Merrie Lee Soules (D);D
2016;N00039133;Rick Shepherd (D);D
2016;N00039134;Philip Pidot (R);R
2016;N00039135;Philip Rosenthal (R);R
2016;N00039136;Zephyr Teachout (D);D
2016;N00039137;Steve Wells (R);R
2016;N00039138;Michele Young (D);D
2016;N00039139;Jim Lewis (R);R
2016;N00039140;Russ Hurley (D);D
2016;N00039141;Daniel Johnson (D);D
2016;N00039142;James Neu (D);D
2016;N00039143;Michael D. Davenport (D);D
2016;N00039144;Michael L. Lorentz (D);D
2016;N00039145;Beverly A. Goldstein (R);R
2016;N00039146;Joe Manchik (3);3
2016;N00039147;Ed Albertson (D);D
2016;N00039148;Richard A. Morckel (R);R
2016;N00039149;Alfred Mackey (D);D
2016;N00039150;Keith Mundy (D);D
2016;N00039151;Stanley Casacio (R);R
2016;N00039152;Brian Kelsey (R);R
2016;N00039153;Phil Gray (L);L
2016;N00039154;Joshua Darr (3);3
2016;N00039155;Christopher Hill (L);L
2016;N00039156;Cody Wommack (L);L
2016;N00039157;Darrel Smith Jr (3);3
2016;N00039158;Nicholas Landholt (L);L
2016;N00039159;Rusty Tomlinson (3);3
2016;N00039160;Calvin Deweese (L);L
2016;N00039161;Vanessa S Tijerina (3);3
2016;N00039162;Mary L Gourdoux (3);3
2016;N00039163;Thomas Kleven (3);3
2016;N00039164;Troy Bonar (L);L
2016;N00039165;Paul Pipkin (3);3
2016;N00039166;Kevin McCormick (3);3
2016;N00039167;Roland Rangel (L);L
2016;N00039168;Loren Marc Schneiderman (L);L
2016;N00039169;Edward Tidwell (L);L
2016;N00039170;James Galvan Partsch (3);3
2016;N00031656;George S Flinn Jr (R);R
2016;N00025152;Scott Jameson (L);L
2016;N00038720;Jeffrey Roseman (I);I
2016;N00038798;Ruby Woolridge (D);D
2016;N00026186;N Ruben Perez (L);L
2016;N00039171;Thom Prentice (3);3
2016;N00039172;Gary Stuard (3);3
2016;N00039173;Roy Carl Stanley (3);3
2016;N00039174;Scott Trimble (3);3
2016;N00039175;Mitchell Preston Bupp (I);I
2016;N00039176;Derek Kitts (D);D
2016;N00039177;David Kay (D);D
2016;N00039178;Jason Lebeck (L);L
2016;N00039179;Khary Penebaker (D);D
2016;N00039180;Ethel C Quisler (D);D
2016;N00039181;Terry McNulty (R);R
2016;N00039182;Cory Simpson (D);D
2016;N00039183;Ryan Greene (D);D
2016;N00039184;Verquetta Tillman (L);L
2016;N00039185;Michaela Shapero (R);R
2016;N00039186;Estlin Aleister Hiller (D);D
2016;N00039027;GEORGE VINCENT PIERCE (L);L
2016;N00039187;Dan Poe Mr Newman (D);D
2016;N00039188;Edward Tipton Groth (3);3
2016;N00039189;Tamora V Zitello (R);R
2016;N00039190;George A Karpacs (R);R
2016;N00039191;Kylo Ren (3);3
2016;N00039192;Frederic Lee Arline (I);I
2016;N00039193;Gim Jilmore (3);3
2016;N00039194;Felipe Shwartz (3);3
2016;N00039195;Joseph Cash Pcola (D);D
2016;N00039196;Larry Joe (Lawrence) Cohen (D);D
2016;N00039197;Meiko Miyagawa Kievman (I);I
2016;N00039198;Luke Gregory Bixby Master Spicer (3);3
2016;N00039199;Joseph Brian Franze (I);I
2016;N00039200;Skylar Trisha Allison Holly Pcola (D);D
2016;N00039201;Kristen Kennelly (D);D
2016;N00039202;Riff Raff (3);3
2016;N00039203;Ashton Wade (R);R
2016;N00039204;Anthony Luckett (3);3
2016;N00039205;Jeff George (3);3
2016;N00039206;Ronald &Angela L. Honorable Vaught (3);3
2016;N00039207;Shawn Jeffery Waltz (3);3
2016;N00039208;Michael Thomas Mr. Barz (3);3
2016;N00039209;Robert Ronald Jr Webster (I);I
2016;N00039210;Mark Owen Mr Dunbar (R);R
2016;N00039211;Megatron The D-23 (D);D
2016;N00039212;Louis Remlin (I);I
2016;N00039213;Billy Joe Mr Ketenbrink (R);R
2016;N00039214;For President God (I);I
2016;N00039215;Trevor Micheal Deven O'Grady (3);3
2016;N00039216;Michael Kazimer Baranowski (3);3
2016;N00039217;Finn Mr. Flaherty (I);I
2016;N00039218;Bob Lochner (R);R
2016;N00039219;Peg Littleton (R);R
2016;N00039220;Jack Graham (R);R
2016;N00039221;Lily Williams (L);L
2016;N00039222;Caroline Fayard (D);D
2016;N00033288;Dave Wallace (R);R
2016;N00039224;Freddie Dickson (D);D
2016;N00039225;Sean Connor (R);R
2016;N00036140;John Graziani (R);R
2016;N00039227;Mark McNicholas (R);R
2016;N00039228;Lynn Richardson (R);R
2016;N00039229;Anthony Seda (R);R
2016;N00039230;Garry Yarrington (R);R
2016;N00039231;Greg Dorsey (I);I
2016;N00039232;Edward Shlikas (I);I
2016;N00039233;Kay Young (I);I
2016;N00039234;Elizabeth Croydon (3);3
2016;N00039235;D'Nese Davis (R);R
2016;N00039236;Tom Wells (3);3
2016;N00039255;Robert S Evans (R);R
2016;N00039256;Peter Kuo (R);R
2016;N00039257;Mark Busch (R);R
2016;N00039258;Sam Anders (R);R
2016;N00039259;Michael Scupin (R);R
2016;N00039260;Grover Rees (R);R
2016;N00039261;Gus Rantz (R);R
2016;N00039262;Oliver Jenkins (R);R
2016;N00039263;Anthony Forlini (R);R
2016;N00039264;Pete Lindner (D);D
2016;N00039265;Robert Anthony Evans Jr (R);R
2016;N00039266;Diana Hird (D);D
2016;N00039267;Aaron Price (R);R
2016;N00039268;Francis J Person (D);D
2016;N00039269;Wendy Gribben (I);I
2016;N00039270;Mike Manypenny (D);D
2016;N00039271;Tom Payne (D);D
2016;N00039272;Harvey Peyton (D);D
2016;N00039273;Robert Wilson Jr (D);D
2016;N00039292;Steve Isaacson (L);L
2016;N00030339;Joseph Cao (R);R
2016;N00036537;Chris Chaffee (R);R
2016;N00037309;Steve Gladstone (I);I
2016;N00034515;Arvin Vohra (L);L
2016;N00030273;Don Eckhart (R);R
2016;N00005092;Andrew J Ostrowski (I);I
2016;N00039254;Nuj Tinqu' Ghaj Dr. Yavdaq Qamdu'Daj Lis Gharg (3);3
2016;N00009768;Mark Hunt (D);D
2016;N00026505;Barry Hermanson (3);3
2016;N00033524;Dan Bolling (D);D
2016;N00036597;Bob Quast (I);I
2016;N00036892;Gustavo Ortega (D);D
2016;N00018357;John Robert Henry (D);D
2016;N00039673;Shariff M Hasan (R);R
2016;N00026532;Paul Whitehead (R);R
2016;N00026123;Dewey R Broughman (I);I
2016;N00035723;Hayden Collins (R);R
2016;N00034563;Carlos Quintanilla (D);D
2016;N00034721;Todd Mahn (R);R
2016;N00033718;Frank Lasee (R);R
2016;N00036572;Jim O'Donnell (D);D
2016;N00031647;Mike Kelly (R);R
2016;N00039568;Leonel Mr. Baez (D);D
2016;N00039569;Stylo Sapaskis (R);R
2016;N00039570;Tony D'Orazio (L);L
2016;N00039571;Thomas McMasters (I);I
2016;N00035209;Lenny McAllister (R);R
2016;N00039573;Mariana Nogales-Molinelli (3);3
2016;N00039574;Karen Macbeth (R);R
2016;N00039575;Michael Grier Jr (L);L
2016;N00039576;Albert Travison (3);3
2016;N00039577;Arik Bjorn (D);D
2016;N00039578;Rudy Barnes Jr (3);3
2016;N00039579;Larry Gaither (3);3
2016;N00001524;Rick Piotrowski (L);L
2016;N00039581;Prince Mallory (3);3
2016;N00039582;Alan Bohms (D);D
2016;N00039583;Geoffery Suhmer Smith (R);R
2016;N00039584;Melody Shekari (D);D
2016;N00027732;Erran Persley (R);R
2016;N00039586;David Bault (R);R
2016;N00025445;David Kustoff (R);R
2016;N00039588;M Latroy Williams (D);D
2016;N00039589;Chadwick Fairbanks III (I);I
2016;N00039590;Jeremy M. Smith (R);R
2016;N00039591;Paul McCollaum Jr (3);3
2016;N00039592;Anglea Hicks (D);D
2016;N00039593;Bernie Fontaine (R);R
2016;N00039594;Roger Fitzpatrick (R);R
2016;N00039595;Matt Rowe (D);D
2016;N00039596;Martin Williams (R);R
2016;N00039597;Harry Griego (R);R
2016;N00034864;Mike Lapointe (D);D
2016;N00039599;Alida Skold (D);D
2016;N00039600;Soul Bunny (3);3
2016;N00039601;Paul Nehlen (R);R
2016;N00039602;William Slattery (D);D
2016;N00039603;Philip Salamone (D);D
2016;N00039604;Joel Lewis (D);D
2016;N00039605;Tom Nelson (D);D
2016;N00039606;Ralph Hoffman (I);I
2016;N00039532;Matthew Kalus Thaler (R);R
2016;N00039608;For Se?Or Prez (3);3
2016;N00039609;Cobra Commander (3);3
2016;N00039610;Tara Mistress Indiana (L);L
2016;N00039611;S Ron Mr Wallace (3);3
2016;N00039612;Troy Mann (3);3
2016;N00039613;Jamie Ross Sanchez (3);3
2016;N00039614;Jason Weyer (I);I
2016;N00039615;Andy Ablo (L);L
2016;N00039616;Mario Acosta (3);3
2016;N00039617;Matt S Shore (L);L
2016;N00039618;David Kelley (3);3
2016;N00039619;Lawrence Robert Alpha Omega Kaufhold (U);U
2016;N00039620;Super Reagan (3);3
2016;N00039621;Robert Lewis Mr. Buchanan (I);I
2016;N00039622;Kevin William Beatty (R);R
2016;N00039623;Soul Bunny (3);3
2016;N00039624;Michael Lynn Smith (I);I
2016;N00039625;Larry Mr Gyrion (3);3
2016;N00039626;George Washington (3);3
2016;N00039627;Kenneth Mr. Jr. Alvarez (R);R
2016;N00039628;Gregory Hannley (I);I
2016;N00039629;Keenan Wallace Dunham (L);L
2016;N00039630;William D French (D);D
2016;N00039631;Joseph Timothy Lynch (I);I
2016;N00036342;David Goossen (I);I
2016;N00028628;Mike Monroe (R);R
2016;N00036373;Hosea Cleveland (D);D
2016;N00003875;Baron Hill (D);D
2016;N00036271;Matthew Molyett (D);D
2016;N00023864;Donald Trump (R);R
2016;N00027702;Andy Warren (R);R
2016;N00009683;Will Blakley (R);R
2016;N00034175;Damian Stone (I);I
2016;N00037256;Victoria Steele (D);D
2016;N00037257;Steven Lee Davidson (R);R
2016;N00037258;Casey Lucius (R);R
2016;N00037259;Casey Gray (R);R
2016;N00037260;Lou Correa (D);D
2016;N00037261;Heberto Sanchez (D);D
2016;N00037262;Jordan Brandman (D);D
2016;N00037263;Douglas L. Applegate (D);D
2016;N00037264;Morgan Carroll (D);D
2016;N00037265;Adam Barringer (R);R
2016;N00037266;John Morning (R);R
2016;N00037267;Ricardo Rangel (D);D
2016;N00037268;Eric Lynn (D);D
2016;N00037269;Brian Mast (R);R
2016;N00037270;Rick Kozell (R);R
2016;N00037271;Jonathan Chane (D);D
2016;N00037272;Randal Hill (D);D
2016;N00037273;David Adams (R);R
2016;N00037274;Desmund Adams (D);D
2016;N00037275;Thomas Day (D);D
2016;N00037276;Michael Tams (R);R
2016;N00037277;Edward Vowell (D);D
2016;N00037278;Lisa Ransom (D);D
2016;N00037279;Terence Strait (D);D
2016;N00037280;Christopher Mason (R);R
2016;N00037281;Kathleen Matthews (D);D
2016;N00037282;Valerie Ervin (D);D
2016;N00037283;Lon Johnson (D);D
2016;N00037284;Cory Scott Van Blarcom (R);R
2016;N00037285;Michael Roberson (R);R
2016;N00037286;Keith Wright (D);D
2016;N00037287;Suzan Johnson Cook (D);D
2016;N00037288;John Faso (R);R
2016;N00037289;John Kehoe (D);D
2016;N00037290;John Plumb (D);D
2016;N00037291;Eric Kingson (D);D
2016;N00037292;Bryan Leib (D);D
2016;N00037293;Joe Denham (D);D
2016;N00037294;Michael Marsicano (D);D
2016;N00037295;Archie Follweiler (D);D
2016;N00037296;Christina Hartman (D);D
2016;N00037297;Steven Fowler (R);R
2016;N00035136;Michael Cole (D);D
2016;N00037299;Gregory Deeb (R);R
2016;N00037300;Bruce Chadwick (R);R
2016;N00037301;Matthew Walbeck (R);R
2016;N00037302;Angie Marx (D);D
2016;N00037303;Kirk Bangstad (D);D
2016;N00037304;Lucas Riggins Anderton (D);D
2016;N00037305;Kaye Wyman (R);R
2016;N00037306;Harold William Van Allen (3);3
2016;N00037307;David Tawei Lin (I);I
2016;N00037308;John Scott Forsyth (D);D
2016;N00037309;Steve Gladstone (I);I
2016;N00037310;Brad Winslow (D);D
2016;N00037311;Mark Brooks (I);I
2016;N00037312;Dyjuan D. Barnes (3);3
2016;N00037313;Cornelius Jannik Katt (3);3
2016;N00037314;Michael Mcgregor Holt (3);3
2016;N00037315;Paul Edward Dvm Truitt (I);I
2016;N00037316;Chad Eugene Boisselle (3);3
2016;N00037317;Matthew David Flores (3);3
2016;N00037318;Jeremiah Pent (I);I
2016;N00037319;Gary Wayne Perkins Jr (I);I
2016;N00037320;Kenny Rodeo (R);R
2016;N00037321;Elijah D. Manley (3);3
2016;N00037322;Brooks Andrews Cullison (R);R
2016;N00037323;K. Ross Newland (R);R
2016;N00037324;Robert Higginson (L);L
2016;N00037325;Timothy Hamilton Myers (I);I
2016;N00037326;Michael Joseph Wilhelm (I);I
2016;N00037327;David Robert Larm (3);3
2016;N00037328;Robert Andrew Vince, Jr (3);3
2016;N00037329;Jim Green (D);D
2016;N00037330;Dennis Roger Torii, Jr (L);L
2016;N00037331;Alexander Cordover (L);L
2016;N00037332;Susan Young (D);D
2016;N00037333;James Jyhyenn Chen (D);D
2016;N00037334;Michael Castillejos (3);3
2016;N00037408;Mark Freeman (R);R
2016;N00037409;Mukund Martand Moharir (I);I
2016;N00037344;Melissa Marie White (3);3
2016;N00037345;Danny Google Aguilar (3);3
2016;N00037346;Zoltan Istvan Gyurko (3);3
