CID,name
N00002467,WilliamGarrisonMcCuen
N00002468,FranklinDelanoRaddish
N00002491,Michael Burkhold
N00002416,VinceEverettEllison
N00004586,JefferyRichardMoser
N00003258,Ed Bryant
N00003209,John Duncan
N00013729,RichardPaulSims
N00003199,WilliamTravisMoody
N00003164,Jerry Cooper
N00003108,OliverPorterStark
N00003254,John Tanner
N00005648,Geoffrey Walsh
N00005660,Victor Morales
N00005794,Chet Edwards
N00005898,HardyAdonnSlone
N00005780,Bill Sarpalius
N00005887,Loy Sneary
N00006060,Charles Stenholm
N00005955,Walter Martinez
N00005960,Charlie Gonzalez
N00005687,Shawn Terry
N00009828,Ciro Rodriguez
N00005974,Juan Solis
N00005971,Carlos Uresti
N00005980,OscarHernandezFlores
N00006324,Lilia Eskelsen
N00002048,Charles(Chuck)Carlton
N00002037,BradfordLincolnPhillips
N00002055,Demaris Miller
N00002067,RitaJThompson
N00002075,CornellWilliamBrooks
N00000528,Bernie Sanders
N00007838,Laura Ruderman
N00007949,Donald Benton
N00007963,Bradley Lyons
N00007925,Robert Lawrence
N00009829,Jim McDermott
N00007826,Heidi Behrens-Benedict
N00004367,Tammy Baldwin
N00004391,Mark Green
N00004357,Paul Ryan
N00004375,Richard Phelps
N00004362,NicolasAndrewFuhrman
N00004376,JohnBurkSharpless
N00004351,Meredith Bakke
N00004359,Josephine Musser
N00004373,Ronnie Greer
N00001808,Toby Roth
N00004291,James Sensenbrenner
N00002212,RichardStephenKerr
N00002210,BethElaineTaylor
N00001695,George Bush
N00001754,Bob Dole
N00007498,JerryLeonCarroll
N00001879,GeorgeAlexanderMuzyk
N00007848,Max Englerius
N00007599,TimLeeMosby
N00012587,RoyEugeneWalsh
N00001303,MichaelStephenLevinson
N00001315,Thomas Bentley
N00004995,MartinJosephMcNally
N00001596,John Jones
N00002763,Tom Wells
N00006818,ToddAlanBarneck
N00000965,Margot Sierra
N00007683,RandallRoy(GodLalka)Lalka
N00002281,ThomasFrancisWinterbottom
N00007743,DerrickChristopherJohnson
N00006230,Al Hamburg
N00008071,Elizabeth Dole
N00007433,RobertEdwardMoreau
N00008072,George Bush
N00002362,RandolphWilsonCrow
N00002766,AngelJoyChavis-Rocker
N00002802,Clay Hill
N00003049,Bernard Palicki
N00013795,JesseMarshallJones
N00013796,Edward Conger
N00009837,PaulaElizabethBennett
N00009839,Abraham Ziskis
N00009841,Gary Bauer
N00009842,JudithAileneAnderson
N00009849,JamesAndreaColeman
N00009850,MathewLambertZupan
N00009854,DonaldPaulAward
N00009855,Temperance Lance-Council
N00002093,WLeviLevy
N00004335,RobertGranerSchumaker
N00009859,MichaelJoesephJackson
N00009860,WarrenPresidentAshe
N00009861,EdwardPrinceGibson
N00009862,Andy Martin
N00009863,ZelmaEstherEmerson
N00009865,RichardAlanHale
N00009866,Larry(VicePres)Reed
N00009867,Larry Hines
N00009869,Orrin Hatch
N00009870,YehannaJoanMMalone
N00009872,Paris Alvarez
N00002175,John(Swartz)Trent
N00002725,DeborahKatzPueschel
N00009876,David McReynolds
N00009877,William Wallace
N00009880,RichardEugeneCalderwood
N00009884,Joe Schriner
N00012496,RobertMarcusBowman
N00012497,VerelTracyWestover
N00012500,JohnMichaelFitzpatrick
N00012501,RonaldRayneCarlsen
N00012502,Julian Starr
N00008936,Jerry Beck
N00012504,Harvey Carroll
N00012505,DavidWayneWatkins
N00012506,DanielJosephPearlman
N00012592,MarcusJoyGumz
N00012593,GeraldLamarHankins
N00012595,JeffreyBlairPeters
N00012596,Eirk Thompson
N00012597,Jim Taylor
N00012599,EvelynLouiseVitullo
N00012661,CarletDeettaWard
N00012663,RobertCharlesCurtis
N00012798,MichaelPaulTorosian
N00012800,LouisJamesRapuano
N00012802,Sylvester Pettway
N00012803,Alfonzo Jones
N00012899,Donald Gorman
N00013138,Herman Brass
N00013183,DeanLewisHiller
N00013184,CharlesBryantSkinner
N00013185,Jenny Edwards
N00013186,SharonWandaDeming
N00013189,RandallAlanVenson
N00013287,AdamLeeBonds
N00013170,GaryThomasWinters
N00013288,ArthurJosephRegan
N00013298,RobertFletcherHumphrey
N00013379,MichaelJosephStorino
N00013446,GloriaDawnStrickland
N00007348,Clarita Fazzari
N00013641,RajAlisonOfficewala
N00013642,RobertPatrickDonovan
N00013719,StevenArthurPfeffer
N00013720,William Kenyon
N00009885,RaymondJosephCaplette
N00000224,MichaelRossTunickStrauss
N00000207,Paul Tsongas
N00000086,Ralph Nader
N00003681,Mildred(Millie)Howard
N00001678,Bill Clinton
N00001564,George Ballard
N00002072,Howard Phillips
N00005936,RichardFrancisFlynn
N00004114,Vera Watts
N00001410,KeithHaroldSlinker
N00004278,JohnSamuelHagelin
N00001871,John Glenn
N00007401,FrederickEugeneOgin
N00006435,RobertBryantWinn
N00002899,Isabell Masters
N00004878,JesseLouisJackson
N00006159,GaryWarrenSwing
N00000017,BillyJoeClegg
N00002047,Lyndon LaRouche
N00001681,Ronald Reagan
N00005709,Phil Gramm
N00002122,MichaelDwayneJenkins
N00006169,Guy Benintendi
N00007674,RaymondKennethPetry
N00013335,Norman Jackman
N00000826,Robert Andrews
N00013236,Charlene Cathcart
N00013237,Ed Janosik
N00013336,Costantino Rozzo
N00012768,SusanBassLevin
N00013238,Reed Gusciora
N00013239,Linda Mercurio
N00012640,CharlesThomasHutchins
N00012557,Joel Weingarten
N00027502,Thomas Kean
N00012642,Patrick Morrisey
N00012769,Patricia Walsh
N00012770,Michael Lapolla
N00011693,Joel Farley
N00013241,Anthony Fusco
N00013409,Viji Sargis
N00013242,Donald Payne
N00000716,Donald Payne
N00012971,Rocky Flash
N00013623,James Spinosa
N00024821,Bill Richardson
N00009687,Robert Perls
N00012771,Sam Bregman
N00012772,John Kelly
N00013245,Daniel Kerlinsky
N00006586,Joe Skeen
N00012773,Michael Montoya
N00013113,Lisa Lutz
N00012560,JonChristopherPorter
N00013342,Mitchell Tracy
N00013343,AwbreyCharlesLaws
N00013170,GaryThomasWinters
N00012774,Felix Grucci
N00013344,Regina Seltzer
N00013508,Jack Fisher
N00009691,Steve Levy
N00013247,David Bishop
N00013345,Steve Israel
N00013346,Joan Johnson
N00013373,Robert Walsh
N00013576,Richard Thompson
N00013511,Philip Boyle
N00013114,Walter McCaffrey
N00013115,Robert Armstrong
N00013516,Marian Henry
N00009692,Una Clarke
N00013520,Susan Cleary
N00012972,Mildred Rosario
N00013280,Katina Johnstone
N00012644,EricOwenCostello
N00013523,Carla(AkaAdrienne)Rhodes
N00012645,MichaelAbdullahKheop
N00013116,Sonny Zayas
N00001813,Jose Serrano
N00013529,JohnGregoryVonglis
N00012646,Robert Elliott
N00013412,Mark Jacobs
N00013413,Thomas Pillsworth
N00013347,Kenneth McCallion
N00009694,Richard Englebrecht
N00013374,Willard Smith
N00013535,Thomas Pecoraro
N00013414,Stephen Healey
N00013348,BrettMichaelSommer
N00013117,John Fee
N00013538,KisunJmoojaPeters
N00012775,John Cranley
N00012977,Daniel Dickman
N00003725,Dave Hobson
N00012777,Jack Null
N00013416,John Mitchel
N00003675,John Boehner
N00009696,JohnGordonParks
N00012562,Dwight Bryan
N00012985,Bill Smith
N00012778,JoelCarlTurner
N00009698,Maryellen O'Shaughnessy
N00009699,Pat Tiberi
N00012484,Phillip Harmon
N00012563,AndrewGeorgeZukowski
N00013539,CharlesEdwardJordan
N00009701,Ignacio Garcia
N00009702,GeorgeJohnTablack
N00012485,Robert Hagan
N00012999,CarolAnnMcCoy
N00013118,Randy Walter
N00013248,Lou D'Apolito
N00012780,Marc Guthrie
N00013001,Sidney Stone
N00009703,JackWaltonRoss
N00009704,Brad Carson
N00009705,Andy Ewing
N00009706,Steve Money
N00012486,Bill Settle
N00012487,Mark Detro
N00013002,EricDeanTroutt
N00013418,NeilJamesMavis
N00013003,JamesWilliamOdom
N00001543,SusanGailDucey
N00013281,LarryPaulWeatherford
N00012488,Garland McWatters
N00009709,RandyLeonBeutler
N00009710,Huey Long
N00009711,Bob Mooneyham
N00012489,Charles Starr
N00013249,BethAnnKing
N00009713,Jeffery Pollock
N00007795,John Newkirk
N00013120,John Lindsey
N00013122,Aaron Hill
N00001569,Thomas Foglietta
N00013004,Steven Kush
N00009714,Matthew Mangino
N00009715,Melissa Hart
N00009716,Jerry Hodge
N00009717,RoyalDeanHart
N00012490,TerryVanHorne
N00012647,James Schmitt
N00012781,Jack Machek
N00012820,Joseph Bellissimo
N00013006,Peter Lennon
N00012565,Ronald Strouse
N00001509,Paul Kanjorski
N00001405,Bill Choby
N00009718,DuaneRobertMalott
N00012782,John Coffey
N00001371,William Coyne
N00012678,Edward O'Brien
N00009719,Todd Platts
N00009720,Albert Masland
N00012566,Christopher Reilly
N00013008,JohnJosephMoran
N00013009,Jeffrey Sanders
N00012567,Marc Flitter
N00009723,Jose Hernandez-Mayoral
N00013124,Stephen Cabral
N00000349,Rodney Driver
N00009724,Jim Langevin
N00009725,Kathleen Coyne-Mccoy
N00009726,Kevin McAllister
N00012491,Angel Taveras
N00002428,Henry Brown
N00009727,AndrewClayborneBrack
N00009728,Michael Seekings
N00012783,B Limehouse
N00013125,VandonEllisJenerette
N00000113,CharlesEvansThompson
N00013192,Bill Woolsey
N00013282,George Brightharp
N00013712,AprilJonesBishop
N00012649,Carl Gullick
N00013193,Curtis Hohn
N00013195,StevenDanielSandven
N00003195,David Dunaway
N00012572,WilliamLloydCallaway
N00013198,JackHardingJennings
N00009729,Eleanor Gibbs
N00013201,PhilipDavidCharles
N00012785,Marvin Williams
N00013204,Billy Yancy
N00009730,BrianToddHoyle
N00009731,Noble Willingham
N00012651,BennyDellBlount
N00012786,JosephAnthonyGonnell
N00013016,Billy Zachary
N00005645,Ralph Hall
N00012573,MarkDanielPeterman
N00009734,ReginaMontoyaCoggins
N00009735,PeterStaubWareing
N00009736,JohnMarkBrewer
N00009737,Catherine McConn
N00009738,John Culberson
N00012574,Jeffrey Sell
N00013025,Gil Guillory
N00005918,Steve Stockman
N00009742,Paul Williams
N00012575,Jerry Mikus
N00012652,Charles Moritz
N00005787,Jay Mathis
N00012493,Ramsey Farley
N00012789,Rodney Geer
N00009743,Mark Greene
N00012576,DavidGradyMorris
N00012577,Curtis Clinesmith
N00012790,Israel Cantu
N00009744,Daniel Power
N00009745,Darrell Clements
N00012791,Shane Hunt
N00013044,DebraMaryDoMonde
N00005804,Craig Washington
N00009746,Elmer Zoch
N00013049,JohnMeredithTurnbow
N00012579,JoAnnMatranga
N00012792,VirginiaLoveStogner
N00013055,Michael Fjetland
N00009747,Isidro Garza
N00009748,DanielLeeDavis
N00009750,JamesBryndanWright
N00012581,EricLawrenceKirkland
N00009751,Tom Reiser
N00009752,Phil Sudan
N00012654,WilliamBensonCarr
N00013065,Fred Badagnani
N00012794,Pat Ahumada
N00013069,Joe Vu
N00006312,James Hansen
N00013205,KathleenMcconkieCollinwood
N00013206,DaveStarrSeely
N00009753,Jim Matheson
N00012655,Jeffrey Wright
N00013074,Mark Emerson
N00013208,Derek Smith
N00009754,Donald Dunn
N00013077,Barry Duval
N00013076,Paul Jost
N00013078,JoAnnDavis
N00013126,Sharon Wood
N00013128,Michael Rothfeld
N00013129,Jere Mills
N00013212,Lawrence Davies
N00013213,PhilipGranvilleShort
N00013253,Robert Cunningham
N00012656,Ed Schrock
N00013079,JodyMosesWagner
N00002126,Thomas Bliley
N00013130,Allen Hale
N00013216,John Boyd
N00013131,Eric Cantor
N00013132,StephenHollidayMartin
N00013349,Warren Stewart
N00002083,Jim Moran
N00013283,Ron Crickenberger
N00013217,Michael(Oz)Osborne
N00013497,Brian Brown
N00013219,Mike Corrigan
N00013220,RobertKerrMcBride
N00000536,James Douglas
N00013715,Stewart Skrill
N00009755,JohnWilliamLawson
N00009756,Renee Radcliff
N00009757,Daniel McDonald
N00009759,Rick Larsen
N00009760,John Koster
N00009761,Jeff Morris
N00012582,EricJohnUlis
N00013575,Glen Johnson
N00013221,TrentRossMatson
N00013222,Harold(Hal)Palmer
N00013502,Ernest Lewis
N00012583,ThomasJamesDavis
N00013424,Fred Krauss
N00012657,Wayne Brokaw
N00012658,Thomas Flynn
N00013134,RichardLeeClear
N00013284,Thomas Keefe
N00009762,John Bennett
N00013425,JosephBrianSzwaja
N00013426,Joel Grus
N00009763,Christopher Vance
N00013505,Jonathan Wright
N00009765,Susan Tully
N00013223,MatthewScottGulick
N00012495,TimothyPaulRiener
N00012584,Jonathan Smith
N00004426,Tom Petri
N00013797,James Facemire
N00013798,Kirkland Cox
N00013799,Randy Forbes
N00013427,JohnLouisModer
N00009766,SeanAnthonyCronin
N00013285,Dean Reich
N00013286,MichaelAndrewClawson
N00009767,James Humphreys
N00009769,MarthaYeagerWalker
N00009770,Jon Amores
N00009771,ShelleyMooreCapito
N00003083,Terry Everett
N00008091,Spencer Bachus
N00003092,Henry Sanders
N00003008,Earl Hilliard
N00008092,Blanche Lincoln
N00005442,Jay Dickey
N00006403,Samuel Coppersmith
N00006486,Jim Kolbe
N00006397,Ed Pastor
N00007391,William Baker
N00007516,Richard Pombo
N00007318,Bill McCampbell
N00007507,George Radanovich
N00007286,Phillip Wyman
N00006882,Buck Mckeon
N00008094,Howard Berman
N00006770,Mel Levine
N00006750,Jane Harman
N00006949,Matthew Martinez
N00009774,Xavier Becerra
N00013738,Kevin Murray
N00006671,Lucille Roybal-Allard
N00006970,Esteban Torres
N00006805,JoanMilkeFlores
N00007099,Ken Calvert
N00009111,Walter Tucker
N00006825,Peter Mathews
N00006953,Jay Kim
N00006983,Duncan Hunter
N00006919,JohnCharlesWilliams
N00007009,Ron Packard
N00007021,JuanCarlosVargas
N00007033,Bob Filner
N00006213,Scott McInnis
N00000569,Barbara Kennelly
N00000561,Nancy Johnson
N00009775,Michael Castle
N00002949,Charles Canady
N00002713,Corrine Brown
N00002718,Tillie Fowler
N00002973,Karen Thurman
N00002793,John Mica
N00002982,Michael Bilirakis
N00002963,Dan Miller
N00002839,Peter Deutsch
N00002856,Carrie Meek
N00002872,Lincoln Diaz-Balart
N00010536,WilliamHughesLambert
N00002884,Alcee Hastings
N00002656,Jack Kingston
N00002674,Sanford Bishop
N00002556,Mac Collins
N00002506,RobertEarlWilson
N00009776,Gary Pelphrey
N00002685,Saxby Chambliss
N00002610,Nathan Deal
N00002511,Cynthia McKinney
N00002608,Verdree Lockhart
N00007681,Robert Underwood
N00006259,Richard Stallings
N00006267,Mike Crapo
N00004887,Bobby Rush
N00004856,Bill Lipinski
N00004874,Luis Gutierrez
N00004814,Sam Panayotovich
N00004939,Thomas Ewing
N00004912,Lane Evans
N00004961,John Shimkus
N00012586,Chris Chocola
N00003924,Steve Buyer
N00000010,Dan Burton
N00003868,MichaelEverettBailey
N00003428,Scotty Baesler
N00000143,John Olver
N00000168,Peter Blute
N00000205,Marty Meehan
N00000219,Peter Torkildsen
N00000280,Bill Delahunt
N00000238,CharlesCalvinYancey
N00001821,Steny Hoyer
N00001849,Albert Wynn
N00002017,Roscoe Bartlett
N00004196,Bart Stupak
N00004155,Peter Hoekstra
N00010727,Richard Whitelock
N00004113,Nick Smith
N00004087,Jim Barcia
N00003976,Richard Chrysler
N00004045,Joe Knollenberg
N00004052,JohnGeorgePappageorge
N00003950,Sander Levin
N00004547,David Minge
N00004440,Bill Luther
N00004558,Collin Peterson
N00005192,Earl Durnell
N00002302,Eva Clayton
N00002299,Walter Jones
N00002221,Richard Burr
N00002328,Melvin Watt
N00008113,Earl Pomeroy
N00000851,Frank LoBiondo
N00000684,Rodney Frelinghuysen
N00000732,John Scollo
N00000810,Bob Franks
N00000865,Carl Mayer
N00000699,Robert Menendez
N00001102,Nydia Velazquez
N00001176,Rick Lazio
N00001193,Pete King
N00001150,David Levy
N00001166,Daniel Frisa
N00001082,Edolphus Towns
N00001074,Major Owens
N00000078,Carolyn Maloney
N00000960,JoseAgustinSuero
N00000939,Jerrold Nadler
N00001279,Randall Terry
N00001276,John McHugh
N00001267,Sherwood Boehlert
N00001222,Maurice Hinchey
N00001281,Bob Moppert
N00001290,Jack Quinn
N00003736,Michael Oxley
N00003711,John Griffin
N00003522,Marcy Kaptur
N00003566,Martin Hoke
N00009778,John Kasich
N00003535,Sherrod Brown
N00003504,Deborah Pryce
N00005551,Ernest Istook
N00001746,Chaka Fattah
N00001572,Bob Borski
N00001415,Frank Lagrotta
N00001399,Ron Klink
N00001469,Tim Holden
N00001519,James Greenwood
N00001541,Jon Fox
N00001555,Marjorie Margolies-Mezvinsky
N00001447,George Gekas
N00001339,Frank Mascara
N00000140,Carlos Romero-Barcelo
N00002408,James Clyburn
N00002492,John Spratt
N00001814,Robin Tallon
N00003159,Zach Wamp
N00009779,Bob Clement
N00008122,EddieBerniceJohnson
N00008028,Sam Johnson
N00005690,Daniel Branch
N00005751,David Hobbs
N00005985,Henry Bonilla
N00011114,StephenLeroyLove
N00005998,Solomon Ortiz
N00005870,Gene Green
N00006361,Enid Waldholtz
N00002146,Herbert Bateman
N00002151,Norman Sisisky
N00013717,MichaelCrawfordPark
N00009154,Bob Goodlatte
N00002171,Rick Boucher
N00000128,Victor Frazer
N00007895,Jack Metcalf
N00009157,Doc Hastings
N00001725,Jay Inslee
N00007823,Jennifer Dunn
N00004356,Mark Neumann
N00004324,Frederick Kessler
N00009160,Tom Barrett
N00002214,Alan Mollohan
N00003091,Sonny Callahan
N00003045,Wayne Parker
N00007635,AmataColemanRadewagen
N00006446,Matt Salmon
N00006456,SusanBitterSmith
N00006408,Bert Tollefson
N00006425,John Shadegg
N00006455,D Hayworth
N00007423,Norman Reece
N00007479,Zoe Lofgren
N00008130,RichardRenoLane
N00007312,Sam Farr
N00007317,Stephen Henderson
N00007274,Andrea Seastrand
N00007279,MichaelBrianStoker
N00006690,Maxine Waters
N00007165,Sonny Bono
N00006981,Brian Bilbray
N00006116,Charles(Chuck)Crain
N00000637,Jim Maloney
N00002754,Joe Scarborough
N00002958,JeffreyRonaldAssmann
N00002807,Dave Weldon
N00002898,Mark Foley
N00002526,Bob Barr
N00002630,Charles Norwood
N00004221,Greg Ganske
N00004246,Thomas Hall
N00004227,Tom Latham
N00006279,Helen Chenoweth-Hage
N00004816,Rod Blagojevich
N00004884,Danny Davis
N00004836,Ed Smith
N00009337,Clem Balanoff
N00004745,Jerry Weller
N00004758,Steve Denari
N00004933,Ray LaHood
N00004949,Brent Winters
N00003813,Pete Visclosky
N00003878,David McIntosh
N00003843,Michael Loomis
N00003844,Mark Souder
N00003897,John Hostettler
N00003790,Marvin Scott
N00008144,Todd Tiahrt
N00003467,Ed Whitfield
N00003476,Ron Lewis
N00000179,James McGovern
N00000183,Tom Tierney
N00000226,John Tierney
N00001925,Bob Ehrlich
N00000496,John Baldacci
N00004166,Vernon Ehlers
N00003957,Donald Lobsinger
N00003965,JohnAnthonySchall
N00003962,Lynn Rivers
N00004527,Gil Gutknecht
N00013792,CatherineHellerKeating
N00026105,Jeff Melton
N00013794,John Nutting
N00004529,Mary Rieder
N00004456,DennisRomanNewinski
N00005024,ZellnerDwightBillingsly
N00005061,Eric Vickers
N00005119,Karen McCarthy
N00008032,Kenny Hulshof
N00003280,Roger Wicker
N00003288,Bennie Thompson
N00009453,David Funderburk
N00002247,Howard Coble
N00002327,Sue Myrick
N00002333,Don Reid
N00005327,Patrick Combs
N00000885,Brian Kennedy
N00000834,Jim Saxton
N00001182,Michael Forbes
N00001191,Grant Lally
N00001143,Gary Ackerman
N00001121,Phyllis Taliaferro
N00000933,Charles Millard
N00000999,Larry Seabrook
N00001020,Sue Kelly
N00001025,Joseph Dioguardi
N00003682,Rob Portman
N00003720,David Westbrock
N00003728,Frank Cremeans
N00003731,RobertEdwardKelley
N00003619,Vincent Yambrovich
N00003647,James Traficant
N00003532,Bob Ney
N00003545,Steve LaTourette
N00005597,Steve Largent
N00005601,Tom Coburn
N00005528,C Watts
N00005559,Frank Lucas
N00001610,Dennis Wesley
N00001573,James Hasher
N00001535,Curt Weldon
N00001529,Joseph Hoeffel
N00001531,Stewart Greenleaf
N00001638,John Murray
N00001373,Mike Doyle
N00001417,MaryAnnMcConnell
N00001427,Phil English
N00000360,Patrick Kennedy
N00002424,Mark Sanford
N00009975,Lindsey Graham
N00002401,GaryMillerMcLeod
N00003126,Bart Gordon
N00003166,Van Hilleary
N00003264,Lincoln Davis
N00003115,Donald Trotter
N00005759,HughQuayParmer
N00005656,Joe Barton
N00005912,Geraldine Sam
N00006023,Lloyd Doggett
N00006052,Mac Thornberry
N00005818,SheilaJacksonLee
N00006055,Larry Combest
N00005892,Tom DeLay
N00001777,Albert Bustamante
N00005805,Ken Bentsen
N00005638,Dick Armey
N00006348,Merrill Cook
N00002045,Tom Davis
N00000133,Donna Christian-Christensen
N00007834,Rick White
N00008166,George Nethercutt
N00007939,Kevin Bonagofski
N00007914,RandallJohnTate
N00004354,Jeffrey Thomas
N00004330,Jerry Kleczka
N00004398,Scott West
N00006242,Barbara Cubin
N00007999,Don Young
N00008020,Georgianna Lincoln
N00003065,William Dickinson
N00003071,Bob Riley
N00002992,Howard Hawk
N00003028,Robert Aderholt
N00003025,Robert(Bob)Wilson
N00003032,Ronnie Flippo
N00003041,CharlesHerbertBurton
N00003010,MaryLynnBates
N00008971,Wayne Sowell
N00003059,Milton Bethune
N00002995,Cliff Walker
N00005455,Marion Berry
N00005483,Thomas Donaldson
N00008188,Vic Snyder
N00008190,Asa Hutchinson
N00005501,BoyceRayDavis
N00005449,Stephen Copley
N00008191,Gus Hannemann
N00006498,Tom Volgy
N00006473,Bob Stump
N00006401,Stuart Starky
N00006459,Steve Owens
N00007417,Michela Alioto
N00007584,Wally Herger
N00007390,George Miller
N00007388,GordonThomasBlake
N00007397,Pete Stark
N00007422,Ellen Tauscher
N00007392,Valerie Janlois
N00007325,Bill Quraishi
N00001701,Norman Mineta
N00007291,Clifford Unruh
N00007231,Elton Gallegly
N00001861,Henry Waxman
N00006897,Brad Sherman
N00007140,Robert Dornan
N00006832,James Rogan
N00006844,Joe Paul
N00006802,WillardRMurray
N00006811,Juanita Millender-McDonald
N00006740,PaulHenryRichards
N00006819,Rick Zbur
N00008264,Ed Royce
N00007089,Joe Baca
N00006915,RexDaleAlexanderGutierrez
N00008274,Loretta Sanchez
N00006980,Bob Divine
N00006118,Patricia Schroeder
N00006134,Diana DeGette
N00006204,Curtis Imrie
N00006182,Bob Schaffer
N00006179,Guy Kelley
N00000048,Joel Hefley
N00000589,DianneGuenettaOndusko
N00002743,Allen Boyd
N00002772,Dave Gentry
N00002926,Jim Davis
N00002733,Anita Davis
N00002726,Gregg Trude
N00001817,WBillYoung
N00002808,DavidRossGolding
N00002905,Robert Wexler
N00002870,Morris Thompson
N00002595,John Mitnick
N00002577,John Lewis
N00002545,Michael Coles
N00002543,Edgar Jenkins
N00002633,David Bell
N00002613,Vincent Littman
N00024801,Jay Rigdon
N00024802,Rick Stanley
N00024803,ShaunMichaelMcNally
N00024804,Gregory Nason
N00024805,NormanFrancisWilliams
N00024806,Brad Cates
N00024807,Brent Siegrist
N00024808,Elaine Marshall
N00024809,Joe Wilson
N00024810,Frank Schmuck
N00024811,RodneyDaleScott
N00024812,Gunner Delay
N00024813,RahmIsraelEmanuel
N00024814,Ed Cunningham
N00024815,DanielCirignaniWood
N00005004,James Talent
N00024816,RobertLenMorris
N00024817,Doug Jones
N00003954,Carl Marlinga
N00004800,Nancy Kaszak
N00001840,RoscoeJeromeMitchell
N00000035,Fernando Figueroa
N00012102,Dick Monteith
N00024823,Daniel Blue
N00024824,Janice Bowling
N00024825,Elizabeth Farley
N00024826,Paul Shomshor
N00024827,Stavros Mendros
N00024828,Clyde Cobb
N00024829,FloydMikeMiles
N00024830,MikeEarlBriggs
N00024831,Michael Johnson
N00024832,PeterAlexanderDagher
N00024833,EmanuelStewardButler
N00024834,Bruce Wechsler
N00024835,Brock Satter
N00012581,EricLawrenceKirkland
N00024837,Paul Castronovo
N00024838,GeorgeAdamCordova
N00024839,Paige Kreegel
N00024840,Richard Chalk
N00024841,Joann Walthall
N00024842,Joe Courtney
N00024843,Timothy Amdahl
N00024844,PatriciaCarolClemmons
N00024845,William Grassie
N00024846,GregoryJohnCurcio
N00024847,Guillermo Durazo
N00024848,Charles McKenzie
N00024849,BrentAlanWeaver
N00024850,Alex Sanders
N00024851,Tom Feeney
N00024852,John Cornyn
N00024853,Joseph Grimaud
N00008071,Elizabeth Dole
N00024854,WilliamRayAnderson
N00001883,Kumar Barve
N00006380,Bill Orton
N00001803,Jim Moody
N00004854,John Holowinski
N00001181,Allan Binder
N00024855,CecilPopeStaton
N00024856,William Alexa
N00024857,JohnKennethCourage
N00024858,Erskine Bowles
N00024859,Hank Perritt
N00024860,Charles(Chuck)Byrd
N00024861,Ignacio Velazquez
N00024862,Geoff Davis
N00024863,John Redwine
N00024864,MichaelBrentMcHale
N00024865,HectorDeLaTorre
N00024866,Madeleine Bordallo
N00024867,Sydney Hay
N00024868,Gloria Tristani
N00024869,Jim Patterson
N00024870,Linda Sanchez
N00024871,David Scott
N00024872,Clyde Billington
N00024873,Ray Warren
N00024874,Dennis Cardoza
N00024875,Melissa Bean
N00024876,Charles(Chuck)Fuentes
N00024877,LynetteBoggsMcDonald
N00024878,Tom Benigno
N00024879,Mark Augusti
N00024880,Diane Prescott
N00024881,Annie Betancourt
N00024882,Katherine Harris
N00024883,Robert Lee
N00004572,John Thune
N00024884,JamesEdwinStoneParker
N00009242,Mike Cyrus
N00000485,Richard Bennett
N00001218,Michael Craft
N00006617,Mike Schaefer
N00013741,Chris Ferrell
N00013742,Thomas Grassia
N00013743,LeoJamesTerrell
N00013744,Diane Watson
N00013745,DonnaJoWarren
N00013746,KirstenWonderAlbrecht
N00013747,Philip Lowe
N00013748,Tad Daley
N00013749,Jules Bagneris
N00013750,Frank Evans
N00013751,Wanda James
N00013752,Ezola Foster
N00013753,Sally Havice
N00013754,Alan Smith
N00013755,Sean Salazar
N00013756,James Sullivan
N00013757,Gary Collins
N00013758,Chuck Kalogianis
N00013759,JohnEricAlbion
N00013760,Chuck Sheridan
N00026104,Michael Berlon
N00013762,Martin Castro
N00013763,Nick Metel
N00013764,CraigAdamGreenberg
N00013765,DeweyLeeFletcher
N00013766,Brian Joyce
N00013767,Ira Shapiro
N00013768,William Schuber
N00013769,Scott Conklin
N00013770,Bill Shuster
N00013771,Alanna Hartzok
N00013772,James Klauber
N00013773,GeorgeMarionDucworth
N00013774,Richard Casey
N00013775,Richard Butler
N00013776,CarltonWayneCornett
N00013777,John Arriola
N00013778,KeithAlanSelf
N00013779,KellyJohnBarlean
N00013780,AndrewGeorgeMerritt
N00013781,KennethRayMcFaddin
N00013782,BrianBakerSpringfield
N00013783,MichaelJosephKleiner
N00013784,Bill Salier
N00013785,Julian McPhillips
N00013786,Susan Parker
N00013787,LoisCombsWeinberg
N00024946,NoelIrwinHentschel
N00013788,BlairHamiltonTaylor
N00006617,Mike Schaefer
N00006132,RamonaElizabethMartinez
N00013789,JamesLeoWright
N00013790,Clay Cox
N00013791,Richard Johnson
N00004221,Greg Ganske
N00012623,John Cox
N00013739,Jean Carnahan
N00009975,Lindsey Graham
N00005422,John Cooksey
N00013375,CliffordMarkGreene
N00003079,Charles Woods
N00013378,WallaceByronMcGahan
N00003073,GeraldOscarDial
N00012461,MarshaGuthrieFolsom
N00003042,Bud Cramer
N00013295,Terry Reagin
N00009570,ArturGenestreDavis
N00013147,Ed Martin
N00012462,JasonEricSutfin
N00012517,Susan Myshka
N00012607,Rod Martin
N00013250,RobertGrantThomas
N00009571,Mike Ross
N00009572,Bruce Harris
N00012463,CecilDewayneGraham
N00009573,Jeff Flake
N00009574,John Huppenthal
N00012464,JohnThomasBeatty
N00012518,ThomasPurcellLiddy
N00012823,Salvatore Diciccio
