year;CID;name;party
2002;N00009799;Tom Sawyer (D);D
2002;N00003651;Ralph Regula (R);R
2002;N00003574;Mary Rose Oakar (D);D
2002;N00003587;Louis Stokes (D);D
2002;N00003572;Dennis J Kucinich (D);D
2002;N00005580;Wes Watkins (R);R
2002;N00005555;Darryl F Roberts (D);D
2002;N00007709;John E Meek (R);R
2002;N00007734;Molly H Bordonaro (R);R
2002;N00007711;Stan Bunn (R);R
2002;N00007690;Greg Walden (R);R
2002;N00007727;Earl Blumenauer (D);D
2002;N00007729;Bruce Alexander Knight (L);L
2002;N00007781;Peter DeFazio (D);D
2002;N00007700;Darlene Hooley (D);D
2002;N00008725;Jim Rooker (D);D
2002;N00001422;John E Peterson (R);R
2002;N00001643;Thomas G Kopel (R);R
2002;N00001518;Thomas A Lingenfelter (R);R
2002;N00001395;Bud Shuster (R);R
2002;N00001498;Joseph M McDade (R);R
2002;N00001500;Errol Flynn (R);R
2002;N00001508;J Joseph Cullen (D);D
2002;N00001496;Thomas J McLaughlin (3);3
2002;N00001513;Stephen A Urban (R);R
2002;N00001408;John P Murtha (D);D
2002;N00001357;William Anthony Ravotti (R);R
2002;N00001479;Robert D Kilbanks (R);R
2002;N00001470;Nicholas R Sabatine (R);R
2002;N00001633;Joe Pitts (R);R
2002;N00001631;Robert S Yorczyk (D);D
2002;N00001451;Bill Goodling (R);R
2002;N00001439;Charlie Gerow (R);R
2002;N00000363;Richard Wild (R);R
2002;N00000326;John Olaf Matson Sr (R);R
2002;N00000342;Joseph R Paolino Jr (D);D
2002;N00002414;Floyd D Spence (R);R
2002;N00002497;Butler Derrick (D);D
2002;N00002485;Theodore Capers Adams Jr (3);3
2002;N00004572;John Thune (R);R
2002;N00004578;Richard Paul Weiland (D);D
2002;N00003202;Bill Jenkins (R);R
2002;N00003192;Richard S Venable (R);R
2002;N00003189;Mack (Scottee) Scott (D);D
2002;N00003168;John Mark Stewart (D);D
2002;N00003263;Walt R Massey Jr (R);R
2002;N00003214;Lupo (Sonny) Carlota (R);R
2002;N00003218;Harold E Ford Jr (D);D
2002;N00006067;Silvestre Reyes (D);D
2002;N00005724;Max Sandlin (D);D
2002;N00005732;Charles Wilson (D);D
2002;N00005874;Walter Benjamin Bius (R);R
2002;N00005736;Brian Babin (R);R
2002;N00005731;Jim Turner (D);D
2002;N00005646;Jonathan Newton (R);R
2002;N00005758;Pete Geren (D);D
2002;N00005822;Bill Archer (R);R
2002;N00005883;Kevin Brady (R);R
2002;N00005928;Nick Lampson (D);D
2002;N00005708;Jo Ann Howard (D);D
2002;N00005785;David H Jenkins (R);R
2002;N00008799;Kay Granger (R);R
2002;N00005893;Greg Laughlin (R);R
2002;N00005888;Thomas Anselin Reed (D);D
2002;N00006008;Ruben Hinojosa (D);D
2002;N00006076;Jose Luis Sanchez (D);D
2002;N00006062;Rudy Izzard (R);R
2002;N00006057;John W Sawyer (D);D
2002;N00005961;Henry B Gonzalez (D);D
2002;N00005983;James Davidson Walker (R);R
2002;N00001811;Lamar Smith (R);R
2002;N00005906;Ron Paul (R);R
2002;N00005958;Charles P Jones (D);D
2002;N00005677;Martin Frost (D);D
2002;N00005821;Brent Clark Perry (R);R
2002;N00005813;Jack Rodriguez (R);R
2002;N00005684;John William Hendry (R);R
2002;N00006357;James W McConkie (D);D
2002;N00006326;Raymond Todd Neilson (R);R
2002;N00006349;Chris Cannon (R);R
2002;N00002147;Bobby Scott (D);D
2002;N00002140;Owen B Pickett (D);D
2002;N00002128;Elsie Holland (R);R
2002;N00002167;Virgil H Goode Jr (R);R
2002;N00002164;Patrick Craig Muldoon (R);R
2002;N00002073;Frank Wolf (R);R
2002;N00002040;Thomas J Horton (D);D
2002;N00000134;Kenneth E Mapp (R);R
2002;N00007936;Brian Baird (D);D
2002;N00007967;Thomas S Foley (D);D
2002;N00007962;Judith Corrine Olson (D);D
2002;N00007918;Norm Dicks (D);D
2002;N00007833;Adam Smith (D);D
2002;N00004353;John Edward Graf (D);D
2002;N00004298;Douglas Lafollette (D);D
2002;N00004403;Ron Kind (D);D
2002;N00004394;David R Obey (D);D
2002;N00004413;David A Zien (R);R
2002;N00004422;David Prosser Jr (R);R
2002;N00009802;Ken Hechler (D);D
2002;N00002198;Nick Rahall (D);D
2002;N00008022;Jim (James W Duncan) Duncan (D);D
2002;N00003098;Joe Turnham (D);D
2002;N00003047;Alan Fulton Barksdale (L);L
2002;N00005445;Judy Smith (D);D
2002;N00006399;David Armijo Mendoza (D);D
2002;N00006476;Bill Barenholtz (R);R
2002;N00006477;Dick Hensley (R);R
2002;N00007419;Mike Thompson (D);D
2002;N00007527;Jim Hennefer (D);D
2002;N00007537;R J (Jim) Chase (R);R
2002;N00007571;Robert T Matsui (D);D
2002;N00007581;Doug Ose (R);R
2002;N00007562;Howard Beeman (D);D
2002;N00007542;Sandie Dunn (D);D
2002;N00007590;Robert Dean Kent (D);D
2002;N00007561;Victor Fazio (D);D
2002;N00007360;Nancy Pelosi (D);D
2002;N00007446;Kenneth Scott McAuliffe (R);R
2002;N00008046;Barbara Lee (D);D
2002;N00007420;Charles Jokl Ball (R);R
2002;N00008048;Steven T Kuykendall (R);R
2002;N00006808;Rudolph Svornich Jr (R);R
2002;N00006806;Janice Hahn (D);D
2002;N00006800;Robert T (Bob) Pegram (R);R
2002;N00007087;Jerry Lewis (R);R
2002;N00006795;Asuncion Cecy R Groom (D);D
2002;N00007124;Christopher Cox (R);R
2002;N00007093;R Keith Olberg (R);R
2002;N00007219;Peter Woodford Pierce (R);R
2002;N00006954;Gary Miller (R);R
2002;N00006951;Eileen Ansari (D);D
2002;N00006821;Steve Horn (R);R
2002;N00007151;Dana Rohrabacher (R);R
2002;N00008050;Elia Pirozzi (R);R
2002;N00007068;Mary Bono (R);R
2002;N00007062;Ralph Waite (D);D
2002;N00007148;Pat Neal (D);D
2002;N00007164;Long Kim Pham (R);R
2002;N00007186;Larry G Engwall (3);3
2002;N00007022;Christine Kehoe (D);D
2002;N00006999;Daniel F Kripke (D);D
2002;N00006157;Larry E Johnson (R);R
2002;N00006168;Homer Lee Page (D);D
2002;N00006171;Robert D Greenlee (R);R
2002;N00008051;Mark Udall (D);D
2002;N00006216;Robert Reed Kelley (D);D
2002;N00006103;Tom Tancredo (R);R
2002;N00006080;Barry Kevin Arrington (R);R
2002;N00000575;John B Larson (D);D
2002;N00000577;Kevin J O'Connor (R);R
2002;N00000583;Gary M Koval (R);R
2002;N00000652;Christopher Shays (R);R
2002;N00000638;Mark D Nielsen (R);R
2002;N00000551;James L Griffin (D);D
2002;N00000554;Demetrios S Giannaros (D);D
2002;N00002782;Cliff Stearns (R);R
2002;N00002936;Joe Chillura Jr (R);R
2002;N00002960;Porter Goss (R);R
2002;N00002811;Charles Gregory Talbot (R);R
2002;N00002618;Ralph T Hudgens (R);R
2002;N00002678;Joseph F McCormick (R);R
2002;N00002691;Dylan C Glenn (R);R
2002;N00002557;Sunny Warren (R);R
2002;N00002527;James Ray Williamson Jr (I);I
2002;N00002593;Johnny Isakson (R);R
2002;N00002622;Denise Freeman (D);D
2002;N00007679;Manuel Quitugua Cruz (R);R
2002;N00007668;Gene R Ward (R);R
2002;N00007605;Carol Douglass (R);R
2002;N00004267;Philip Kay Ferren (R);R
2002;N00004203;Jon Dvorak (D);D
2002;N00006263;Mike Simpson (R);R
2002;N00006264;Mark Darwin Stubbs (R);R
2002;N00004801;Matt Beauchamp (L);L
2002;N00004845;Karl Andrew Groth (R);R
2002;N00004708;Thomas Cramer (D);D
2002;N00004866;Wilner J Jackson (D);D
2002;N00004671;David McSweeney (R);R
2002;N00004724;Jan Schakowsky (D);D
2002;N00004700;John Edward Porter (R);R
2002;N00004958;William Melvin Price (R);R
2002;N00004762;Judy Biggert (R);R
2002;N00004972;Jerry Ray Berg (R);R
2002;N00004991;David Phelps (D);D
2002;N00004992;James E Eatherly (R);R
2002;N00004956;Jerry F Costello (D);D
2002;N00003796;Mark J Leyva (R);R
2002;N00003765;Mike Pence (R);R
2002;N00003850;Mark J Wehrle (D);D
2002;N00003783;Mark R Waterfill (D);L
2002;N00003875;Baron Hill (D);D
2002;N00008054;Gary Hofmeister (R);R
2002;N00005287;Jim Phillips (D);D
2002;N00005233;Dennis Moore (D);D
2002;N00003444;Ken Lucas (D);D
2002;N00003429;Jonathan Scott Miller (D);D
2002;N00003445;Gex (Jay) Williams III (R);R
2002;N00003418;James H Newberry Jr (D);D
2002;N00003425;John A (Eck) Rose (D);D
2002;N00005414;Jim McCrery (R);R
2002;N00000153;Richard E Neal (D);D
2002;N00000167;Matthew J Amorello (R);R
2002;N00000220;Paul McCarthy (R);R
2002;N00000260;Susan M Tracy (D);D
2002;N00000243;Thomas M Keane Jr (D);D
2002;N00000266;John T O'Connor (D);D
2002;N00000267;Michael E Capuano (D);D
2002;N00000292;Marjorie O'Neill Clapprood (D);D
2002;N00000239;Christopher F Gabrieli (D);D
2002;N00000255;Raymond L Flynn (D);D
2002;N00000248;Alex Rodriguez (D);D
2002;N00000312;Eric Vaughn Bleicken (R);R
2002;N00000254;Brian Donnelly (D);D
2002;N00002012;Wayne T Gilchrest (R);R
2002;N00002010;Irving Pinder (D);D
2002;N00001918;Michael Joseph Serabian Sr (D);D
2002;N00001916;Robert B Ostrom (R);R
2002;N00001858;Ralph G Neas (D);D
2002;N00000448;David N Ott (R);R
2002;N00000450;Ross J Connelly (R);R
2002;N00004156;Bob Shrauger (D);D
2002;N00004167;John Ferguson Jr (D);D
2002;N00004141;Jim Berryman (D);D
2002;N00004027;Leslie Ann Touma (R);R
2002;N00003958;Bart Baron (R);R
2002;N00004007;Barbara-Rose Collins (D);D
2002;N00003987;Thomas Lee Hickey (R);R
2002;N00004539;Tracy Beckman (D);D
2002;N00004489;Martin Olav Sabo (D);D
2002;N00008058;Frankie L Taylor (R);R
2002;N00004432;Linda Carol Runbeck (R);R
2002;N00004436;John Kline (R);R
2002;N00004551;Aleta Dawn Edin (R);R
2002;N00005055;Mark Ludwig (R);R
2002;N00005057;Bill Federer (R);R
2002;N00003296;Phillip R Davis (R);R
2002;N00003367;Dunn Lampton (R);R
2002;N00003330;C Delbert Hosemann Jr (R);R
2002;N00003321;Ken Stribling (R);R
2002;N00003339;Ronnie Shows (D);D
2002;N00003350;Gene Taylor (D);D
2002;N00004648;Pat Williams (D);D
2002;N00002306;Duane E Kratzer Jr (R);R
2002;N00002249;Jeffrey Dean Bentley (L);L
2002;N00002356;Mike McIntyre (D);D
2002;N00002315;Robin Hayes (R);R
2002;N00008059;Mike Taylor (D);D
2002;N00002383;Charles H Taylor (R);R
2002;N00008060;John Scott Keadle (R);R
2002;N00002343;Michael J Jackson (R);R
2002;N00002324;Jim Cohen (R);R
2002;N00005331;Doug Bereuter (R);R
2002;N00005323;Donald L Eret (D);D
2002;N00005321;Lee Terry (R);R
2002;N00005312;Steven M Kupka (R);R
2002;N00005289;Bradley Dean Kuiper (R);R
2002;N00000391;Joseph F Keefe (D);D
2002;N00000432;Mary S Rauh (D);D
2002;N00000781;Frank Pallone Jr (D);D
2002;N00009816;Chris Smith (R);R
2002;N00000857;Larry Schneider (D);D
2002;N00000743;Scott Garrett (R);R
2002;N00000766;Mike Ferguson (R);R
2002;N00000740;Marge Roukema (R);R
2002;N00000667;Maryanne Connelly (D);D
2002;N00000679;Matthew J Kirnan (R);R
2002;N00009817;Dick Zimmer (R);R
2002;N00000723;Theresa De Leon (R);R
2002;N00006546;Heather A Wilson (R);R
2002;N00006542;William Franklin Davis (R);R
2002;N00008877;Eric Peter Serna (D);D
2002;N00006561;Tom Udall (D);D
2002;N00006557;Francesca Lobato (D);D
2002;N00009818;Shelley Berkley (D);D
2002;N00006620;Esther Ruth Quisenberry (R);R
2002;N00006598;Jim Blockey (R);R
2002;N00006593;Nancy Price (R);R
2002;N00001061;Robert Previdi (R);R
2002;N00001160;Greg R Becker (R);R
2002;N00001171;Gregory W Meeks (D);D
2002;N00001133;Alton R Walton Jr (3);3
2002;N00001127;Joseph Crowley (D);D
2002;N00001068;Thomas J Manton (D);D
2002;N00001110;Anthony D Weiner (D);D
2002;N00001111;Noach Dear (D);D
2002;N00001129;Melinda R Katz (D);D
2002;N00001076;Barry Dwayne Ford (D);D
2002;N00001084;Martin Malave-Dilan (D);D
2002;N00001070;Rosemarie Markgraf (R);R
2002;N00000983;Vito Fossella (R);R
2002;N00000978;Eric Vitaliano (D);D
2002;N00000974;Eugene V Prisco (D);D
2002;N00001003;Eliot L Engel (D);D
2002;N00009820;Larry Graham (D);D
2002;N00001234;Dick Collins (D);D
2002;N00001024;Nita M Lowey (D);D
2002;N00001017;Hamilton Fish Jr (D);D
2002;N00001026;Paul J Feiner (D);D
2002;N00009821;John E Sweeney (R);R
2002;N00001226;Jean Parvin Bordewich (D);D
2002;N00001214;Michael R McNulty (D);D
2002;N00001265;David Brown Vickers (3);3
2002;N00001260;Yvonne Rothenberg (D);D
2002;N00001261;James T Walsh (R);R
2002;N00001295;Tom Reynolds (R);R
2002;N00001321;Jerry Crawford (3);3
2002;N00009822;Gerald B H Solomon (R);R
2002;N00001285;Christopher C Collins (R);R
2002;N00001301;Crystal D Peoples (D);D
2002;N00001307;Bill Paxon (R);R
2002;N00001330;Jim Pierce (R);R
2002;N00001332;Caleb S Rossiter (D);D
2002;N00003689;Steve Chabot (R);R
2002;N00003674;Charles W Sanders (D);D
2002;N00003716;Tony P Hall (D);D
2002;N00003721;John S Shondel (R);R
2002;N00003660;Paul E Gillmor (R);R
2002;N00003734;Mike Azinger (R);R
2002;N00003582;Joseph Slovenec (R);R
2002;N00003561;Stephanie Tubbs Jones (D);D
2002;N00003508;Edward S Brown (D);D
2002;N00003602;Grace L Drake (R);R
2002;N00003611;Rick H Jeric (R);R
2002;N00003633;Rick Wood (R);R
2002;N00008067;Adam Clay Miller (D);D
2002;N00003656;Peter D Ferguson (D);D
2002;N00003645;Paul Henry Alberty (R);R
2002;N00005591;Dan Lowe (D);D
2002;N00005608;Kent Pharaoh (R);R
2002;N00005615;Walter Lenn Roberts (D);D
2002;N00007738;Jon Kvistad (R);R
2002;N00009824;David Wu (D);D
2002;N00007752;Rohn (Grandpa) Webb (3);3
2002;N00001581;Andrew J Carn (D);D
2002;N00001619;Robert A Brady (D);D
2002;N00001571;Charles Dougherty (R);R
2002;N00001338;Michael C Turzai (R);R
2002;N00001467;John Edward Meckley III (R);R
2002;N00001550;William James Tuthill (D);D
2002;N00001505;Patrick Raymond Casey (D);D
2002;N00001510;Don Sherwood (R);R
2002;N00001504;James P Connors (R);R
2002;N00001640;Mike McMonagle (R);R
2002;N00001542;Melissa Brown (R);R
2002;N00001489;Pat Toomey (R);R
2002;N00001488;Joseph M Pascuzzo (R);R
2002;N00001486;Roy C Afflerbach (D);D
2002;N00001374;Craig Cryan Stephens (R);R
2002;N00001381;Richard C Walker (R);R
2002;N00009825;Anibal Acevedo-Vila (3);3
2002;N00000338;Ronald K Machtley (R);R
2002;N00002435;Wheeler Mellette Tillman (R);R
2002;N00002500;Linna Jane Young Frederick (D);D
2002;N00002462;Carroll A Campbell Jr (R);R
2002;N00002472;James W DeMint (R);R
2002;N00002469;Michael L Fair (R);R
2002;N00002466;Howell Clyborne (R);R
2002;N00002467;William Garrison McCuen Jr (D);D
2002;N00002468;Franklin Delano Raddish (R);R
2002;N00002491;Michael B Burkhold Jr (R);R
2002;N00002416;Vince Everett Ellison (R);R
2002;N00004586;Jeffery Richard Moser (D);D
2002;N00003258;Ed Bryant (R);R
2002;N00003209;John J Duncan Jr (R);R
2002;N00013729;Richard Paul Sims (D);D
2002;N00003199;William Travis Moody (R);R
2002;N00003164;Jerry W Cooper (D);D
2002;N00003108;Oliver Porter Stark III (R);R
2002;N00003254;John Tanner (D);D
2002;N00005648;Geoffrey F Walsh (R);R
2002;N00005660;Victor M Morales (D);D
2002;N00005794;Chet Edwards (D);D
2002;N00005898;Hardy Adonn Slone (R);R
2002;N00005780;Bill Sarpalius (D);D
2002;N00005887;Loy Sneary (D);D
2002;N00006060;Charles W Stenholm (D);D
2002;N00005955;Walter Martinez (D);D
2002;N00005960;Charlie A Gonzalez (D);D
2002;N00005687;Shawn D Terry (R);R
2002;N00009828;Ciro D Rodriguez (D);D
2002;N00005974;Juan F Solis III (D);D
2002;N00005971;Carlos I Uresti (D);D
2002;N00005980;Oscar Hernandez Flores (D);D
2002;N00006324;Lilia Eskelsen (D);D
2002;N00002048;Charles E (Chuck) Carlton (R);R
2002;N00002037;Bradford Lincoln Phillips (I);I
2002;N00002055;Demaris H Miller (R);R
2002;N00002067;Rita S J Thompson (R);R
2002;N00002075;Cornell William Brooks (D);D
2002;N00000528;Bernie Sanders (I);I
2002;N00007838;Laura Ruderman (D);D
2002;N00007949;Donald M Benton (R);R
2002;N00007963;Bradley C Lyons (D);D
2002;N00007925;Robert I Lawrence (R);R
2002;N00009829;Jim McDermott (D);D
2002;N00007826;Heidi Behrens-Benedict (D);D
2002;N00004367;Tammy Baldwin (D);D
2002;N00004391;Mark Green (R);R
2002;N00004357;Paul Ryan (R);R
2002;N00004375;Richard J Phelps (D);D
2002;N00004362;Nicolas Andrew Fuhrman (R);R
2002;N00004376;John Burk Sharpless (R);R
2002;N00004351;Meredith H Bakke (R);R
2002;N00004359;Josephine Musser (R);R
2002;N00004373;Ronnie B Greer (R);R
2002;N00001808;Toby Roth (R);R
2002;N00004291;F James Sensenbrenner Jr (R);R
2002;N00002212;Richard Stephen Kerr (L);L
2002;N00002210;Beth Elaine Taylor (D);D
2002;N00001695;George Bush (R);R
2002;N00001754;Bob Dole (R);R
2002;N00007498;Jerry Leon Carroll (I);I
2002;N00001879;George Alexander Muzyk (D);D
2002;N00007848;Max Englerius (U);U
2002;N00007599;Tim Lee Mosby (R);R
2002;N00012587;Roy Eugene Walsh (I);I
2002;N00001303;Michael Stephen Levinson (R);R
2002;N00001315;Thomas A Bentley (3);3
2002;N00004995;Martin Joseph McNally (3);3
2002;N00001596;John Jones (D);D
2002;N00002763;Tom Wells (3);3
2002;N00006818;Todd Alan Barneck (D);D
2002;N00000965;Margot Sierra (I);I
2002;N00007683;Randall Roy (God Lalka) Lalka (3);3
2002;N00002281;Thomas Francis Winterbottom (D);D
2002;N00007743;Derrick Christopher Johnson (R);R
2002;N00006230;Al Hamburg (D);D
2002;N00008071;Elizabeth Dole (R);R
2002;N00007433;Robert Edward Moreau (R);R
2002;N00008072;George W Bush (R);R
2002;N00002362;Randolph Wilson Crow (D);D
2002;N00002766;Angel Joy Chavis-Rocker (R);R
2002;N00002802;Clay O Hill (I);I
2002;N00003049;Bernard Palicki (I);I
2002;N00013795;Jesse Marshall Jones (R);R
2002;N00013796;Edward G Conger (R);R
2002;N00009837;Paula Elizabeth Bennett (3);3
2002;N00009839;Abraham Ziskis (U);U
2002;N00009841;Gary L Bauer (R);R
2002;N00009842;Judith Ailene Anderson (I);I
2002;N00009849;James Andrea Coleman (D);D
2002;N00009850;Mathew Lambert Zupan (3);3
2002;N00009854;Donald Paul Award (D);D
2002;N00009855;Temperance Lance-Council (D);D
2002;N00002093;C W Levi Levy (I);I
2002;N00004335;Robert Graner Schumaker (R);R
2002;N00009859;Michael Joeseph Jackson (R);R
2002;N00009860;Warren R President Ashe (D);D
2002;N00009861;Edward Prince Gibson (D);D
2002;N00009862;Andy Martin (R);R
2002;N00009863;Zelma Esther Emerson (I);I
2002;N00009865;Richard Alan Hale (I);I
2002;N00009866;Larry K (Vice Pres) Reed (D);D
2002;N00009867;Larry Hines (L);L
2002;N00009869;Orrin G Hatch (R);R
2002;N00009870;Yehanna Joan M M Malone (R);R
2002;N00009872;Paris Alvarez (3);3
2002;N00002175;John J (Swartz) Trent (3);3
2002;N00002725;Deborah Katz Pueschel (R);R
2002;N00009876;David McReynolds (U);U
2002;N00009877;William L Wallace (3);3
2002;N00009880;Richard Eugene Calderwood (R);R
2002;N00009884;Joe Schriner (R);R
2002;N00012496;Robert Marcus Bowman Sr (3);3
2002;N00012497;Verel Tracy Westover Sr (R);R
2002;N00012500;John Michael Fitzpatrick (R);R
2002;N00012501;Ronald Rayne Carlsen (U);U
2002;N00012502;Julian Starr (3);3
2002;N00008936;Jerry G Beck (D);D
2002;N00012504;Harvey Carroll Jr (3);3
2002;N00012505;David Wayne Watkins (3);3
2002;N00012506;Daniel Joseph Pearlman (3);3
2002;N00012592;Marcus Joy Gumz (R);R
2002;N00012593;Gerald Lamar Hankins (D);D
2002;N00012595;Jeffrey Blair Peters (D);D
2002;N00012596;Eirk Thompson (I);I
2002;N00012597;Jim Taylor (D);D
2002;N00012599;Evelyn Louise Vitullo (D);D
2002;N00012661;Carlet Deetta Ward (I);I
2002;N00012663;Robert Charles Curtis (3);3
2002;N00012798;Michael Paul Torosian (R);R
2002;N00012800;Louis James Rapuano Jr (R);R
2002;N00012802;Sylvester Pettway Jr (U);U
2002;N00012803;Alfonzo Jones (D);D
2002;N00012899;Donald W Gorman (L);L
2002;N00013138;Herman G Brass Jr (U);U
2002;N00013183;Dean Lewis Hiller (3);3
2002;N00013184;Charles Bryant Skinner (3);3
2002;N00013185;Jenny Edwards (3);3
2002;N00013186;Sharon Wanda Deming (I);I
2002;N00013189;Randall Alan Venson (I);I
2002;N00013287;Adam Lee Bonds (I);I
2002;N00013170;Gary Thomas Winters (3);3
2002;N00013288;Arthur Joseph Regan (3);3
2002;N00013298;Robert Fletcher Humphrey (3);3
2002;N00013379;Michael Joseph Storino (U);U
2002;N00013446;Gloria Dawn Strickland (I);I
2002;N00007348;Clarita Fazzari (I);I
2002;N00013641;Raj Alison Officewala (3);3
2002;N00013642;Robert Patrick Donovan (U);U
2002;N00013719;Steven Arthur Pfeffer (3);3
2002;N00013720;William M Kenyon Sr (I);I
2002;N00009885;Raymond Joseph Caplette (D);D
2002;N00000224;Michael Ross Tunick Strauss (3);3
2002;N00000207;Paul Tsongas (D);D
2002;N00000086;Ralph Nader (3);3
2002;N00003681;Mildred T (Millie) Howard (R);R
2002;N00001678;Bill Clinton (D);D
2002;N00001564;George H Ballard III (D);D
2002;N00002072;Howard Phillips (3);3
2002;N00005936;Richard Francis Flynn (R);R
2002;N00004114;Vera Watts (D);D
2002;N00001410;Keith Harold Slinker (R);R
2002;N00004278;John Samuel Hagelin (3);3
2002;N00001871;John Glenn (D);D
2002;N00007401;Frederick Eugene Ogin (D);D
2002;N00006435;Robert Bryant Winn (3);3
2002;N00002899;Isabell Masters (R);R
2002;N00004878;Jesse Louis Jackson (D);D
2002;N00006159;Gary Warren Swing (3);3
2002;N00000017;Billy Joe Clegg (U);U
2002;N00002047;Lyndon H LaRouche Jr (D);D
2002;N00001681;Ronald Reagan (R);R
2002;N00005709;Phil Gramm (R);R
2002;N00002122;Michael Dwayne Jenkins (I);I
2002;N00006169;Guy Benintendi (I);I
2002;N00007674;Raymond Kenneth Petry (3);3
2002;N00013335;Norman H Jackman (D);D
2002;N00000826;Robert E Andrews (D);D
2002;N00013236;Charlene Cathcart (R);R
2002;N00013237;Ed Janosik (D);D
2002;N00013336;Costantino Rozzo (3);3
2002;N00012768;Susan Bass Levin (D);D
2002;N00013238;W Reed Gusciora (D);D
2002;N00013239;Linda Mercurio (D);D
2002;N00012640;Charles Thomas Hutchins (R);R
2002;N00012557;Joel Weingarten (R);R
2002;N00027502;Thomas H Kean Jr (R);R
2002;N00012642;Patrick J Morrisey (R);R
2002;N00012769;Patricia L Walsh (R);R
2002;N00012770;Michael J Lapolla (D);D
2002;N00011693;Joel S Farley (D);D
2002;N00013241;Anthony Fusco Jr (R);R
2002;N00013409;Viji Sargis (I);I
2002;N00013242;Donald M Payne (D);R
2002;N00000716;Donald M Payne (D);D
2002;N00012971;Rocky Flash (R);R
2002;N00013623;James E Spinosa (3);3
2002;N00024821;Bill Richardson (D);D
2002;N00009687;Robert A Perls (D);D
2002;N00012771;Sam Bregman (D);D
2002;N00012772;John J Kelly (D);D
2002;N00013245;Daniel Kerlinsky (3);3
2002;N00006586;Joe Skeen (R);R
2002;N00012773;Michael A Montoya (D);D
2002;N00013113;Lisa L Lutz (R);R
2002;N00012560;Jon Christopher Porter Sr (R);R
2002;N00013342;Mitchell T Tracy (R);R
2002;N00013343;Awbrey Charles Laws (3);3
2002;N00013170;Gary Thomas Winters (3);3
2002;N00012774;Felix J Grucci Jr (R);R
2002;N00013344;Regina Seltzer (D);D
2002;N00013508;Jack R Fisher (I);I
2002;N00009691;Steve Levy (D);D
2002;N00013247;David A Bishop (D);D
2002;N00013345;Steve Israel (D);D
2002;N00013346;Joan B Johnson (R);R
2002;N00013373;Robert T Walsh (R);R
2002;N00013576;Richard N Thompson (3);3
2002;N00013511;Philip M Boyle (R);R
2002;N00013114;Walter L McCaffrey (D);D
2002;N00013115;Robert E Armstrong (L);L
2002;N00013516;Marian S Henry (R);R
2002;N00009692;Una S Clarke (D);D
2002;N00013520;Susan W Cleary (R);R
2002;N00012972;Mildred Rosario (D);D
2002;N00013280;Katina M Johnstone (D);D
2002;N00012644;Eric Owen Costello (R);R
2002;N00013523;Carla (Aka C Adrienne) Rhodes (R);R
2002;N00012645;Michael Abdullah Kheop (D);D
2002;N00013116;Sonny A Zayas (D);D
2002;N00001813;Jose E Serrano (D);D
2002;N00013529;John Gregory Vonglis (R);R
2002;N00012646;Robert W Elliott (D);D
2002;N00013412;Mark Jacobs (U);U
2002;N00013413;Thomas G Pillsworth (R);R
2002;N00013347;Kenneth F McCallion (D);D
2002;N00009694;Richard Englebrecht (D);D
2002;N00013374;Willard E Smith (3);3
2002;N00013535;Thomas W Pecoraro (D);D
2002;N00013414;Stephen Healey (L);L
2002;N00013348;Brett Michael Sommer (R);R
2002;N00013117;John Fee (D);D
2002;N00013538;Kisun Jmooja Peters (D);D
2002;N00012775;John Cranley (D);D
2002;N00012977;Daniel L Dickman (D);D
2002;N00003725;Dave Hobson (R);R
2002;N00012777;Jack D Null (L);L
2002;N00013416;John R Mitchel (R);R
2002;N00003675;John Boehner (R);R
2002;N00009696;John Gordon Parks (D);D
2002;N00012562;Dwight E Bryan (R);R
2002;N00012985;Bill Smith (R);R
2002;N00012778;Joel Carl Turner (L);L
2002;N00009698;Maryellen O'Shaughnessy (D);D
2002;N00009699;Pat Tiberi (R);R
2002;N00012484;Phillip L Harmon (I);I
2002;N00012563;Andrew George Zukowski (R);R
2002;N00013539;Charles Edward Jordan (I);I
2002;N00009701;Ignacio J Garcia (I);I
2002;N00009702;George John Tablack (D);D
2002;N00012485;Robert F Hagan (D);D
2002;N00012999;Carol Ann McCoy (3);3
2002;N00013118;Randy D Walter (D);D
2002;N00013248;Lou A D'Apolito (D);D
2002;N00012780;Marc D Guthrie (D);D
2002;N00013001;Sidney J Stone Jr (L);L
2002;N00009703;Jack Walton Ross (R);R
2002;N00009704;Brad R Carson (D);D
2002;N00009705;Andy Ewing (R);R
2002;N00009706;Steve Money (R);R
2002;N00012486;Bill Settle (D);D
2002;N00012487;Mark Detro (R);R
2002;N00013002;Eric Dean Troutt (R);R
2002;N00013418;Neil James Mavis (L);L
2002;N00013003;James William Odom (R);R
2002;N00001543;Susan Gail Ducey (3);3
2002;N00013281;Larry Paul Weatherford (D);D
2002;N00012488;Garland McWatters (D);D
2002;N00009709;Randy Leon Beutler (D);D
2002;N00009710;Huey P Long (D);D
2002;N00009711;Bob Mooneyham (D);D
2002;N00012489;Charles Starr (R);R
2002;N00013249;Beth Ann King (L);L
2002;N00009713;Jeffery L Pollock (R);R
2002;N00007795;John D Newkirk (R);R
2002;N00013120;John K Lindsey (R);R
2002;N00013122;Aaron J Hill (R);R
2002;N00001569;Thomas M Foglietta (D);D
2002;N00013004;Steven N Kush (R);R
2002;N00009714;Matthew T Mangino (D);D
2002;N00009715;Melissa Hart (R);R
