year;CID;name;party
2004;N00026210;Gabriel E Castillo (D);D
2004;N00026304;Brian E O'Neill (R);R
2004;N00026368;Tim Walberg (R);R
2004;N00026460;Michael McCaul (R);R
2004;N00004669;Tom Berry (D);D
2004;N00025426;David Randall Smith II (R);R
2004;N00026844;Jeanne L Patterson (R);R
2004;N00026938;Charmaine Degruise Caccioppi (D);D
2004;N00027066;Brandon Pendaruis Brown (D);D
2004;N00027104;George Walker (R);R
2004;N00027210;Gerard J Cronin (R);R
2004;N00027258;Harvey R Clarke (R);R
2004;N00000838;Edward Forchion (3);3
2004;N00026280;Harry Scolinos (R);R
2004;N00026305;Sue Helm (R);R
2004;N00026369;Brad Smith (R);R
2004;N00026461;Dave Phillips (R);R
2004;N00002275;Robert R Romaine Jr (R);R
2004;N00026801;Thomas Andrew Bazan (I);I
2004;N00026845;Dean Henderson (D);D
2004;N00026939;Craig F Romero (R);R
2004;N00027067;Albert Franklin Spencer (R);R
2004;N00027105;John K Bernston (L);L
2004;N00027211;Michael A Monroe (R);R
2004;N00027259;Mariana Blume (3);3
2004;N00000801;John Mele (3);3
2004;N00026212;Moshe Segebre (R);R
2004;N00026306;Carole Wells (R);R
2004;N00026370;Hans C Masing (I);I
2004;N00026462;Arlene Wohlgemuth (R);R
2004;N00008163;Carlos Roberto Ortiz (R);R
2004;N00026802;Rick Griffin (I);I
2004;N00026846;Linda F Jacobsen (D);D
2004;N00026940;Donald Ray Cravins Sr (D);D
2004;N00027068;David Robert Magnum (R);R
2004;N00027106;Dwight Henson (I);I
2004;N00027177;Robert Wirengard (R);R
2004;N00027260;Sam Sloan (3);3
2004;N00006535;Orlin G Cole (3);3
2004;N00026213;Kingsley D Davis (R);R
2004;N00026307;Nicholas George Demas (R);R
2004;N00026371;Michael Zane Yates (R);R
2004;N00026463;Todd Mielke (R);R
2004;N00005698;Michael David Needleman (L);L
2004;N00026803;Norman Richard Aulabaugh (I);I
2004;N00026847;Tracy Velazquez (D);D
2004;N00026941;Ronald A Crews (R);R
2004;N00027069;Jeffery Charles Hall (D);D
2004;N00027107;Daniel Masias (I);I
2004;N00027213;Inam Rahman (R);R
2004;N00027261;John Daniel (R);R
2004;N00007694;Walter F (Walt) Brown (3);3
2004;N00026214;Keith A Clayborne (D);D
2004;N00026308;Emily Mathews (R);R
2004;N00026372;Joan H McGiveney (R);R
2004;N00026464;David Keith Cobb (3);3
2004;N00007319;Art Dunn (D);D
2004;N00026804;Timothy W Carpenter (D);D
2004;N00026848;Daniel Manning (R);R
2004;N00026942;Ken Chase (R);R
2004;N00027070;Dorthea M (Dottie) Leclair (D);D
2004;N00027108;Billy Kogut (R);R
2004;N00027214;Peter D Moss (R);R
2004;N00027262;Sol Lieberman (3);3
2004;N00025981;Gary Cooper (I);I
2004;N00026215;Chuck Clay (R);R
2004;N00026309;David Wilde (R);R
2004;N00026373;Damian Thorman (D);D
2004;N00026465;Amatul-Mannan Q Kate Miller (D);D
2004;N00006961;Ted Brown (L);L
2004;N00026805;Shirley Krug (D);D
2004;N00026849;Andrew J Ringsmuth (R);R
2004;N00026943;Michael Ray Huckleberry (D);D
2004;N00027071;S Scott Clarkson (R);R
2004;N00027109;Rachele Fruit (3);3
2004;N00002763;Tom Wells (3);3
2004;N00027263;Geoffrey G Johnson (D);D
2004;N00025982;Douglas Campbell (3);3
2004;N00026216;Mike D Crotts (R);R
2004;N00026310;Kevin R Triplett (R);R
2004;N00026374;Robert Whitfield (R);R
2004;N00026466;Prince Wendell John Hall Jr (3);3
2004;N00006737;Gordon Michael Mego (3);3
2004;N00026806;Alan Parks (R);R
2004;N00026850;Bob Van Valkenburg (R);R
2004;N00026944;David Phillip Horn (3);3
2004;N00027072;Joyce Kay Broughton (R);R
2004;N00027110;Mark Stufft (I);I
2004;N00027215;John Thompson Parker (I);I
2004;N00027264;Kenneth P Jefferson Jr (R);R
2004;N00025994;Dan Fitzgerald (L);L
2004;N00026217;Douglas P Haines (D);D
2004;N00026311;Dawn Loraine Courtney (R);R
2004;N00026375;Todd Anthony Batchelor (R);R
2004;N00026467;Stephan Blake Ashby (R);R
2004;N00002029;Steven R Eastaugh (D);D
2004;N00026807;Christopher Madison Turman IV (D);D
2004;N00026851;Greg Walburn (R);R
2004;N00026945;Phillip Truran (D);D
2004;N00027073;Timothy Lee Bearson (R);R
2004;N00027111;Nancy Travis (I);I
2004;N00027216;Tim Johnson (I);I
2004;N00027265;Frank Dellavalli (R);R
2004;N00005438;Sam Houston Melton Jr (D);D
2004;N00026218;Caine Cortellino (D);D
2004;N00026312;Thomas A Crowson (R);R
2004;N00026376;Patricia Keever (D);D
2004;N00026468;Tom Formicola (R);R
2004;N00001823;John B Kimble (R);R
2004;N00026808;Erik Wells (D);D
2004;N00026852;Steven R Larrick (3);3
2004;N00026946;Joseph William Mayer (D);D
2004;N00027074;Bernard E Klein (D);D
2004;N00027112;Lee Jones (D);D
2004;N00013370;Tim Peterson (L);L
2004;N00027266;Ali Mohamed (R);R
2004;N00027308;Marc Joseph Millican (3);3
2004;N00026219;Christopher M Brennan (R);R
2004;N00026313;Mark Sterk (R);R
2004;N00026377;Virginia Johnson (R);R
2004;N00026469;Jim Holt (R);R
2004;N00001988;Joseph E Ward (R);R
2004;N00026987;Gary Martin Gearheart (R);R
2004;N00026853;Donna J Anderson (D);D
2004;N00026947;Stephen Carl Morrow (R);R
2004;N00027075;Karen Saull (R);R
2004;N00027113;Robert A Conroy (D);D
2004;N00027217;Paul Rodriguez (R);R
2004;N00027267;Jessica Flagg (D);D
2004;N00027309;William Gabriel (I);I
2004;N00026220;Richard George Hammes (D);D
2004;N00026314;Cathy McMorris (R);R
2004;N00026378;Janet Elizabeth Stewart (D);D
2004;N00026470;Rosario Marin (R);R
2004;N00008502;Lih Young (D);D
2004;N00026810;Saab Lofton (3);3
2004;N00026854;Joseph A Rosberg (3);3
2004;N00026948;Dan Cofran (D);D
2004;N00027076;Govind N Patel (D);D
2004;N00027114;Arch Naramore (R);R
2004;N00027218;John J Coleman (D);D
2004;N00027268;Matthew I Brennan (R);R
2004;N00027310;Jim Krug (I);I
2004;N00026221;David Gill (D);D
2004;N00026315;Shaun M Cross (R);R
2004;N00026379;Miles Nelson (D);D
2004;N00026471;Barbara Sheen Todd (R);R
2004;N00003601;Dale Virgil Blanchard (D);D
2004;N00026811;Paul Russell Rosenberger (I);I
2004;N00026855;Travis Joseph Liles (D);D
2004;N00026949;Jerry Norwood Williford (R);R
2004;N00027077;James Norman Finkelstein (D);D
2004;N00027115;Doris R Haddock (D);D
2004;N00027219;Robert J Johnson (D);D
2004;N00027269;Michael Jaliman (D);D
2004;N00027311;Arthur Roberts (L);L
2004;N00026222;Dennis Hardy (R);R
2004;N00026316;Donald K Barbieri (D);D
2004;N00026380;Eli Chavez (D);D
2004;N00026472;Jeffrey William Durbin (D);D
2004;N00008783;John Davis (L);L
2004;N00026812;Elizabeth L Baker (D);D
2004;N00026856;Bob Bruce (D);D
2004;N00026950;S Daniel Hutchison (R);R
2004;N00027078;Sid Cottingham (D);D
2004;N00027116;Michael D Tipa (R);R
2004;N00027270;Morris N Guller (3);3
2004;N00027312;John Halstead (R);R
2004;N00026223;Charles A Morse (R);R
2004;N00026317;Alex Alben (D);D
2004;N00026381;Jeff Steinborn (D);D
2004;N00026473;Maria Pappas (D);D
2004;N00005865;Cynthia Newman (R);R
2004;N00026813;Dennis Bradley (3);3
2004;N00026857;Amy Vasquez (D);D
2004;N00026951;Herb Conaway (D);D
2004;N00027079;Arthur Morrell (D);D
2004;N00027117;WBG Woodson (D);D
2004;N00027088;Steven B Larchuk (3);3
2004;N00027271;Doris F Kelly (D);D
2004;N00027313;Fernando Ramirez (3);3
2004;N00026224;Steven E Adam (R);R
2004;N00026318;Dale W Schultz (R);R
2004;N00026382;James Garner (R);R
2004;N00026474;Dwight (Ike) Wilkerson (R);R
2004;N00005965;Joe Sullivan (D);D
2004;N00026814;Bill Phillips (D);D
2004;N00026858;Gregory Mcdowell Tucker (R);R
2004;N00026952;John J O'Rourke (R);R
2004;N00027080;Ronald Bonar (D);D
2004;N00027118;Jay Richard Hunt (R);R
2004;N00027220;John D Hamilton (D);D
2004;N00027272;Paul Slobodian (R);R
2004;N00027314;Walter Steele (L);L
2004;N00026225;James Stacy Broadwater (R);R
2004;N00026319;Vince Whitacre (D);D
2004;N00026383;Tracy L Boyland (D);D
2004;N00026475;Daniel Mongiardo (D);D
2004;N00007378;Chris Haugen (R);R
2004;N00026815;Sonya March (R);R
2004;N00026859;Frank Barbaro (D);D
2004;N00026953;Frank Fracasso (D);D
2004;N00025463;Mike Steger (R);R
2004;N00027119;Sheila Bilyeu (I);I
2004;N00027221;Jeffery C Johnson (3);3
2004;N00027273;John Ciampoli (3);3
2004;N00026226;Joseph H (Joe) Byrd (R);R
2004;N00026320;John E Maffi (I);I
2004;N00026384;Larry A Kaczala (R);R
2004;N00026476;Brian Krolicki (R);R
2004;N00007470;Connor Vlakancic (R);R
2004;N00026816;Douglas Gallagher (R);R
2004;N00026860;Richard A Hoffman (R);R
2004;N00026954;Sylvester Fernandez (R);R
2004;N00027082;Kevin Tull (L);L
2004;N00027120;Roy Eugene Walsh (I);I
2004;N00005433;John Wyeth Scott (R);R
2004;N00027274;Jeremy Weir Alderson (D);D
2004;N00027316;Douglas Barnes (L);L
2004;N00026227;Edward Lee Powell (R);R
2004;N00026321;Jacques Yves Boulerice (3);3
2004;N00026385;Herb Hammer (D);D
2004;N00026477;Robert Lonnie Swenson (I);I
2004;N00006758;Wayne Miller (R);R
2004;N00026817;Robert Gerald Lorge (R);R
2004;N00026861;Brian Goodell (D);D
2004;N00026955;A D Amar (R);R
2004;N00027083;John Ross Hendrix (R);R
2004;N00027121;Peter Miguel (Vp) Camejo (3);3
2004;N00027275;John Luchansky (U);U
2004;N00027317;Kevin R Fleming (L);L
2004;N00026228;J Edgar Broyhill III (R);R
2004;N00026322;Tony Strickland (R);R
2004;N00026386;Jackie Winters (R);R
2004;N00026478;Steven Maynard (R);R
2004;N00004881;Mel Reynolds (D);D
2004;N00025294;Marilyn F O'Grady (3);3
2004;N00026862;Jack Davis (D);D
2004;N00026956;Sean Connors (D);D
2004;N00027084;Tom Bailey (L);L
2004;N00027122;Michael Joseph Collesano (D);D
2004;N00027276;Charlene K Bradshaw (I);I
2004;N00027318;Rick Hodgin (L);L
2004;N00026229;Marcus Tyrone Belk (D);D
2004;N00026323;Mary Squires (D);D
2004;N00026270;MIriam Ramirez (3);3
2004;N00027234;Brian Hamel (R);R
2004;N00004954;Kenneth Charles Wiezer (D);D
2004;N00026818;John Timothy Russell (D);D
2004;N00026863;Bert Smith (D);D
2004;N00026957;James W Buell (D);D
2004;N00027085;Royle William Melton (R);R
2004;N00027123;Mark W Thomas (D);D
2004;N00027277;Dean O Wolf (3);3
2004;N00027319;Chad Roots (L);L
2004;N00026230;Gonzalo Manalo Policarpio (3);3
2004;N00026324;Chirinjeev S Kathuria (R);R
2004;N00026388;Margaret Barber Crosby (R);R
2004;N00026480;Howard Mason (R);R
2004;N00001941;Kenneth T Bosley (D);D
2004;N00025335;Ishah Laurah Wright (I);I
2004;N00026864;Deborah Williams (R);R
2004;N00026958;Steven Fulop (D);D
2004;N00027086;Carlo Poliak (R);R
2004;N00027124;Vern L Cassity (D);D
2004;N00027278;Paul Scoles (D);D
2004;N00027320;Mark Garvin (L);L
2004;N00009876;David E McReynolds (3);3
2004;N00027430;Roger L Anderson (R);R
2004;N00026231;Jason David Castle Meshell (R);R
2004;N00026325;Nancy Farmer (D);D
2004;N00026389;Walter Wayne Christian (R);R
2004;N00026481;Dan Boren (D);D
2004;N00001856;Deborah A Vollmer (D);D
2004;N00026573;Steven Burton Schulze (D);D
2004;N00026865;Stewart Bolno (R);R
2004;N00026959;Richard W Piatkowski (R);R
2004;N00027087;Chuck Pennacchio (D);D
2004;N00027125;Damon Bruce Harris (R);R
2004;N00027279;Paul David Jenkins (I);I
2004;N00009834;Joe Bellis (L);L
2004;N00027413;Martin Koppel (3);3
2004;N00027415;David Brownlow (3);3
2004;N00027417;Efia Nwangaza (3);3
2004;N00012826;Randall G Weissbuch (L);L
2004;N00025983;Maurice Barros (I);I
2004;N00027421;Will Tyler White (L);L
2004;N00003951;Jerome White (3);3
2004;N00027424;Thomas A Phelan (3);3
2004;N00009319;Angela Lariscy (3);3
2004;N00001524;Richard J Piotrowski (L);L
2004;N00027427;James Lawrence (L);L
2004;N00013380;Victor Good (3);3
2004;N00027429;Richard Fontanesi (I);I
2004;N00009845;Tee Ferguson (3);3
2004;N00026232;Goli Yazdi Ameri (R);R
2004;N00026326;Richard Ziser (R);R
2004;N00026390;Dwight Clint Moore (R);R
2004;N00026482;Mark S Stewart (R);R
2004;N00003354;Randy McDonnell (R);R
2004;N00026819;Adam Smith (D);D
2004;N00026866;Eric A Wafer (D);D
2004;N00026960;Richard Gerard Devoe (D);D
2004;N00027088;Steven B Larchuk (3);3
2004;N00027126;Raymond Wickson (R);R
2004;N00027280;Paul F Staton (I);I
2004;N00027322;George Dick (L);L
2004;N00027408;Don Griffin (3);3
2004;N00027410;Gary Marinch (3);3
2004;N00027412;David K Schumann (3);3
2004;N00027414;Tyram Hunter Pettit (D);D
2004;N00027416;Betsy Summers (L);L
2004;N00027418;Rebekah E Sutherland (L);L
2004;N00000633;Wildey Moore (3);3
2004;N00027420;William E Morris (L);L
2004;N00027422;Michael Donohue (L);L
2004;N00009479;Greg Pason (3);3
2004;N00008089;Virginia A Flynn (L);L
2004;N00026007;Kenneth C Brenneman (3);3
2004;N00027426;Paul Hansen (L);L
2004;N00027428;Robert R Raymond (I);I
2004;N00000555;Timothy Knibbs (3);3
2004;N00026233;Steve Porter (D);D
2004;N00026327;Inez Tenenbaum (D);D
2004;N00026391;Ray Ivie (R);R
2004;N00026483;Brock Hill (R);R
2004;N00003357;Karl Mertz (R);R
2004;N00026820;Robert D Casey (D);D
2004;N00026867;Bob Perry (R);R
2004;N00026961;Yvette D Clarke (D);D
2004;N00002444;Ben Frasier (D);D
2004;N00027127;Harley Venters (D);D
2004;N00027281;Thelma Drake (R);R
2004;N00027323;Corley Everett (I);I
2004;N00027385;Charles J Steel (3);3
2004;N00027387;Stacey Lynn Bourland (L);L
2004;N00027389;Jessie Bouley (L);L
2004;N00027391;Warren Mosler (I);I
2004;N00027393;Gene Mason (I);I
2004;N00027395;Richard Randall (L);L
2004;N00027397;Finn Gotaas (I);I
2004;N00027399;Robert Greenheck (R);R
2004;N00027401;Jerry Kohn (3);3
2004;N00027403;R A Galan (I);I
2004;N00027405;Maria Allwine (3);3
2004;N00027407;Robert Gemmill (L);L
2004;N00027409;Walter Rucker (3);3
2004;N00027411;Thomas L Hurst (L);L
2004;N00026234;Ellen Marie Bard (R);R
2004;N00026328;Robert D Coble (D);D
2004;N00026392;Sam Texas (R);R
2004;N00026484;Mark Alan Henry (R);R
2004;N00003520;Ed Emery (R);R
2004;N00025992;Phillip T Chase (D);D
2004;N00026868;Joseph V Montone (R);R
2004;N00026962;Glenn Bert Dorr III (R);R
2004;N00027090;Philip Bradley (L);L
2004;N00027128;Ken Longmyer (D);D
2004;N00027282;Brad Blanton (I);I
2004;N00027324;Stacy Abner (3);3
2004;N00027384;Russ Diamond (L);L
2004;N00027386;John Gonzalez (L);L
2004;N00027388;MJ (Smitty) Smith (L);L
2004;N00027390;James Gholston (L);L
2004;N00027392;Steven M Halsey (U);U
2004;N00027394;Glenn Schwarz (I);I
2004;N00027396;John Harris (I);I
2004;N00027398;Raul Acosta (R);R
2004;N00027400;Leonard Rasch (L);L
2004;N00027402;Albert Barger (L);L
2004;N00027404;Thomas Trump (3);3
2004;N00027406;Dennard A Gayle-El Sr (R);R
2004;N00026235;Mark Boles (D);D
2004;N00026329;Tim J Michels (R);R
2004;N00026393;Richard Morrison (D);D
2004;N00026485;Michael Murphy (R);R
2004;N00015246;Mark P Brown (D);D
2004;N00026821;Richard Andrew Miller (D);D
2004;N00026869;Paul I Politis (D);D
2004;N00026963;Michael D Laba (R);R
2004;N00025023;Kevin Craig (L);L
2004;N00027129;Lawrence Howard Klepinger (R);R
2004;N00027283;Seth A Davis (I);I
2004;N00027325;Roy Armstrong (D);D
2004;N00027377;David Jahn (L);L
2004;N00027379;Arthur L Farnsworth (L);L
2004;N00027381;Chuck Moulton (L);L
2004;N00027383;William R Hagen (3);3
2004;N00026236;Roberto L Prats Palerm (3);3
2004;N00026330;Russ Darrow (R);R
2004;N00026394;Regner Capener (R);R
2004;N00001564;George H Ballard III (D);D
2004;N00005697;Ken Ashby (L);L
2004;N00004322;Matthew J Flynn (D);D
2004;N00026870;Jeff Dishart (R);R
2004;N00026964;Bill Nojay (R);R
2004;N00027092;Donald (Don) Davis (D);D
2004;N00027130;Dave Ross (D);D
2004;N00027284;Joseph P Oddo (I);I
2004;N00027326;M V (Vinny)  Mendoza (D);D
2004;N00027356;Arturo Fulvio Croce (I);I
2004;N00027358;Willie Norwood (3);3
2004;N00027360;Frank Orland (L);L
2004;N00027362;Victor Kaplan (L);L
2004;N00027364;Toy-Ling Washington (3);3
2004;N00027366;Daryl M Brooks (3);3
2004;N00027368;Jim Duensing (L);L
2004;N00027370;Joseph P Silvestri (L);L
2004;N00027372;Michael Paul Marsh (3);3
2004;N00027374;Joseph H Bitz (3);3
2004;N00027376;Christopher Randolph (3);3
2004;N00027378;Erich G Lukas (3);3
2004;N00027380;Veronica A Hannevig (3);3
2004;N00027382;Greta Browne (3);3
2004;N00026237;Lyle Thorstenson (R);R
2004;N00004495;Dick Franson (D);D
2004;N00026395;Jane Hague (R);R
2004;N00026486;Robert Mills (R);R
2004;N00005860;Drew Parks (L);L
2004;N00006594;Jim Burns (L);L
2004;N00026871;Lois K Herr (D);D
2004;N00026965;William A Smith Jr (R);R
2004;N00027093;William W Jordan (D);D
2004;N00027131;Marvin Nathaniel Applequist III (R);R
2004;N00027285;Krim M Ballentine (R);R
2004;N00027327;Jerry Watts (D);D
2004;N00027335;Warren Adams (L);L
2004;N00027337;Randall Macphee (3);3
2004;N00027339;Phoebe Basso (L);L
2004;N00027341;Thomas Lavigne (3);3
2004;N00027343;Lisa Weltman (3);3
2004;N00027345;Mike Eller (3);3
2004;N00027347;David Leefe (3);3
2004;N00027349;Raymond Lister (3);3
2004;N00027351;Steve Alger (3);3
2004;N00027353;Chris Earl (3);3
2004;N00027355;Dante Guerrero Salvatierra (3);3
2004;N00027357;Jose David Alcantara (3);3
2004;N00027359;Michael J Matthews Jr (L);L
2004;N00027361;Richard Edgar (L);L
2004;N00027363;David Daly (L);L
2004;N00027365;Sara J Lobman (3);3
2004;N00027367;Ken Chazotte (L);L
2004;N00027369;Richard Wayne O'Dell (3);3
2004;N00027371;Jim Lindsay (L);L
2004;N00027373;Jacob Boone (L);L
2004;N00027375;Jerry Defoe (L);L
2004;N00026238;William Leon Lester (R);R
2004;N00026331;Mark Smith (D);D
2004;N00026396;Suzanne Sinclair (R);R
2004;N00026115;James Christopher Reed (D);D
2004;N00005713;Brad Clardy (L);L
2004;N00026822;Mignon Marie Davis (D);D
2004;N00026872;Stephen Charles Thompson (D);D
2004;N00026966;Gregory Mark Wilson (I);I
2004;N00007066;Anna Nevenich (D);D
2004;N00027132;James (Jim) Altebaumer (R);R
2004;N00027286;Cheryl A Crist (D);D
2004;N00001885;Alan L Keyes (R);R
2004;N00025826;Mark B Wilson (3);3
2004;N00027328;Malcolm Carriere (D);D
2004;N00027330;Steven J Krukar (3);3
2004;N00027332;Carl Cooley (3);3
2004;N00027334;Steven Van Til (L);L
2004;N00027336;Marcel Sales (3);3
2004;N00027338;Dennis Fitzsimons (3);3
2004;N00027340;Charles Basso (L);L
2004;N00027342;Eric Gordon (L);L
2004;N00027344;Wilbert Sears (3);3
2004;N00027346;Robert Rehbein (3);3
2004;N00027348;William Renaud (3);3
2004;N00027350;Darin Rodenberg (3);3
2004;N00027352;Leonard Davidson (3);3
2004;N00027354;Maximilian Longley (L);L
2004;N00026239;Ruel Michael Dunn (R);R
2004;N00026332;Bill Smith (R);R
2004;N00026397;Chester Richard Loeffler-Bell (D);D
2004;N00026273;Sandra Kay Bitner (3);3
2004;N00005981;Jeffrey C Blunt (L);L
2004;N00026823;John Neely Kennedy (D);D
2004;N00026873;Brian Earl Watkins (D);D
2004;N00026967;Sam Oakland (I);I
2004;N00027095;Paul T Clark (D);D
2004;N00027133;David J Moffett (L);L
2004;N00027287;Spencer Garrett (L);L
2004;N00027295;Daryl A Northrop (3);3
2004;N00027297;Scott Fredrick McClure (D);D
2004;N00027299;Patrick A Tyndall (3);3
2004;N00027301;Bradley Allen Klippert (R);R
2004;N00027303;Jay Pond (3);3
2004;N00026910;Stephen Graves (R);R
2004;N00027306;William A Lee (I);I
2004;N00013590;Edwin B Fruit (3);3
2004;N00007956;Gordon Pross (R);R
2004;N00025851;John Mills (L);L
2004;N00027329;Keith Salkowski (3);3
2004;N00027331;Virginia T Rodino (3);3
2004;N00027333;David Newland (3);3
2004;N00026240;Albert Charles Weed II (D);D
2004;N00026333;Sam Francis Adams (D);D
2004;N00026398;Gary Kohlenberg (D);D
2004;N00026487;Harry William Braun,  III (D);D
2004;N00012597;James Taylor (R);R
2004;N00026874;Charles Johnston (3);3
2004;N00026968;Graham Leonard (D);D
2004;N00026903;Michael Reino (R);R
2004;N00027134;Richard Wells (3);3
2004;N00008598;Tom Alciere (R);R
2004;N00027181;Michael Lee Rogers (R);R
2004;N00025690;Thomas M Higgins (D);D
2004;N00027184;Robert Edward Johnson (L);L
2004;N00025213;Frank Gonzalez (L);L
2004;N00027288;C Mark Greene (R);R
2004;N00027290;Robert F Losey (3);3
2004;N00027292;Julian Martin (3);3
2004;N00027294;Darin Jackson (D);D
2004;N00027296;Christy Ann Welty (L);L
2004;N00027298;Teresa Catherine Keane (3);3
2004;N00027300;Mohammad H Said (D);D
2004;N00027302;Doug Williams (3);3
2004;N00027304;Richard Hoffman (R);R
2004;N00027305;William A Brenner (R);R
2004;N00027307;Charles Moore (L);L
2004;N00026241;Melissa Joy Martin (R);R
2004;N00026257;Larry L Sheahan (R);R
2004;N00026399;Klayton Chadwick Rutherford (I);I
2004;N00026488;John Howard Buchanan (R);R
2004;N00006479;Clyde L Staggs (R);R
2004;N00026875;Jon Roesler (3);3
2004;N00026969;William Earp Jr (D);D
2004;N00027096;Richard Kenneth Wright (D);D
2004;N00027135;Marty Mork (D);D
2004;N00027153;Robert K Jereski (D);D
2004;N00027155;Al Anders (L);L
2004;N00027157;Bob Donahue (D);D
2004;N00027159;Lawrence W Coor (D);D
2004;N00027161;Gary Fallon (L);L
2004;N00027163;Craig Stritar (L);L
2004;N00027165;Dave Kaplan (L);L
2004;N00027167;Eva K Bacal (D);D
2004;N00027169;David W Chapman (I);I
2004;N00027171;Matthew Brian Aljanich (R);R
2004;N00027173;Peter Shevchuck (3);3
2004;N00027175;Prince Brown (D);D
2004;N00027177;Robert Wirengard (R);R
2004;N00027179;Marc Smith (R);R
2004;N00006411;Ernest Hancock (L);L
2004;N00027180;Michael Oxley (R);R
2004;N00027182;Richard B Kahn (L);L
2004;N00027183;Johnny M Brown (I);I
2004;N00027185;Omari Musa (3);3
2004;N00027187;Don Kennedy (I);I
2004;N00027289;Paul J Lord (R);R
2004;N00027291;Douglas S Sandvick (R);R
2004;N00027293;Randal G Trackwell (U);U
2004;N00026242;Roger A Stark (R);R
2004;N00026334;Mildred Williams Glover (D);D
2004;N00026400;Aaron Russo (I);I
2004;N00026479;Timothy Rexford Wilson (I);I
2004;N00001828;Donald Sauter (3);3
2004;N00026876;Richard W Soderberg (3);3
2004;N00026970;Ralph J Ball (I);I
2004;N00026998;Larry L Throneburg (I);I
2004;N00026752;Nadine Thomas (D);D
2004;N00025842;Jack Shepard (R);R
2004;N00025678;June Griffin (I);I
2004;N00013055;G Michael Fjetland (I);I
2004;N00027097;Howard Johnson (I);I
2004;N00009627;Alan Leigh Baier (D);D
2004;N00002647;Ray Beckworth (I);I
2004;N00027136;David Loomis (L);L
2004;N00027138;Kimon Kotos (D);D
2004;N00027140;Scott Elliott (D);D
2004;N00027142;Cynthia Cassell (R);R
2004;N00027144;Dawn Anne Reamer (R);R
2004;N00027146;Bevan Presley (3);3
2004;N00027148;Justin Nadeau (D);D
2004;N00027150;Chris Owen (D);D
2004;N00027152;Edward J Trawinski (R);R
2004;N00027154;Keisha C Morrisey (R);R
2004;N00027156;Timothy A Feller (3);3
2004;N00027158;John Crockett (L);L
2004;N00027160;Powell Gammill (L);L
2004;N00027162;Michael Kielsky (L);L
2004;N00027164;Lou Munoz (R);R
2004;N00027166;Jeffrey Chimene (D);D
2004;N00027170;Steve Hackman (R);R
2004;N00027172;Fred Hardee (D);D
2004;N00027174;Clyde J Harkins (3);3
2004;N00027176;Karl M Butts (3);3
2004;N00027178;Dalton Ichiro Tanonaka (R);R
2004;N00008017;Don Wright (D);D
2004;N00009683;William Blakley (D);D
2004;N00026335;Daniel Webster (R);R
2004;N00026401;Kathryn L (Vice Pres Frankiewich (3);3
2004;N00026489;James P Gray (L);L
2004;N00001855;Sidney Altman (D);D
2004;N00026877;Jeremy Paul Petersen (3);3
2004;N00026971;Michael Peavler (I);I
2004;N00026979;Elizabeth Hall (R);R
2004;N00026981;Ruben Fort (R);R
2004;N00026983;James Robert Socas (D);D
2004;N00026985;Sandra Jeanne Matheson (D);D
2004;N00026987;Gary Martin Gearheart (R);R
2004;N00026989;John I Henley (D);D
2004;N00026991;David Bruce Westcott (I);I
2004;N00026993;Lisa Burks (D);D
2004;N00026995;Peter Coors (R);R
2004;N00026997;Arthur Small (D);D
2004;N00026999;Michael George Liffrig (R);R
2004;N00027000;Paul W Johnson (D);D
2004;N00026649;Robert Lucas (R);R
2004;N00027001;Robert C Hall (D);D
2004;N00025138;Denise L Majette (D);D
2004;N00002534;William Clifford Oxford (D);D
2004;N00027098;Robert Paul Brown Jr (R);R
2004;N00027137;Damon J Baldone (D);D
2004;N00027139;Peter H Hickey (D);D
2004;N00027141;Douglas Wilson (D);D
2004;N00027143;Veronica Pedraza (R);R
2004;N00027145;James Mork (I);I
2004;N00027147;Thomas I Eisenmenger (L);L
2004;N00027149;Peter J Duffy (D);D
2004;N00027151;John S Greene Jr (I);I
2004;N00026243;James Andrew Coleman (D);D
2004;N00026156;Matthew C O'Shea (D);D
2004;N00026402;Bill Wyatt (R);R
2004;N00026490;Jonathan C Wright (R);R
2004;N00003477;David L Williams (D);D
2004;N00026878;Ronald R Amos (3);3
2004;N00005601;Tom Coburn (R);R
2004;N00026899;Earl Bowerman (R);R
2004;N00026901;Al King (R);R
2004;N00026903;Michael Reino (R);R
2004;N00026905;Joe Labonte (3);3
2004;N00026907;Robert Lynn Wallace (I);I
2004;N00026908;Michael Evans (D);D
2004;N00006563;Abraham Gutmann (3);3
2004;N00026910;Stephen Graves (R);R
2004;N00027477;Jack Alan Brown Jr (3);3
2004;N00026912;Brian R Moore (I);I
2004;N00013180;Jim Dexter (L);L
2004;N00026914;Gwen Moore (D);D
2004;N00026915;Rocky Hurricane Flash (I);I
2004;N00026972;Debbie Jones Howard (R);R
2004;N00026974;Betty F Williamson (D);D
2004;N00026976;Doug Vandagriff (I);I
2004;N00026978;Ken Martin (I);I
2004;N00026980;Norman R Saliba (I);I
2004;N00026982;Jonathan R Menefee (D);D
2004;N00026984;Robert Reedy (3);3
2004;N00026986;Conrad Lee (R);R
2004;N00026988;Cale Case (R);R
2004;N00026990;Mary Alice (Mal) Herbert (3);3
2004;N00026992;Mike Miller (R);R
2004;N00026994;Rosemarie Clampitt (R);R
2004;N00026996;Jeffery B Tanner (3);3
2004;N00025845;William Howard Taft McGaughey, Jr (I);I
